index,D_PM10K,N_PM10K,O_PM10K,S_PM10K,W_PM10K
2018-11-16,22.96666666666667,17.808333333333334,27.15416666666667,24.2375,21.454166666666666
2018-11-17,19.1375,17.204166666666666,22.65416666666667,18.370833333333334,19.4375
2018-11-18,18.779166666666665,19.383333333333333,23.675,20.425,20.004166666666666
2018-11-19,25.195833333333336,23.554166666666664,23.900000000000002,23.8875,24.275000000000002
2018-11-20,13.029166666666667,14.25,13.920833333333334,15.145833333333334,12.879166666666668
2018-11-21,26.295833333333334,22.233333333333334,31.8,24.483333333333334,21.066666666666666
2018-11-22,27.208333333333332,21.541666666666668,33.32083333333333,27.28333333333333,25.7375
2018-11-23,41.43333333333333,25.183333333333334,52.25,37.25416666666667,31.333333333333332
2018-11-24,25.96666666666667,25.108333333333334,31.75,25.566666666666666,25.337500000000002
2018-11-25,18.529166666666665,15.704166666666666,19.087500000000002,19.954166666666666,18.650000000000002
2018-11-26,5.270833333333333,5.341666666666666,5.9375,6.883333333333333,5.145833333333333
2018-11-27,8.370833333333334,5.341666666666666,10.266666666666667,9.204166666666667,6.533333333333334
2018-11-28,32.574999999999996,21.254166666666666,35.375,23.95,22.375
2018-11-29,34.25416666666667,23.150000000000002,31.329166666666666,26.254166666666666,24.53333333333333
2018-11-30,47.55833333333334,39.34166666666667,43.99583333333334,39.225,40.87916666666667
2018-12-01,55.6625,51.45416666666667,57.458333333333336,54.199999999999996,52.854166666666664
2018-12-02,60.050000000000004,57.458333333333336,55.9,66.47916666666667,59.99583333333334
2018-12-03,60.225,50.85833333333333,54.26666666666667,66.19583333333334,53.31666666666666
2018-12-04,46.89166666666667,14.991666666666667,35.204166666666666,41.94166666666667,25.781818181818185
2018-12-05,29.981818181818184,19.145833333333332,38.016666666666666,26.433333333333334,19.404166666666665
2018-12-06,47.58181818181818,33.775,48.666666666666664,36.69166666666667,38.420833333333334
2018-12-07,63.75909090909091,54.37916666666666,66.225,64.44583333333334,50.9125
2018-12-08,31.058333333333334,23.816666666666666,26.983333333333334,37.525,26.329166666666666
2018-12-09,27.90416666666667,18.029166666666665,29.025000000000002,35.32083333333333,21.416666666666668
2018-12-10,26.991666666666664,14.266666666666666,31.195833333333336,30.90416666666667,19.141666666666666
2018-12-11,28.463636363636365,13.045833333333334,37.012499999999996,26.45,18.145833333333332
2018-12-12,36.96666666666667,10.575000000000001,44.93333333333334,27.25,16.279166666666665
2018-12-13,24.241666666666664,19.641666666666666,21.141666666666666,20.491304347826087,18.654166666666665
2018-12-14,19.883333333333333,19.054166666666667,22.045833333333334,19.158333333333335,18.766666666666666
2018-12-15,22.65416666666667,17.55,27.087500000000002,21.125,18.741666666666667
2018-12-16,36.77916666666667,29.070833333333336,34.9,37.38333333333333,31.0125
2018-12-17,63.13333333333333,41.208333333333336,62.76666666666667,67.66363636363636,52.0375
2018-12-18,63.15416666666667,42.387499999999996,51.324999999999996,71.07916666666667,49.09583333333333
2018-12-19,45.4125,38.84166666666667,43.93333333333334,46.02916666666667,44.5625
2018-12-20,49.225,49.6875,49.03333333333333,49.637499999999996,48.37916666666666
2018-12-21,49.87083333333334,48.012499999999996,50.15833333333333,52.26666666666667,49.17083333333333
2018-12-22,35.78333333333333,21.566666666666666,27.3,44.9625,25.704166666666666
2018-12-23,29.724999999999998,19.229166666666668,26.316666666666666,36.62083333333333,22.6875
2018-12-24,25.5625,10.183333333333334,19.2,27.020833333333332,19.804166666666667
2018-12-25,11.637500000000001,9.870833333333334,17.095833333333335,15.116666666666667,8.695833333333333
2018-12-26,28.28333333333333,22.7,31.0,33.225,23.349999999999998
2018-12-27,44.71666666666667,28.974999999999998,48.06666666666666,50.49166666666667,33.96666666666667
2018-12-28,51.449999999999996,32.104166666666664,41.824999999999996,55.979166666666664,38.574999999999996
2018-12-29,32.30833333333333,27.391666666666666,38.90416666666666,43.42916666666667,29.416666666666668
2018-12-30,29.72083333333333,20.570833333333333,37.479166666666664,44.56666666666666,23.650000000000002
2018-12-31,16.6125,8.575000000000001,24.412499999999998,20.220833333333335,12.020833333333334
2019-01-01,58.20416666666667,39.770833333333336,44.612500000000004,62.25833333333333,47.666666666666664
2019-01-02,15.616666666666667,8.733333333333333,10.270833333333334,17.070833333333333,10.575000000000001
2019-01-03,18.429166666666667,8.095833333333333,8.279166666666667,10.616666666666667,8.1
2019-01-04,22.058333333333334,14.395833333333334,24.96666666666667,19.9875,14.658333333333333
2019-01-05,39.63333333333333,26.2375,44.800000000000004,43.80416666666667,29.825
2019-01-06,18.0,9.829166666666667,15.995833333333332,18.541666666666668,13.8375
2019-01-07,18.900000000000002,19.433333333333334,18.958333333333332,18.408333333333335,16.212500000000002
2019-01-08,33.37916666666667,35.579166666666666,33.47083333333333,36.829166666666666,32.979166666666664
2019-01-09,34.762499999999996,20.5125,38.108333333333334,41.145833333333336,29.46666666666667
2019-01-10,27.333333333333332,10.225,39.19166666666667,27.458333333333332,15.554166666666667
2019-01-11,27.320833333333336,14.441666666666668,32.387499999999996,28.120833333333334,16.95
2019-01-12,44.6625,28.570833333333336,37.75,46.75,36.329166666666666
2019-01-13,40.175,23.520833333333332,55.80416666666667,47.93333333333334,31.604166666666668
2019-01-14,20.541666666666668,9.8625,18.099999999999998,16.970833333333335,11.875
2019-01-15,22.6875,13.299999999999999,49.77916666666667,23.991666666666664,16.804166666666667
2019-01-16,79.20416666666667,31.287499999999998,70.80416666666666,75.35000000000001,53.86666666666667
2019-01-17,59.324999999999996,30.900000000000002,50.67916666666667,49.574999999999996,43.278260869565216
2019-01-18,20.229166666666668,9.9375,25.079166666666666,15.799999999999999,11.056521739130435
2019-01-19,25.6125,18.150000000000002,27.15416666666667,28.695833333333336,17.405882352941177
2019-01-20,29.05,24.170833333333334,32.15,30.304166666666664,23.053846153846152
2019-01-21,44.475,36.704166666666666,46.72380952380953,37.5875,35.03125
2019-01-22,46.89166666666667,34.0625,47.72083333333333,42.025,35.71666666666667
2019-01-23,41.954166666666666,43.53809523809524,41.354166666666664,42.3375,42.416666666666664
2019-01-24,42.108333333333334,41.766666666666666,37.5375,42.15909090909091,40.395833333333336
2019-01-25,42.76666666666667,31.52916666666667,51.48333333333333,42.5,35.512499999999996
2019-01-26,45.93333333333334,36.92916666666667,52.5625,45.237500000000004,44.38333333333333
2019-01-27,70.92083333333333,57.10833333333333,78.4625,71.80833333333334,60.020833333333336
2019-01-28,38.90833333333334,26.287499999999998,35.125,42.1625,31.65833333333333
2019-01-29,33.40416666666667,19.833333333333332,35.94166666666667,31.266666666666666,23.525000000000002
2019-01-30,34.387499999999996,22.0625,37.71666666666667,29.025000000000002,24.183333333333334
2019-01-31,39.612500000000004,35.791666666666664,38.30416666666667,37.800000000000004,37.05416666666667
2019-02-01,38.61666666666667,32.079166666666666,39.458333333333336,40.8125,34.7875
2019-02-02,24.145833333333332,24.354166666666668,22.329166666666666,27.045833333333334,22.179166666666664
2019-02-03,12.679166666666667,11.620833333333332,14.391666666666666,16.162499999999998,11.470833333333333
2019-02-04,27.366666666666664,10.866666666666667,25.829166666666666,19.179166666666667,12.341666666666667
2019-02-05,38.85,25.304166666666664,39.6875,38.15416666666667,25.849999999999998
2019-02-06,54.89166666666667,30.22083333333333,47.737500000000004,52.30833333333334,37.925000000000004
2019-02-07,57.54583333333334,39.391666666666666,55.44166666666666,56.275,43.77916666666667
2019-02-08,56.96666666666667,40.729166666666664,58.1,57.63333333333333,45.637499999999996
2019-02-09,42.541666666666664,35.31666666666667,54.324999999999996,52.50416666666666,39.0375
2019-02-10,37.78333333333333,31.925,40.67916666666667,45.270833333333336,34.1
2019-02-11,16.008333333333333,6.9875,16.804166666666667,13.520833333333334,8.770833333333334
2019-02-12,14.65,8.575000000000001,18.66086956521739,10.420833333333333,8.862499999999999
2019-02-13,39.6875,15.1625,35.641666666666666,30.287499999999998,22.15416666666667
2019-02-14,46.11666666666667,23.925,45.25416666666666,45.074999999999996,29.537499999999998
2019-02-15,45.93333333333334,23.95,44.81666666666666,46.791666666666664,29.754166666666666
2019-02-16,33.05833333333333,22.920833333333334,41.44166666666667,37.34583333333333,30.008333333333336
2019-02-17,38.645833333333336,26.391666666666666,40.354166666666664,41.199999999999996,32.28333333333333
2019-02-18,50.770833333333336,29.818181818181817,55.770833333333336,52.387499999999996,42.458333333333336
2019-02-19,52.01363636363636,34.24166666666667,63.25,54.50416666666666,42.85
2019-02-20,53.5375,37.854166666666664,67.06666666666666,56.625,44.44166666666666
2019-02-21,49.48333333333333,37.57083333333333,58.43333333333334,50.8125,42.47083333333333
2019-02-22,21.491666666666664,9.941666666666666,22.516666666666666,23.425,15.454166666666666
2019-02-23,11.654166666666667,11.2125,15.9125,14.358333333333333,11.5875
2019-02-24,21.837500000000002,20.741666666666667,23.895833333333332,24.883333333333336,18.554166666666667
2019-02-25,44.40416666666667,31.854166666666668,46.30416666666667,40.012499999999996,36.395833333333336
2019-02-26,40.87083333333333,18.533333333333335,29.070833333333336,38.18333333333333,19.158333333333335
2019-02-27,31.683333333333334,26.179166666666664,38.325,34.645833333333336,27.066666666666666
2019-02-28,35.074999999999996,23.170833333333334,43.4375,42.0375,30.379166666666666
2019-03-01,32.729166666666664,14.741666666666667,28.96666666666667,26.170833333333334,18.558333333333334
2019-03-02,22.2625,12.225,19.895833333333332,22.929166666666664,16.4875
2019-03-03,22.395833333333332,21.795833333333334,29.108333333333334,27.816666666666666,19.537499999999998
2019-03-04,31.22083333333333,20.741666666666667,28.479166666666668,35.90416666666667,24.662499999999998
2019-03-05,17.708333333333332,10.758333333333333,21.55,17.066666666666666,11.508333333333333
2019-03-06,28.46666666666667,20.058333333333334,30.166666666666668,29.3625,22.641666666666666
2019-03-07,16.941666666666666,17.837500000000002,29.1375,21.166666666666668,15.887500000000001
2019-03-08,16.308333333333334,9.841666666666667,20.358333333333334,14.049999999999999,12.058333333333332
2019-03-09,13.079166666666666,11.845833333333333,16.729166666666668,15.475,9.799999999999999
2019-03-10,15.366666666666667,15.079166666666666,18.416666666666668,19.916666666666668,13.5625
2019-03-11,18.595833333333335,8.683333333333334,11.891666666666666,13.504166666666668,8.633333333333333
2019-03-12,20.087500000000002,10.833333333333334,15.741666666666667,14.291666666666666,10.200000000000001
2019-03-13,17.595833333333335,13.660869565217391,17.454166666666666,16.5625,14.183333333333332
2019-03-14,22.770833333333332,15.754166666666668,26.866666666666664,22.34583333333333,15.841666666666667
2019-03-15,25.179166666666664,12.112499999999999,26.479166666666668,23.945833333333336,15.591666666666667
2019-03-16,19.849999999999998,13.141666666666666,23.870833333333334,22.995833333333334,16.833333333333332
2019-03-17,19.545833333333334,15.354166666666666,20.129166666666666,25.0,17.325
2019-03-18,16.545833333333334,10.058333333333334,16.575,12.5875,9.079166666666667
2019-03-19,24.8125,18.816666666666666,24.900000000000002,24.483333333333334,17.45
2019-03-20,24.212500000000002,15.845833333333333,27.920833333333334,22.28333333333333,18.6875
2019-03-21,31.912499999999998,23.21666666666667,30.09583333333333,36.766666666666666,25.170833333333334
2019-03-22,37.6625,26.445833333333336,36.604166666666664,41.675000000000004,31.116666666666664
2019-03-23,25.254166666666666,27.05,29.954166666666666,32.9125,24.366666666666664
2019-03-24,23.1875,19.695833333333333,25.929166666666664,27.320833333333336,21.379166666666666
2019-03-25,32.90833333333333,27.3875,31.320833333333336,31.504166666666666,29.183333333333334
2019-03-26,17.05,5.95,14.233333333333334,10.8375,7.345833333333334
2019-03-27,25.337500000000002,17.691666666666666,24.875,25.80416666666667,17.695454545454545
2019-03-28,22.9375,22.108333333333334,27.020833333333332,25.316666666666666,22.879166666666666
2019-03-29,20.212500000000002,16.216666666666665,25.02,22.3625,17.933333333333334
2019-03-30,24.083333333333332,22.570833333333336,29.9875,27.45,24.833333333333332
2019-03-31,23.366666666666664,19.158333333333335,25.349999999999998,28.370833333333334,22.858333333333334
2019-04-01,35.35,28.745833333333334,34.15238095238095,38.8125,32.583333333333336
2019-04-02,42.479166666666664,34.86666666666667,43.19166666666666,39.525,44.30416666666667
2019-04-03,40.1875,36.5125,44.06666666666666,44.550000000000004,41.00833333333333
2019-04-04,28.233333333333334,23.670833333333334,30.77916666666667,29.970833333333335,25.708333333333332
2019-04-05,23.0625,17.954166666666666,22.8625,23.5125,20.712500000000002
2019-04-06,11.887500000000001,9.887500000000001,14.145833333333334,11.708333333333334,10.929166666666667
2019-04-07,17.041666666666668,13.479166666666666,19.554166666666667,18.920833333333334,14.970833333333333
2019-04-08,26.020833333333332,14.674999999999999,30.037499999999998,25.858333333333334,19.133333333333333
2019-04-09,27.070833333333336,19.233333333333334,31.354166666666668,23.495454545454546,22.6125
2019-04-10,24.729166666666668,18.55,25.679166666666664,25.133333333333336,23.27916666666667
2019-04-11,18.791666666666668,18.854166666666668,21.45,21.65833333333333,19.037499999999998
2019-04-12,23.516666666666666,19.904166666666665,28.254166666666666,21.525000000000002,23.349999999999998
2019-04-13,23.34583333333333,24.258333333333336,29.020833333333332,23.65416666666667,25.0625
2019-04-14,18.904166666666665,21.995833333333334,22.325,22.5625,20.795833333333334
2019-04-15,23.895833333333332,17.620833333333334,28.116666666666664,24.004166666666666,22.120833333333334
2019-04-16,31.05,26.495833333333334,33.0375,31.5625,30.079166666666666
2019-04-17,38.4125,23.429166666666664,30.5,31.004166666666666,33.358333333333334
2019-04-18,24.849999999999998,19.3625,25.162499999999998,23.820833333333336,22.34166666666667
2019-04-19,20.758333333333333,17.158333333333335,21.212500000000002,22.09583333333333,19.441666666666666
2019-04-20,20.766666666666666,22.366666666666664,23.7625,19.641666666666666,22.629166666666666
2019-04-21,34.62916666666667,31.058333333333334,35.829166666666666,38.7875,34.50416666666667
2019-04-22,21.420833333333334,20.070833333333333,23.995833333333334,20.9375,21.579166666666666
2019-04-23,26.900000000000002,25.370833333333334,28.7625,26.5,25.3
2019-04-24,36.3375,30.245833333333334,39.729166666666664,35.09166666666667,33.40833333333333
2019-04-25,35.612500000000004,30.516666666666666,35.88333333333333,29.125,30.162499999999998
2019-04-26,49.63333333333333,38.6625,49.112500000000004,47.56666666666666,43.67916666666667
2019-04-27,9.670833333333333,6.716666666666666,10.504166666666666,8.983333333333333,8.695833333333333
2019-04-28,6.695833333333333,7.208333333333333,8.825,8.345833333333333,7.966666666666666
2019-04-29,10.691666666666668,10.020833333333334,13.3375,11.991666666666667,8.845833333333333
2019-04-30,13.904166666666667,10.147619047619047,12.641666666666666,10.379166666666666,8.5625
2019-05-01,14.795833333333334,11.970833333333333,15.641666666666666,14.954166666666666,14.079166666666666
2019-05-02,23.84166666666667,21.658333333333335,25.145833333333332,23.741666666666664,19.95
2019-05-03,14.829166666666666,9.9625,17.079166666666666,13.629166666666668,11.387500000000001
2019-05-04,6.7749999999999995,6.566666666666666,8.220833333333333,7.920833333333333,5.858333333333333
2019-05-05,5.304166666666666,2.7875,6.658333333333334,5.683333333333334,5.645833333333333
2019-05-06,13.354166666666666,9.533333333333333,12.049999999999999,11.424999999999999,11.104166666666666
2019-05-07,21.2375,14.358333333333334,19.025000000000002,19.683333333333334,18.925
2019-05-08,22.04090909090909,17.54,20.929166666666667,19.591666666666665,18.333333333333332
2019-05-09,12.804166666666667,10.863636363636363,14.791666666666666,12.283333333333333,9.925
2019-05-10,22.954166666666666,11.216666666666667,21.691666666666666,19.775000000000002,15.558333333333332
2019-05-11,13.983333333333334,11.841666666666667,16.645833333333332,15.487499999999999,12.154166666666667
2019-05-12,8.299999999999999,5.941666666666666,7.141666666666667,7.029166666666666,6.395833333333333
2019-05-13,15.4,12.4375,14.120833333333335,11.133333333333333,11.291666666666666
2019-05-14,14.266666666666666,10.5375,15.862499999999999,11.1625,11.799999999999999
2019-05-15,14.966666666666667,7.075,15.4125,11.4625,7.041666666666667
2019-05-16,14.362499999999999,8.433333333333334,16.742857142857144,11.554166666666667,10.75
2019-05-17,14.608333333333334,11.283333333333333,21.775000000000002,13.070833333333333,14.1
2019-05-18,18.3,18.370833333333334,25.045833333333334,21.1125,18.416666666666668
2019-05-19,20.5625,21.004166666666666,23.425,23.570833333333336,23.445833333333336
2019-05-20,19.654166666666665,13.470833333333333,21.329166666666666,15.408333333333333,15.870833333333332
2019-05-21,16.05,9.466666666666667,19.545833333333334,13.942857142857143,11.174999999999999
2019-05-22,15.1875,8.554166666666667,16.179166666666667,17.7375,13.6625
2019-05-23,17.158333333333335,9.945833333333333,14.820833333333333,14.9625,11.616666666666667
2019-05-24,17.716666666666665,13.495833333333332,20.212500000000002,18.666666666666668,15.570833333333333
2019-05-25,14.358333333333334,15.516666666666666,18.683333333333334,17.679166666666667,15.541666666666666
2019-05-26,14.012500000000001,18.045833333333334,15.070833333333333,15.299999999999999,13.545833333333334
2019-05-27,21.054166666666667,17.537499999999998,22.96666666666667,22.454166666666666,20.345833333333335
2019-05-28,9.85,9.7125,13.666666666666666,11.554166666666667,9.375
2019-05-29,4.152380952380953,4.0875,7.220833333333334,6.754166666666666,4.0874999999999995
2019-05-30,8.466666666666667,9.858333333333333,9.762500000000001,9.987499999999999,7.883333333333333
2019-05-31,16.008333333333333,14.204166666666666,20.229166666666668,17.125,14.700000000000001
2019-06-01,12.362499999999999,13.920833333333334,24.3,15.870833333333332,11.804166666666667
2019-06-02,14.429166666666667,13.245833333333332,17.925,16.375,13.112499999999999
2019-06-03,22.479166666666668,17.629166666666666,23.383333333333336,21.079166666666666,18.854166666666668
2019-06-04,23.162499999999998,16.704166666666666,23.933333333333334,27.433333333333334,16.8625
2019-06-05,24.40416666666667,19.341666666666665,25.287499999999998,27.72083333333333,19.854545454545455
2019-06-06,24.575,16.879166666666666,24.213043478260868,21.675,19.741666666666667
2019-06-07,23.258333333333336,19.425,24.775000000000002,21.208333333333332,18.966666666666665
2019-06-08,22.670833333333334,21.433333333333334,24.108333333333334,24.691666666666666,22.491666666666664
2019-06-09,14.887500000000001,17.3125,17.583333333333332,17.4875,15.379166666666668
2019-06-10,25.912499999999998,30.933333333333334,27.2625,27.2,27.383333333333336
2019-06-11,34.925000000000004,29.65833333333333,32.3375,31.14761904761905,32.233333333333334
2019-06-12,29.537499999999998,26.366666666666664,31.354166666666668,26.974999999999998,26.974999999999998
2019-06-13,37.170833333333334,43.31666666666666,37.27142857142857,36.82083333333333,34.645833333333336
2019-06-14,33.108333333333334,31.129166666666666,31.96666666666667,32.56666666666667,29.15416666666667
2019-06-15,32.266666666666666,32.229166666666664,33.3375,32.75416666666667,32.69166666666667
2019-06-16,26.34166666666667,24.669565217391302,26.025000000000002,26.320833333333336,24.316666666666666
2019-06-17,17.954166666666666,15.468421052631578,21.90833333333333,17.795833333333334,14.549999999999999
2019-06-18,20.866666666666667,19.936842105263157,23.458333333333332,19.474999999999998,19.925
2019-06-19,22.258333333333336,16.8625,21.65416666666667,20.391666666666666,17.254166666666666
2019-06-20,15.870833333333332,13.958333333333334,15.950000000000001,15.691666666666668,15.083333333333334
2019-06-21,13.691666666666668,11.2125,14.933333333333332,14.133333333333333,12.658333333333333
2019-06-22,11.445833333333333,11.795833333333334,13.841666666666667,12.758333333333333,11.308333333333332
2019-06-23,8.75,9.341666666666667,11.570833333333333,8.879166666666666,8.470833333333333
2019-06-24,18.5125,14.995833333333332,21.337500000000002,17.083333333333332,14.945833333333333
2019-06-25,26.5125,21.170833333333334,25.43,21.900000000000002,23.183333333333334
2019-06-26,27.304166666666664,25.608333333333334,28.445833333333336,27.400000000000002,26.09166666666667
2019-06-27,40.170833333333334,32.9125,35.85,37.612500000000004,34.68333333333333
2019-06-28,22.958333333333332,24.566666666666666,26.291666666666668,23.22083333333333,20.837500000000002
2019-06-29,18.25,23.34583333333333,20.2375,20.466666666666665,19.712500000000002
2019-06-30,19.254166666666666,22.258333333333336,20.058333333333334,19.845833333333335,20.870833333333334
2019-07-01,32.1,25.97083333333333,30.275000000000002,28.366666666666664,27.941666666666666
2019-07-02,22.683333333333334,17.579166666666666,22.65833333333333,21.833333333333332,20.066666666666666
2019-07-03,18.741666666666667,17.391666666666666,19.329166666666666,18.516666666666666,18.025000000000002
2019-07-04,19.591666666666665,19.141666666666666,20.941666666666666,19.3,17.270833333333332
2019-07-05,25.5125,22.358333333333334,27.2625,25.675,23.349999999999998
2019-07-06,21.733333333333334,22.316666666666666,23.754166666666666,23.120833333333334,21.075
2019-07-07,10.545833333333333,10.858333333333334,11.208333333333334,10.166666666666666,10.729166666666666
2019-07-08,15.570833333333333,12.120833333333332,15.4375,13.783333333333333,11.887500000000001
2019-07-09,17.104166666666668,13.104166666666666,20.3875,15.383333333333333,13.4
2019-07-10,19.395833333333332,18.004166666666666,18.375,18.1125,16.716666666666665
2019-07-11,16.358333333333334,21.920833333333334,18.820833333333333,16.804166666666667,14.908333333333333
2019-07-12,16.270833333333332,13.9125,15.820833333333333,14.558333333333332,13.754166666666668
2019-07-13,9.054166666666667,9.475,9.9125,9.291666666666666,8.220833333333333
2019-07-14,6.258333333333333,7.5249999999999995,8.541666666666666,7.983333333333333,6.883333333333333
2019-07-15,15.700000000000001,13.295833333333334,16.120833333333334,14.266666666666666,11.575000000000001
2019-07-16,22.483333333333334,10.842857142857143,19.875,23.5625,18.383333333333333
2019-07-17,23.75,,21.866666666666664,20.60833333333333,19.679166666666667
2019-07-18,15.220833333333333,,15.854166666666666,13.391666666666666,11.458333333333334
2019-07-19,20.45,17.78,18.691666666666666,17.333333333333332,17.858333333333334
2019-07-20,18.2,21.933333333333334,19.287499999999998,19.004166666666666,17.9875
2019-07-21,13.7875,17.108333333333334,15.995833333333332,15.008333333333333,14.1625
2019-07-22,18.1125,15.620833333333332,19.329166666666666,16.733333333333334,18.8875
2019-07-23,22.625,22.037499999999998,20.9875,21.270833333333332,19.220833333333335
2019-07-24,28.9,26.03333333333333,24.933333333333334,24.683333333333334,23.608333333333334
2019-07-25,31.685714285714283,28.083333333333332,27.854166666666668,29.079166666666666,28.479166666666668
2019-07-26,31.620833333333334,28.891666666666666,28.616666666666664,28.9375,27.520833333333332
2019-07-27,19.308333333333334,17.145833333333332,21.2375,19.45,19.391666666666666
2019-07-28,12.291666666666666,12.183333333333332,13.204166666666666,12.075000000000001,11.366666666666667
2019-07-29,18.016666666666666,13.325000000000001,18.854166666666668,15.941666666666668,16.033333333333335
2019-07-30,19.141666666666666,15.645833333333334,20.743478260869566,16.795833333333334,19.272727272727273
2019-07-31,17.075,15.820833333333333,19.541666666666668,20.354166666666668,14.995833333333335
2019-08-01,13.754166666666668,10.441666666666666,13.541666666666666,11.9125,10.783333333333333
2019-08-02,12.887500000000001,11.866666666666667,14.658333333333333,13.720833333333333,10.608333333333333
2019-08-03,8.445833333333333,10.266666666666667,10.75,9.208333333333334,8.129166666666666
2019-08-04,8.845833333333333,8.883333333333333,10.195833333333335,10.566666666666666,9.112499999999999
2019-08-05,20.416666666666668,16.420833333333334,16.608333333333334,17.925,15.1875
2019-08-06,23.27916666666667,18.408333333333335,20.345833333333335,21.849999999999998,19.875
2019-08-07,20.329166666666666,21.2,20.916666666666668,22.875,21.6125
2019-08-08,13.9,9.475,13.291666666666666,10.158333333333333,10.575000000000001
2019-08-09,13.820833333333333,16.266666666666666,16.179166666666667,14.154166666666667,12.704166666666666
2019-08-10,17.025000000000002,18.066666666666666,18.820833333333333,18.533333333333335,18.05
2019-08-11,8.891666666666667,10.933333333333332,11.762500000000001,10.583333333333334,10.4375
2019-08-12,22.037499999999998,17.400000000000002,19.454166666666666,19.854166666666668,19.7625
2019-08-13,15.004166666666668,9.762500000000001,15.174999999999999,11.0625,10.366666666666667
2019-08-14,11.841666666666667,8.908333333333333,9.65,9.1,8.229166666666666
2019-08-15,15.058333333333332,12.004166666666668,16.541666666666668,12.941666666666668,10.816666666666668
2019-08-16,11.362499999999999,12.283333333333333,14.533333333333333,12.262500000000001,9.391666666666667
2019-08-17,12.049999999999999,10.941666666666668,12.170833333333334,12.075000000000001,10.924999999999999
2019-08-18,13.258333333333333,13.924999999999999,13.6,12.658333333333333,13.720833333333333
2019-08-19,21.254166666666666,22.150000000000002,19.0625,16.752380952380953,21.029166666666665
2019-08-20,18.245833333333334,15.1,18.425,14.85,15.377272727272727
2019-08-21,16.779166666666665,10.270833333333334,11.745833333333332,12.495833333333332,8.137500000000001
2019-08-22,15.358333333333334,11.766666666666666,13.70909090909091,12.179166666666667,9.25
2019-08-23,21.104166666666668,22.820833333333336,23.9375,19.954166666666666,18.004166666666666
2019-08-24,18.3125,18.333333333333332,20.408333333333335,21.075,18.004166666666666
2019-08-25,14.912500000000001,14.362499999999999,15.983333333333334,14.691666666666668,14.770833333333334
2019-08-26,26.5,19.541666666666668,23.641666666666666,24.925,22.71666666666667
2019-08-27,27.133333333333336,21.629166666666666,25.733333333333334,25.008333333333336,25.183333333333334
2019-08-28,36.2125,32.62083333333333,40.775,35.275,34.1625
2019-08-29,40.78333333333334,31.375,37.766666666666666,39.325,38.733333333333334
2019-08-30,24.275000000000002,20.537499999999998,22.570833333333336,21.979166666666668,20.0
2019-08-31,24.133333333333336,25.462500000000002,25.90833333333333,25.541666666666668,24.09166666666667
2019-09-01,24.258333333333336,23.733333333333334,24.516666666666666,24.070833333333336,23.008333333333336
2019-09-02,17.204166666666666,10.3375,17.120833333333334,16.766666666666666,12.883333333333333
2019-09-03,16.400000000000002,11.041666666666666,13.85,12.4,10.354166666666666
2019-09-04,19.716666666666665,19.883333333333333,19.304166666666667,18.691666666666666,16.6875
2019-09-05,23.254166666666666,20.429166666666667,23.370833333333334,20.782608695652176,21.258333333333333
2019-09-06,14.745833333333332,11.652173913043478,13.9125,13.583333333333334,10.858333333333334
2019-09-07,11.458333333333334,10.5,12.637500000000001,10.725,10.141666666666667
2019-09-08,6.3625,8.495833333333334,10.420833333333333,7.6375,7.1000000000000005
2019-09-09,8.679166666666667,5.75,11.375,9.4625,5.783333333333334
2019-09-10,16.9875,11.491666666666667,18.5125,15.245833333333335,12.508333333333333
2019-09-11,20.308333333333334,12.166666666666666,19.008333333333333,16.995833333333334,17.220833333333335
2019-09-12,25.96666666666667,13.200000000000001,19.791666666666668,21.84166666666667,16.504166666666666
2019-09-13,19.070833333333333,13.262500000000001,20.608333333333334,18.2375,16.441666666666666
2019-09-14,14.866666666666667,13.787500000000001,16.183333333333334,14.991666666666667,13.512500000000001
2019-09-15,13.825000000000001,15.529166666666667,16.400000000000002,14.375,13.266666666666666
2019-09-16,26.6125,19.366666666666667,21.633333333333336,22.436363636363634,23.212500000000002
2019-09-17,21.52916666666667,19.291666666666668,21.4375,18.608333333333334,17.816666666666666
2019-09-18,22.770833333333332,18.0,17.770833333333332,16.654166666666665,16.39
2019-09-19,18.716666666666665,16.858333333333334,18.7375,16.375,17.775000000000002
2019-09-20,18.683333333333334,17.191666666666666,16.625,15.933333333333332,18.279166666666665
2019-09-21,18.9375,16.158333333333335,16.154166666666665,19.445833333333333,18.287499999999998
2019-09-22,16.2,16.279166666666665,17.070833333333333,17.175,15.954166666666666
2019-09-23,25.78333333333333,18.983333333333334,21.252380952380953,23.961904761904762,23.212500000000002
2019-09-24,16.391666666666666,13.879166666666668,19.708333333333332,14.679166666666667,14.408333333333333
2019-09-25,21.316666666666666,12.470833333333333,17.745833333333334,18.420833333333334,16.795833333333334
2019-09-26,18.270833333333332,9.4125,18.3875,12.545833333333334,12.183333333333332
2019-09-27,21.429166666666664,14.416666666666666,21.233333333333334,19.7375,17.208333333333332
2019-09-28,12.658333333333333,8.762500000000001,12.866666666666667,13.191666666666668,10.987499999999999
2019-09-29,10.275,10.395833333333334,11.954166666666666,9.679166666666667,10.433333333333334
2019-09-30,23.625,13.475,18.816666666666666,20.087500000000002,18.933333333333334
2019-10-01,20.7375,16.195833333333333,24.866666666666664,18.400000000000002,18.933333333333334
2019-10-02,20.791666666666668,12.858333333333334,17.883333333333333,19.4375,16.520833333333332
