index,DonBosco_Temp,DonBosco_RH,Nord_Temp,Nord_RH,Nord_Pressure,Nord_Precip,Nord_Radiation,Ost_Temp,Ost_RH,Ost_Pressure,Sud_Temp,Sud_RH,West_Temp,West_RH
2018-12-24,5.104166666666667,72.58333333333333,5.241666666666666,72.41666666666667,976.1333333333333,0.024999999999999998,59.13333333333333,5.020833333333333,82.25,971.9375,4.520833333333333,74.83333333333333,5.466666666666666,66.15789473684211
2018-12-25,2.4833333333333334,66.91666666666667,2.5625,65.75,988.0916666666667,0.0,45.9375,2.1625,76.83333333333333,984.1166666666667,1.8,70.25,3.154166666666667,64.75
2018-12-26,-0.6666666666666666,83.79166666666667,-0.3625,78.625,987.8375,0.0,30.891666666666666,-0.6583333333333333,92.91666666666667,983.775,-1.4083333333333332,82.0,-0.2041666666666667,82.29166666666667
2018-12-27,-0.11249999999999995,81.5,0.65,75.375,986.3416666666667,0.0,78.59583333333333,-0.325,93.04166666666667,982.2916666666666,-0.9333333333333335,80.33333333333333,0.3291666666666666,81.0
2018-12-28,1.9541666666666666,86.54166666666667,2.8249999999999997,79.125,983.6125000000001,0.0,47.72083333333333,1.8083333333333333,96.04166666666667,979.5375,1.0166666666666666,84.16666666666667,2.470833333333333,85.16666666666667
2018-12-29,1.4458333333333335,86.25,1.1708333333333334,83.45833333333333,987.1374999999999,0.0,66.04583333333333,1.2,95.70833333333333,983.0375,0.4791666666666667,84.75,1.675,86.75
2018-12-30,2.6875,78.25,2.8166666666666664,74.29166666666667,983.6916666666666,0.0,51.895833333333336,2.4458333333333333,88.91666666666667,979.6958333333333,2.05,78.33333333333333,3.158333333333333,77.95833333333333
2018-12-31,5.066666666666666,68.83333333333333,4.875,67.79166666666667,986.9499999999999,0.0,57.90833333333333,5.291666666666667,78.70833333333333,982.9458333333333,4.741666666666666,68.375,5.429166666666667,68.45833333333333
2019-01-01,2.6958333333333333,84.16666666666667,2.8166666666666664,79.08333333333333,984.875,0.0,63.78333333333333,2.5708333333333333,93.54166666666667,980.7791666666667,2.216666666666667,80.83333333333333,2.891666666666667,83.91666666666667
2019-01-02,1.1083333333333334,78.79166666666667,1.2083333333333333,77.375,978.4875000000001,0.041666666666666664,65.74166666666666,1.1708333333333334,89.375,974.3291666666668,0.9166666666666666,77.04166666666667,1.5833333333333333,79.70833333333333
2019-01-03,-1.1375,65.08333333333333,-1.1125,64.41666666666667,985.5083333333333,0.027083333333333334,61.47083333333333,-1.3041666666666667,72.83333333333333,981.4,-1.0541666666666667,65.08333333333333,-0.8875000000000001,66.625
2019-01-04,-1.3875,63.583333333333336,-1.7041666666666666,66.45833333333333,987.2583333333333,0.0,62.71666666666667,-1.8125,74.0,983.1708333333332,-1.8666666666666665,67.25,-1.2666666666666666,66.70833333333333
2019-01-05,0.49999999999999994,77.33333333333333,0.1875,75.41666666666667,978.4291666666667,0.0,35.49583333333333,0.8208333333333333,83.16666666666667,974.2166666666667,0.2625,74.5,0.6749999999999999,78.70833333333333
2019-01-06,2.408333333333333,75.25,1.7625,74.45833333333333,979.5333333333333,0.0,77.4375,2.4541666666666666,83.83333333333333,975.4,2.158333333333333,72.75,2.5,77.25
2019-01-07,-0.8333333333333334,91.33333333333333,-0.6124999999999999,84.0,986.5375,0.006250000000000001,23.258333333333336,-1.0333333333333334,98.29166666666667,982.4458333333333,-0.8583333333333334,85.0,-0.6124999999999999,90.95833333333333
2019-01-08,-1.4583333333333333,96.5,-1.1541666666666666,90.33333333333333,974.6291666666666,0.0,39.4625,-1.5625,100.0,970.3249999999999,-1.5708333333333335,90.83333333333333,-1.1666666666666667,95.84210526315789
