index,D_PM10K_mean,DonBosco_Temp_mean,DonBosco_RH_mean,N_PM10K_mean,Nord_Temp_mean,Nord_RH_mean,Nord_Pressure_mean,Nord_Precip_mean,Nord_Radiation_mean,Nord_Winddirection_mean,Nord_Windspeed_mean,Nord_peek_wind_speed_mean,O_PM10K_mean,Ost_Temp_mean,Ost_RH_mean,Ost_Pressure_mean,Ost_Winddirection_mean,Ost_Windspeed_mean,Ost_peek_wind_speed_mean,S_PM10K_mean,Sud_Temp_mean,Sud_RH_mean,Sud_Winddirection_mean,Sud_Windspeed_mean,Sud_peek_wind_speed_mean,W_PM10K_mean,West_Temp_mean,West_RH_mean,West_Winddirection_mean,West_Windspeed_mean,West_peek_wind_speed_mean,DonBosco_Temp_min,DonBosco_RH_min,Nord_Temp_min,Nord_RH_min,Nord_Pressure_min,Nord_Precip_min,Nord_Radiation_min,Nord_Winddirection_min,Nord_Windspeed_min,Nord_peek_wind_speed_min,Ost_Temp_min,Ost_RH_min,Ost_Pressure_min,Ost_Winddirection_min,Ost_Windspeed_min,Ost_peek_wind_speed_min,Sud_Temp_min,Sud_RH_min,Sud_Winddirection_min,Sud_Windspeed_min,Sud_peek_wind_speed_min,West_Temp_min,West_RH_min,West_Winddirection_min,West_Windspeed_min,West_peek_wind_speed_min,DonBosco_Temp_max,DonBosco_RH_max,Nord_Temp_max,Nord_RH_max,Nord_Pressure_max,Nord_Precip_max,Nord_Radiation_max,Nord_Winddirection_max,Nord_Windspeed_max,Nord_peek_wind_speed_max,Ost_Temp_max,Ost_RH_max,Ost_Pressure_max,Ost_Winddirection_max,Ost_Windspeed_max,Ost_peek_wind_speed_max,Sud_Temp_max,Sud_RH_max,Sud_Winddirection_max,Sud_Windspeed_max,Sud_peek_wind_speed_max,West_Temp_max,West_RH_max,West_Winddirection_max,West_Windspeed_max,West_peek_wind_speed_max,year,dayofyear,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,season_fall,season_spring,season_summer,season_winter,holiday,holiday_school
2019-05-16,14.362499999999999,10.983333333333334,65.95833333333333,8.433333333333334,10.9125,62.458333333333336,974.2583333333333,0.0,161.03333333333333,139.54166666666666,0.7333333333333334,2.6791666666666667,16.742857142857144,10.908333333333333,83.45833333333333,970.1291666666666,171.625,0.8916666666666666,2.8625000000000003,11.554166666666667,10.970833333333333,67.79166666666667,147.25,1.3875,3.5,10.75,11.291666666666666,64.04166666666667,197.375,0.7416666666666667,3.2375000000000003,8.4,48.0,8.6,50.0,973.5,0.0,2.6,12.0,0.1,1.3,8.0,63.0,969.4,57.0,0.1,1.3,8.1,50.0,60.0,0.1,1.2,8.6,48.0,21.0,0.2,1.8,14.4,87.0,14.0,78.0,975.6,0.0,772.9,320.0,1.7,4.3,15.2,100.0,971.4,313.0,2.4,4.9,14.8,90.0,308.0,2.5,5.5,15.0,84.0,345.0,1.3,5.0,2019,136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2019-05-17,14.608333333333334,12.35,73.25,11.283333333333333,12.366666666666667,69.83333333333333,972.3916666666668,0.0,215.60416666666666,111.66666666666667,0.8375,2.7874999999999996,21.775000000000002,12.529166666666667,87.375,968.3208333333333,112.20833333333333,0.7166666666666667,2.4833333333333334,13.070833333333333,12.470833333333333,71.08333333333333,112.20833333333333,1.2125000000000001,3.033333333333333,14.1,12.6625,72.91666666666667,159.54166666666666,0.6541666666666667,2.558333333333333,9.1,53.0,8.9,52.0,971.2,0.0,2.4,24.0,0.1,0.7,9.0,67.0,967.2,72.0,0.2,1.0,9.1,53.0,71.0,0.3,0.6,8.9,50.0,96.0,0.1,0.5,15.6,94.0,15.7,92.0,973.9,0.0,997.1,231.0,1.5,4.8,16.6,100.0,969.8,195.0,1.6,4.4,16.4,88.0,145.0,2.5,5.5,16.4,97.0,243.0,1.3,4.4,2019,137,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-05-18,18.3,13.266666666666666,74.75,18.370833333333334,13.1625,71.375,970.6666666666666,0.0,191.275,172.29166666666666,0.5458333333333333,1.9874999999999998,25.045833333333334,13.379166666666668,91.04166666666667,966.5333333333333,161.125,0.4583333333333333,1.8833333333333335,21.1125,13.266666666666667,73.54166666666667,137.83333333333334,0.6375000000000001,1.8166666666666667,18.416666666666668,13.462499999999999,74.125,199.25,0.4083333333333334,1.8166666666666667,7.9,53.0,7.0,48.0,968.9,0.0,2.2,33.0,0.1,0.5,7.4,63.0,964.8,68.0,0.2,0.9,7.3,53.0,62.0,0.1,0.1,7.8,49.0,45.0,0.1,0.6,17.6,97.0,18.6,96.0,972.3,0.0,595.9,348.0,1.1,4.1,19.1,100.0,968.3,280.0,1.0,3.7,18.1,93.0,270.0,1.5,4.1,18.7,99.0,356.0,0.9,3.2,2019,138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-05-19,20.5625,14.129166666666668,82.66666666666667,21.004166666666666,13.8125,81.0,966.7041666666668,0.022916666666666665,163.81666666666666,150.41666666666666,0.5875,2.0791666666666666,23.425,14.029166666666667,95.79166666666667,962.4499999999999,156.91666666666666,0.4875,1.7166666666666668,23.570833333333336,14.0625,79.91666666666667,156.41666666666666,0.5541666666666667,1.7708333333333333,23.445833333333336,14.120833333333332,83.41666666666667,240.125,0.43333333333333335,1.8916666666666666,10.1,54.0,9.8,53.0,964.8,0.0,2.2,4.0,0.1,0.9,10.3,75.0,960.5,18.0,0.2,1.0,9.8,57.0,77.0,0.0,0.1,10.0,53.0,91.0,0.1,0.7,18.8,98.0,18.9,95.0,969.0,0.3,851.9,351.0,1.7,5.7,18.9,100.0,964.7,346.0,1.5,3.6,18.9,92.0,317.0,2.4,6.2,19.3,100.0,357.0,1.7,5.2,2019,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2019-05-20,19.654166666666665,14.15,84.625,13.470833333333333,13.720833333333333,84.91666666666667,964.1958333333333,0.16749999999999998,170.73333333333335,204.125,0.39999999999999997,1.7625,21.329166666666666,14.354166666666666,94.91666666666667,959.9833333333332,139.875,0.45,2.095833333333333,15.408333333333333,14.479166666666666,80.04166666666667,158.20833333333334,0.6,2.4125,15.870833333333332,13.979166666666666,86.0,163.25,0.5083333333333333,1.9000000000000001,11.7,54.0,10.3,58.0,963.0,0.0,2.3,16.0,0.1,0.5,11.2,79.0,958.9,27.0,0.1,0.8,11.8,51.0,19.0,0.1,0.4,11.0,57.0,2.0,0.1,0.8,18.9,98.0,17.7,95.0,966.0,3.77,899.1,358.0,1.1,3.8,18.5,100.0,961.7,272.0,1.8,4.9,19.8,96.0,346.0,1.3,5.9,18.4,100.0,334.0,1.0,4.3,2019,140,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019-05-21,16.05,14.545833333333334,75.79166666666667,9.466666666666667,14.137500000000001,73.66666666666667,967.7208333333333,0.004166666666666667,148.025,155.83333333333334,0.6416666666666667,2.1125000000000003,19.545833333333334,14.35,93.375,963.5208333333334,219.04166666666666,0.4375,1.6500000000000001,13.942857142857143,14.708333333333334,75.25,186.54166666666666,0.75,2.225,11.174999999999999,14.362499999999999,76.5,157.16666666666666,0.5333333333333333,1.9916666666666665,10.3,61.0,9.7,56.0,965.4,0.0,2.3,2.0,0.2,0.9,9.9,81.0,961.2,86.0,0.1,0.8,10.6,62.0,123.0,0.1,0.6,10.1,60.0,5.0,0.3,0.9,17.6,96.0,17.6,95.0,970.8,0.05,479.7,349.0,1.2,4.2,17.7,100.0,966.6,342.0,1.0,2.7,18.0,90.0,337.0,2.5,4.2,17.6,99.0,320.0,1.0,4.3,2019,141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2019-05-22,15.1875,16.379166666666666,61.708333333333336,8.554166666666667,15.904166666666667,62.833333333333336,972.6083333333332,0.0,199.47916666666666,179.70833333333334,0.5083333333333333,2.466666666666667,16.179166666666667,16.420833333333334,71.66666666666667,968.6041666666666,215.04166666666666,0.5916666666666667,2.375,17.7375,16.4375,62.166666666666664,248.0,1.0125,2.9416666666666664,13.6625,16.383333333333333,63.041666666666664,208.125,0.8875000000000001,3.3791666666666664,11.4,38.0,10.7,41.0,970.7,0.0,2.1,5.0,0.1,1.0,11.3,41.0,966.5,29.0,0.2,0.7,11.5,39.0,55.0,0.0,0.1,11.0,39.0,3.0,0.2,1.1,21.1,91.0,21.7,90.0,975.6,0.0,639.6,346.0,1.4,5.3,21.7,100.0,971.5,353.0,1.3,5.3,21.4,89.0,341.0,2.8,7.7,22.0,92.0,345.0,2.3,8.2,2019,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2019-05-23,17.158333333333335,16.041666666666668,58.958333333333336,9.945833333333333,15.183333333333332,63.75,976.2583333333333,0.04791666666666667,184.29166666666666,182.16666666666666,0.44166666666666665,2.3583333333333334,14.820833333333333,16.066666666666666,68.5,972.2291666666666,156.29166666666666,0.5625,2.4791666666666665,14.9625,16.091666666666665,57.75,188.70833333333334,0.8583333333333334,2.8333333333333335,11.616666666666667,16.029166666666665,60.791666666666664,260.875,0.7083333333333334,3.2416666666666667,12.2,33.0,10.9,37.0,975.4,0.0,2.3,8.0,0.1,0.7,11.8,32.0,971.4,23.0,0.1,0.9,11.4,33.0,26.0,0.0,0.2,12.4,37.0,3.0,0.1,0.7,20.8,93.0,20.6,94.0,977.2,0.5,673.2,355.0,1.4,6.0,21.2,100.0,973.2,338.0,1.3,4.9,21.1,87.0,350.0,2.4,7.5,20.9,88.0,356.0,2.0,6.8,2019,143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2019-05-24,17.716666666666665,18.041666666666668,54.541666666666664,13.495833333333332,17.391666666666666,56.25,974.8458333333333,0.0,293.3125,146.875,0.6833333333333332,2.591666666666667,20.212500000000002,17.991666666666667,64.5,970.8583333333332,133.95833333333334,0.5499999999999999,2.1666666666666665,18.666666666666668,18.141666666666666,53.375,124.83333333333333,0.8041666666666667,2.5749999999999997,15.570833333333333,17.991666666666667,58.0,175.45833333333334,0.45,2.225,11.7,36.0,11.4,39.0,972.6,0.0,2.1,15.0,0.2,0.7,11.9,34.0,968.7,15.0,0.1,0.8,11.7,34.0,60.0,0.0,0.1,11.3,37.0,3.0,0.1,0.8,22.9,89.0,22.7,82.0,977.2,0.0,835.0,355.0,1.5,4.9,23.5,100.0,973.2,332.0,1.7,4.2,23.3,80.0,326.0,2.0,4.9,23.8,92.0,355.0,0.9,4.1,2019,144,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-05-25,14.358333333333334,17.912499999999998,62.666666666666664,15.516666666666666,17.458333333333332,61.666666666666664,974.9666666666667,0.0,268.0708333333333,118.83333333333333,0.8541666666666666,3.1166666666666667,18.683333333333334,17.9375,70.79166666666667,970.9166666666666,198.04166666666666,0.5458333333333333,2.3000000000000003,17.679166666666667,18.099999999999998,57.75,207.83333333333334,0.9125,2.983333333333333,15.541666666666666,17.8625,64.95833333333333,183.45833333333334,0.6708333333333334,2.4625,11.4,37.0,11.0,40.0,973.9,0.0,2.2,9.0,0.3,1.1,11.3,35.0,970.0,9.0,0.1,1.0,11.7,34.0,40.0,0.1,1.0,10.7,38.0,5.0,0.1,0.6,24.0,88.0,24.2,82.0,975.9,0.0,831.7,342.0,2.3,7.6,24.9,99.0,971.8,351.0,1.9,5.1,24.7,75.0,343.0,2.9,8.4,25.0,93.0,346.0,3.2,8.0,2019,145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2019-05-26,14.012500000000001,19.166666666666668,62.291666666666664,18.045833333333334,18.974999999999998,62.958333333333336,975.1208333333334,0.0,295.82916666666665,140.70833333333334,0.8125,2.904166666666667,15.070833333333333,19.504166666666666,70.875,971.1291666666666,164.04166666666666,0.5375,2.183333333333333,15.299999999999999,19.216666666666665,61.541666666666664,151.58333333333334,0.65,2.2375,13.545833333333334,19.2,64.5,212.66666666666666,0.5458333333333333,2.1625,12.1,37.0,12.3,41.0,973.8,0.0,2.2,5.0,0.2,0.9,11.9,36.0,969.9,38.0,0.2,0.9,11.5,38.0,49.0,0.1,0.1,11.8,38.0,132.0,0.1,0.4,24.7,96.0,24.9,86.0,976.3,0.0,877.7,347.0,1.9,5.9,26.0,100.0,972.4,307.0,1.4,4.5,25.4,92.0,298.0,2.3,5.3,25.6,99.0,334.0,1.8,5.3,2019,146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2019-05-27,21.054166666666667,15.770833333333334,89.04166666666667,17.537499999999998,15.433333333333332,86.625,972.3249999999999,0.11166666666666665,58.19583333333333,70.75,0.6083333333333333,1.9541666666666666,22.96666666666667,15.879166666666665,99.625,968.3333333333334,162.70833333333334,0.5750000000000001,1.6833333333333333,22.454166666666666,15.862499999999999,82.875,157.58333333333334,0.7333333333333334,2.220833333333333,20.345833333333335,15.679166666666667,90.33333333333333,158.70833333333334,0.3958333333333333,1.8208333333333335,14.2,76.0,14.0,78.0,970.4,0.0,2.3,1.0,0.2,1.1,13.8,92.0,966.2,16.0,0.2,1.0,13.9,72.0,20.0,0.2,0.9,14.2,80.0,3.0,0.1,0.4,17.4,97.0,17.4,94.0,974.6,1.19,212.2,187.0,1.3,4.2,17.7,100.0,970.5,339.0,1.2,3.1,17.5,93.0,343.0,1.9,4.9,17.3,99.0,348.0,0.9,4.2,2019,147,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019-05-28,9.85,15.016666666666666,87.41666666666667,9.7125,14.895833333333334,84.83333333333333,966.8541666666666,0.3625,109.47083333333335,144.41666666666666,0.3333333333333333,1.4291666666666665,13.666666666666666,15.0375,98.58333333333333,962.6458333333334,222.70833333333334,0.46249999999999997,1.6375,11.554166666666667,15.025,87.16666666666667,200.875,0.44166666666666665,1.6541666666666668,9.375,14.991666666666667,87.04166666666667,247.75,0.4166666666666667,1.5374999999999999,13.3,62.0,13.1,59.0,965.5,0.0,2.5,5.0,0.1,0.5,13.4,83.0,961.4,53.0,0.1,1.1,13.3,64.0,23.0,0.2,0.8,13.3,57.0,7.0,0.1,0.7,18.6,97.0,18.1,95.0,969.8,2.14,389.4,293.0,1.2,3.5,18.8,100.0,965.6,341.0,1.0,2.8,18.6,97.0,335.0,1.0,3.5,18.8,100.0,357.0,1.1,3.3,2019,148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2019-05-29,4.152380952380953,12.320833333333333,83.58333333333333,4.0875,12.283333333333333,82.45833333333333,973.8041666666667,0.28125,75.59583333333333,231.5,0.35000000000000003,2.6958333333333333,7.220833333333334,12.5625,99.625,969.7083333333334,287.0416666666667,0.7208333333333333,2.7875,6.754166666666666,12.35,83.20833333333333,289.0,1.6041666666666667,4.325,4.0874999999999995,12.320833333333333,80.875,318.5833333333333,1.5291666666666668,5.458333333333333,9.9,67.0,10.2,67.0,969.5,0.0,2.6,18.0,0.1,0.9,10.3,95.0,965.3,73.0,0.2,1.3,10.0,71.0,273.0,0.6,1.5,10.2,65.0,280.0,0.2,1.1,13.8,95.0,14.2,95.0,979.2,0.89,302.4,295.0,0.6,4.8,14.2,100.0,975.1,335.0,1.3,4.2,14.0,94.0,304.0,2.3,5.8,13.9,96.0,336.0,2.8,7.8,2019,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2019-05-30,8.466666666666667,12.095833333333333,76.79166666666667,9.858333333333333,12.104166666666666,75.91666666666667,982.4375,0.12416666666666666,141.29583333333332,194.0,0.31666666666666665,2.095833333333333,9.762500000000001,12.316666666666668,86.25,978.4416666666666,211.375,0.625,2.495833333333333,9.987499999999999,12.320833333333333,76.41666666666667,253.625,1.1624999999999999,3.2916666666666665,7.883333333333333,12.1625,76.83333333333333,270.25,0.9125,3.4291666666666667,9.3,41.0,9.3,43.0,979.5,0.0,2.6,17.0,0.1,0.5,9.6,48.0,975.5,31.0,0.1,0.9,9.3,44.0,50.0,0.2,0.6,9.3,43.0,27.0,0.1,0.7,16.2,96.0,16.5,95.0,984.8,0.5,526.8,341.0,0.7,4.2,16.5,100.0,980.9,335.0,1.4,5.3,16.5,96.0,327.0,3.1,8.0,16.5,98.0,352.0,2.5,8.3,2019,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2019-05-31,16.008333333333333,15.8375,65.45833333333333,14.204166666666666,15.4375,67.54166666666667,983.8541666666666,0.0,187.5666666666667,156.625,0.39166666666666666,1.7291666666666667,20.229166666666668,15.737499999999999,74.91666666666667,979.9499999999999,163.0,0.5625,1.9916666666666665,17.125,15.816666666666668,66.70833333333333,193.75,0.7374999999999999,2.245833333333333,14.700000000000001,15.7875,67.58333333333333,261.4166666666667,0.5625,2.158333333333333,10.6,32.0,10.2,37.0,982.6,0.0,2.1,15.0,0.1,0.3,10.5,35.0,978.6,23.0,0.1,0.9,10.6,36.0,35.0,0.1,0.2,10.5,35.0,7.0,0.1,0.5,21.1,96.0,21.4,95.0,985.1,0.0,635.1,302.0,1.0,3.9,21.2,100.0,981.2,326.0,1.4,4.8,21.2,95.0,330.0,2.7,6.9,21.5,99.0,355.0,2.1,6.3,2019,151,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-06-01,12.362499999999999,20.491666666666667,56.583333333333336,13.920833333333334,19.608333333333334,58.041666666666664,981.475,0.0,271.16249999999997,123.91666666666667,0.7333333333333334,3.1291666666666664,24.3,19.329166666666666,74.66666666666667,977.525,119.5,0.6041666666666666,2.2708333333333335,15.870833333333332,19.3875,60.958333333333336,196.45833333333334,1.0374999999999999,3.079166666666667,11.804166666666667,20.808333333333334,54.625,254.66666666666666,1.2541666666666667,4.416666666666667,14.0,40.0,12.7,42.0,979.2,0.0,2.2,8.0,0.2,0.9,11.5,41.0,975.4,19.0,0.1,0.8,10.8,38.0,8.0,0.1,0.6,14.2,42.0,4.0,0.2,0.9,25.1,78.0,25.3,80.0,983.7,0.0,810.8,345.0,1.5,6.2,25.6,100.0,979.6,352.0,1.3,4.8,25.7,88.0,346.0,2.6,7.3,25.3,75.0,355.0,2.7,7.1,2019,152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2019-06-02,14.429166666666667,21.883333333333336,62.166666666666664,13.245833333333332,20.995833333333334,63.375,979.4541666666668,0.0,271.45416666666665,159.375,0.5416666666666666,2.3208333333333333,17.925,21.59166666666667,76.04166666666667,975.5625,176.04166666666666,0.5083333333333333,1.9166666666666667,16.375,21.608333333333334,62.0,193.54166666666666,0.5958333333333333,2.345833333333333,13.112499999999999,21.912499999999998,61.625,205.5,0.6958333333333333,2.629166666666667,17.8,44.0,16.8,48.0,977.7,0.0,2.2,7.0,0.2,0.9,16.8,51.0,973.8,42.0,0.1,0.6,16.3,45.0,56.0,0.1,0.1,17.5,47.0,3.0,0.1,0.8,25.4,88.0,25.2,86.0,980.6,0.0,855.5,347.0,1.0,3.8,26.0,100.0,976.6,351.0,1.4,4.1,26.1,84.0,329.0,2.0,5.6,26.2,90.0,353.0,1.4,4.8,2019,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2019-06-03,22.479166666666668,21.275000000000002,67.41666666666667,17.629166666666666,20.804166666666667,67.5,977.2791666666667,0.0625,289.825,117.58333333333333,0.6333333333333333,2.6083333333333334,23.383333333333336,21.704166666666666,76.91666666666667,973.3249999999999,168.41666666666666,0.5499999999999999,2.0416666666666665,21.079166666666666,21.4375,63.833333333333336,202.83333333333334,0.7291666666666666,2.4791666666666665,18.854166666666668,20.508333333333333,72.375,215.08333333333334,0.3875,1.8625,15.0,35.0,15.6,39.0,975.4,0.0,2.1,12.0,0.2,1.1,15.0,37.0,971.4,8.0,0.3,0.9,14.2,37.0,92.0,0.1,0.2,14.5,36.0,78.0,0.0,0.4,27.7,96.0,27.5,90.0,979.5,0.4,1005.6,360.0,1.0,4.5,28.0,100.0,975.6,353.0,1.4,3.7,27.6,92.0,336.0,2.0,5.7,27.9,98.0,337.0,1.1,4.1,2019,154,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019-06-04,23.162499999999998,21.34583333333333,66.58333333333333,16.704166666666666,20.733333333333334,65.95833333333333,974.5333333333333,0.008333333333333333,242.32500000000002,122.75,0.6916666666666668,2.625,23.933333333333334,20.783333333333335,85.70833333333333,970.6041666666666,184.125,0.6416666666666667,2.2916666666666665,27.433333333333334,21.158333333333335,65.70833333333333,171.5,0.8458333333333333,2.766666666666667,16.8625,20.945833333333333,67.75,213.5,0.48333333333333334,2.129166666666667,15.1,39.0,14.7,45.0,972.8,0.0,2.2,6.0,0.2,1.0,15.3,39.0,969.1,44.0,0.2,0.8,14.5,38.0,26.0,0.1,0.1,14.3,42.0,25.0,0.1,0.5,27.6,94.0,26.5,89.0,976.5,0.05,810.1,349.0,2.1,6.3,28.4,100.0,972.5,353.0,2.1,5.5,28.3,89.0,342.0,2.6,7.4,27.2,98.0,349.0,1.1,4.5,2019,155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019-06-05,24.40416666666667,21.416666666666668,69.5,19.341666666666665,20.916666666666668,69.625,971.1708333333332,0.0,278.18333333333334,114.45833333333333,0.8541666666666666,2.7541666666666664,25.287499999999998,21.454166666666666,82.79166666666667,967.2166666666667,158.58333333333334,0.6083333333333333,2.216666666666667,27.72083333333333,21.1875,70.0,146.95833333333334,0.8375,2.65,19.854545454545455,21.004166666666666,74.25,225.0,0.47500000000000003,2.0749999999999997,15.1,41.0,14.1,44.0,969.0,0.0,2.2,9.0,0.2,0.9,14.2,45.0,965.1,69.0,0.1,0.8,14.4,42.0,85.0,0.1,0.6,14.4,41.0,122.0,0.1,0.5,28.0,96.0,27.6,95.0,973.0,0.0,880.9,357.0,2.1,6.0,28.8,100.0,969.1,357.0,2.5,5.1,28.5,95.0,280.0,3.1,7.9,28.7,98.0,319.0,1.1,5.3,2019,156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2019-06-06,24.575,19.879166666666666,84.25,16.879166666666666,19.287499999999998,82.08333333333333,971.4083333333333,0.0,224.025,126.45833333333333,0.6833333333333332,2.6083333333333334,24.213043478260868,19.900000000000002,97.25,967.4541666666668,157.5,0.7125,2.3875,21.675,19.75,83.08333333333333,149.70833333333334,0.8875000000000001,2.8541666666666665,19.741666666666667,19.754166666666666,83.66666666666667,168.91666666666666,0.5750000000000001,2.4208333333333334,16.1,58.0,15.5,53.0,970.0,0.0,2.3,9.0,0.1,0.7,15.8,78.0,965.9,16.0,0.2,0.7,15.6,60.0,32.0,0.0,0.4,16.1,52.0,4.0,0.1,0.5,26.3,96.0,25.8,95.0,973.2,0.0,977.0,347.0,2.0,6.6,27.1,100.0,969.3,350.0,2.5,5.8,26.3,96.0,337.0,3.0,6.7,26.5,99.0,340.0,1.1,5.2,2019,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2019-06-07,23.258333333333336,21.96666666666667,62.708333333333336,19.425,21.508333333333336,64.5,974.9291666666667,0.0020833333333333333,336.79583333333335,159.20833333333334,0.9208333333333334,3.233333333333333,24.775000000000002,22.087500000000002,75.54166666666667,971.0041666666666,137.5,0.4166666666666667,2.375,21.208333333333332,21.7375,65.29166666666667,164.79166666666666,1.0875000000000001,3.170833333333333,18.966666666666665,21.77916666666667,63.875,190.70833333333334,0.6458333333333334,2.9,15.7,36.0,15.5,38.0,973.7,0.0,2.2,16.0,0.3,1.3,15.2,37.0,969.7,41.0,0.1,1.2,15.1,37.0,62.0,0.1,0.7,15.3,36.0,73.0,0.1,1.0,28.5,96.0,28.7,95.0,976.4,0.05,958.6,353.0,1.8,5.4,29.6,100.0,972.5,283.0,0.9,4.1,28.8,97.0,304.0,2.7,6.8,29.2,99.0,336.0,1.9,5.5,2019,158,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-08,22.670833333333334,22.425,56.25,21.433333333333334,21.895833333333332,56.458333333333336,979.7916666666666,0.0,276.90833333333336,142.125,0.9833333333333334,3.4499999999999997,24.108333333333334,22.125,71.08333333333333,975.8791666666666,149.20833333333334,1.075,3.0666666666666664,24.691666666666666,22.133333333333336,56.666666666666664,195.08333333333334,1.4958333333333333,3.85,22.491666666666664,22.212500000000002,57.75,195.375,1.0,3.783333333333333,16.4,39.0,15.4,41.0,975.5,0.0,2.1,6.0,0.2,0.7,16.0,46.0,971.4,15.0,0.2,0.7,16.2,41.0,75.0,0.1,0.2,15.7,40.0,60.0,0.2,0.9,27.0,83.0,27.5,82.0,984.8,0.0,913.9,354.0,2.2,6.2,27.2,100.0,981.0,320.0,2.3,5.6,27.0,79.0,346.0,3.2,7.0,27.6,84.0,356.0,2.5,7.2,2019,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2019-06-09,14.887500000000001,22.583333333333332,55.791666666666664,17.3125,21.979166666666668,57.083333333333336,983.1291666666666,0.004166666666666667,356.71250000000003,153.375,0.6791666666666667,2.704166666666666,17.583333333333332,22.566666666666666,68.33333333333333,979.35,170.58333333333334,0.4375,1.9583333333333333,17.4875,22.337500000000002,56.0,165.375,0.8083333333333332,2.4625,15.379166666666668,22.508333333333336,58.125,183.79166666666666,0.6833333333333332,2.3874999999999997,16.4,39.0,15.4,41.0,980.3,0.0,2.1,7.0,0.1,0.9,16.0,40.0,976.6,24.0,0.1,0.6,15.5,39.0,94.0,0.1,0.2,16.0,40.0,5.0,0.1,0.8,27.3,83.0,27.5,81.0,985.4,0.05,949.9,350.0,1.5,5.1,28.4,100.0,981.7,341.0,0.9,4.7,27.8,81.0,339.0,2.0,5.1,28.2,83.0,357.0,1.3,4.5,2019,160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2019-06-10,25.912499999999998,24.212500000000002,63.875,30.933333333333334,23.570833333333336,62.916666666666664,976.8375,0.006250000000000001,326.22083333333336,81.58333333333333,0.9249999999999999,3.045833333333333,27.2625,24.233333333333334,81.58333333333333,972.9791666666666,161.875,0.7625000000000001,2.5208333333333335,27.2,24.25,60.625,155.75,1.2333333333333334,3.3166666666666664,27.383333333333336,24.166666666666668,64.58333333333333,184.16666666666666,0.7458333333333332,2.8000000000000003,17.3,48.0,16.3,47.0,973.4,0.0,2.1,5.0,0.1,0.9,16.9,56.0,969.6,55.0,0.1,0.9,17.1,46.0,46.0,0.2,0.7,16.8,46.0,5.0,0.1,0.8,29.8,89.0,29.6,87.0,980.6,0.05,881.2,176.0,1.8,5.6,31.0,100.0,976.7,335.0,1.6,4.8,30.4,82.0,348.0,2.9,7.2,30.9,92.0,333.0,1.4,5.3,2019,161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
