index,Nord_Windspeed,Ost_Windspeed,Sud_Windspeed,West_Windspeed,Nord_Winddirection,Ost_Winddirection,Sud_Winddirection,West_Winddirection,Jesen,Proljece,Ljeto,Zima
4/20/2019,0.8875,0.625,0.766666667,0.566666667,145.9166667,244.6666667,221.0416667,164.9583333,0,1,0,0
4/21/2019,0.841666667,0.508333333,0.716666667,0.545833333,171.875,189.625,184.875,177.625,0,1,0,0
4/22/2019,1.125,1.175,1.170833333,0.554166667,108.4583333,186.9166667,148.7916667,155.625,0,1,0,0
4/23/2019,0.441666667,1.008333333,0.825,0.404166667,114.1666667,102.1666667,117.3333333,152.7916667,0,1,0,0
4/24/2019,0.95,0.975,0.9625,0.795833333,159.625,183.0833333,154,176.75,0,1,0,0
4/25/2019,1.695833333,1.016666667,1.191666667,1.0875,213.5833333,210.3333333,193.1666667,181.5,0,1,0,0
4/26/2019,0.825,0.583333333,0.841666667,0.579166667,184.375,168.5833333,170.7916667,214.375,0,1,0,0
4/27/2019,0.583333333,0.895833333,1.45,1.175,245.875,228.625,244.6666667,300.375,0,1,0,0
4/28/2019,0.654166667,0.8375,1.5625,1.379166667,229.6666667,228.7916667,284.9166667,295.4166667,0,1,0,0
4/29/2019,0.379166667,0.758333333,1.616666667,1.4875,261.8333333,247.375,296.3333333,321.25,0,1,0,0
4/30/2019,0.520833333,0.733333333,1.4,1.308333333,243.5416667,252.2916667,244.375,290.7916667,0,1,0,0
5/1/2019,0.6125,0.8125,1.3875,1.133333333,248.2083333,264.4166667,285.9583333,261.9166667,0,1,0,0
5/2/2019,0.908333333,0.504166667,0.816666667,0.65,148.2083333,163.2916667,138.4583333,196.875,0,1,0,0
5/3/2019,0.745833333,1.008333333,1.5,1.179166667,204.2916667,198.2083333,229.6666667,240.1666667,0,1,0,0
5/4/2019,0.316666667,0.5125,0.579166667,0.4875,154.5833333,216.625,223,258.0833333,0,1,0,0
5/5/2019,0.425,1.183333333,2.666666667,2.095833333,257.0833333,301.875,306.625,322.2083333,0,1,0,0
5/6/2019,0.583333333,1.066666667,2.55,1.783333333,296.875,290.7083333,308.9583333,331.25,0,1,0,0
5/7/2019,0.558333333,0.679166667,0.975,0.679166667,203.4166667,192.4583333,159.375,259.4166667,0,1,0,0
5/8/2019,1.116666667,0.704166667,1.141666667,0.825,121.8333333,222.875,171.75,151.6666667,0,1,0,0
5/9/2019,0.5625,0.45,0.5125,0.458333333,153,163.375,203.9166667,229.2916667,0,1,0,0
5/10/2019,0.845833333,0.5,0.754166667,0.575,127.8333333,205.875,186.8333333,224.5,0,1,0,0
5/11/2019,0.845833333,0.616666667,1.395833333,0.879166667,141.0833333,214.125,177.6666667,196.5416667,0,1,0,0
5/12/2019,0.554166667,1.070833333,3.245833333,2.4875,273.625,272.25,309.3333333,320.5416667,0,1,0,0
5/13/2019,1.008333333,1.2375,4.070833333,2.4125,298.1666667,312.3333333,316.9166667,332.75,0,1,0,0
5/14/2019,0.879166667,0.741666667,2.270833333,1.708333333,266.1666667,119.5833333,282.4583333,312.2083333,0,1,0,0
5/15/2019,0.529166667,0.658333333,1.416666667,1.2875,250.7916667,185.0416667,218.25,294.5,0,1,0,0
5/16/2019,0.733333333,0.891666667,1.3875,0.741666667,139.5416667,171.625,147.25,197.375,0,1,0,0
5/17/2019,0.8375,0.716666667,1.2125,0.654166667,111.6666667,112.2083333,112.2083333,159.5416667,0,1,0,0
5/18/2019,0.545833333,0.458333333,0.6375,0.408333333,172.2916667,161.125,137.8333333,199.25,0,1,0,0
5/19/2019,0.5875,0.4875,0.554166667,0.433333333,150.4166667,156.9166667,156.4166667,240.125,0,1,0,0
5/20/2019,0.4,0.45,0.6,0.508333333,204.125,139.875,158.2083333,163.25,0,1,0,0
5/21/2019,0.641666667,0.4375,0.75,0.533333333,155.8333333,219.0416667,186.5416667,157.1666667,0,1,0,0
5/22/2019,0.508333333,0.591666667,1.0125,0.8875,179.7083333,215.0416667,248,208.125,0,1,0,0
5/23/2019,0.441666667,0.5625,0.858333333,0.708333333,182.1666667,156.2916667,188.7083333,260.875,0,1,0,0
5/24/2019,0.683333333,0.55,0.804166667,0.45,146.875,133.9583333,124.8333333,175.4583333,0,1,0,0
5/25/2019,0.854166667,0.545833333,0.9125,0.670833333,118.8333333,198.0416667,207.8333333,183.4583333,0,1,0,0
5/26/2019,0.8125,0.5375,0.65,0.545833333,140.7083333,164.0416667,151.5833333,212.6666667,0,1,0,0
5/27/2019,0.608333333,0.575,0.733333333,0.395833333,70.75,162.7083333,157.5833333,158.7083333,0,1,0,0
5/28/2019,0.333333333,0.4625,0.441666667,0.416666667,144.4166667,222.7083333,200.875,247.75,0,1,0,0
5/29/2019,0.35,0.720833333,1.604166667,1.529166667,231.5,287.0416667,289,318.5833333,0,1,0,0
5/30/2019,0.316666667,0.625,1.1625,0.9125,194,211.375,253.625,270.25,0,1,0,0
5/31/2019,0.391666667,0.5625,0.7375,0.5625,156.625,163,193.75,261.4166667,0,1,0,0
6/1/2019,0.733333333,0.604166667,1.0375,1.254166667,123.9166667,119.5,196.4583333,254.6666667,0,0,1,0
6/2/2019,0.541666667,0.508333333,0.595833333,0.695833333,159.375,176.0416667,193.5416667,205.5,0,0,1,0
6/3/2019,0.633333333,0.55,0.729166667,0.3875,117.5833333,168.4166667,202.8333333,215.0833333,0,0,1,0
6/4/2019,0.691666667,0.641666667,0.845833333,0.483333333,122.75,184.125,171.5,213.5,0,0,1,0
6/5/2019,0.854166667,0.608333333,0.8375,0.475,114.4583333,158.5833333,146.9583333,225,0,0,1,0
6/6/2019,0.683333333,0.7125,0.8875,0.575,126.4583333,157.5,149.7083333,168.9166667,0,0,1,0
6/7/2019,0.920833333,0.416666667,1.0875,0.645833333,159.2083333,137.5,164.7916667,190.7083333,0,0,1,0
6/8/2019,0.983333333,1.075,1.495833333,1,142.125,149.2083333,195.0833333,195.375,0,0,1,0
6/9/2019,0.679166667,0.4375,0.808333333,0.683333333,153.375,170.5833333,165.375,183.7916667,0,0,1,0
6/10/2019,0.925,0.7625,1.233333333,0.745833333,81.58333333,161.875,155.75,184.1666667,0,0,1,0
6/11/2019,0.775,0.675,1.233333333,0.779166667,127.0833333,184.6666667,188.25,169.2083333,0,0,1,0
6/12/2019,1.095833333,0.916666667,1.570833333,0.766666667,94.66666667,152.5416667,154.3333333,161.1666667,0,0,1,0
6/13/2019,1.066666667,0.5375,1.041666667,0.9125,152.875,196.625,177.125,199.0833333,0,0,1,0
6/14/2019,0.866666667,0.516666667,1.129166667,0.870833333,132.9583333,149.9166667,169.5833333,164.1666667,0,0,1,0
6/15/2019,0.779166667,0.441666667,0.825,0.583333333,99.79166667,186.9583333,167.5,184.5416667,0,0,1,0
6/16/2019,0.604166667,0.641666667,1.320833333,1.120833333,129.375,223.7916667,255.2916667,230.625,0,0,1,0
6/17/2019,0.445833333,0.558333333,1.179166667,1.0375,179.0416667,218.9583333,217.5,235.3333333,0,0,1,0
6/18/2019,0.704166667,0.5,1.0625,0.658333333,170.4166667,215,221.2916667,202.25,0,0,1,0
6/19/2019,0.604166667,0.65,1.191666667,0.625,150.25,242.2083333,239.25,204.375,0,0,1,0
6/20/2019,0.5875,0.65,0.858333333,0.6125,178.375,172.25,210.25,245.25,0,0,1,0
6/21/2019,0.666666667,0.529166667,0.954166667,0.6625,141.1666667,187,160.8333333,181.7916667,0,0,1,0
6/22/2019,0.391666667,0.516666667,0.483333333,0.383333333,135.9166667,205.4166667,228.0833333,227.875,0,0,1,0
6/23/2019,0.45,0.383333333,0.504166667,0.429166667,123.4583333,212.6666667,226.25,186.0833333,0,0,1,0
6/24/2019,0.5375,0.458333333,0.745833333,0.6875,126.25,116.125,170.125,162.0416667,0,0,1,0
6/25/2019,0.766666667,0.454166667,0.804166667,0.55,133.5416667,153.4166667,159.375,180.0833333,0,0,1,0
6/26/2019,0.808333333,0.408333333,0.9125,0.616666667,105.4166667,178.125,179.0416667,189.75,0,0,1,0
6/27/2019,0.704166667,0.633333333,0.833333333,0.558333333,167.5416667,176.0416667,171.125,220.5,0,0,1,0
6/28/2019,0.741666667,0.554166667,1.116666667,0.729166667,199.3333333,157.3333333,136.8333333,201.8333333,0,0,1,0
6/29/2019,0.9,0.4375,0.783333333,0.716666667,191.7083333,162.4166667,171.375,152.2083333,0,0,1,0
6/30/2019,0.895833333,0.495833333,0.975,0.670833333,133.9583333,160.75,131.125,176.0833333,0,0,1,0
7/1/2019,0.758333333,0.5625,1.179166667,0.733333333,138.3333333,199.7083333,156.375,204.5,0,0,1,0
7/2/2019,0.65,0.645833333,1.2375,0.829166667,147.3333333,190.9166667,221.4583333,234.4583333,0,0,1,0
7/3/2019,0.704166667,0.566666667,0.908333333,0.620833333,126.125,134.1666667,194.375,194.7083333,0,0,1,0
7/4/2019,0.816666667,0.541666667,1.041666667,0.679166667,158.4166667,130.5,165.0833333,202.875,0,0,1,0
7/5/2019,0.716666667,0.429166667,0.933333333,0.55,103.0833333,183.6666667,164.75,198,0,0,1,0
7/6/2019,0.875,0.625,1.2125,0.9125,104.4583333,185.5416667,206.625,178.7083333,0,0,1,0
7/7/2019,0.5,0.604166667,1.1625,0.925,173.5,192.5833333,196.4583333,252.4166667,0,0,1,0
7/8/2019,0.766666667,0.4375,0.820833333,0.583333333,168.25,193.375,165.2083333,209.5416667,0,0,1,0
7/9/2019,0.679166667,0.533333333,0.8,0.425,91.75,138.7083333,124.2083333,179.875,0,0,1,0
7/10/2019,0.75,0.595833333,0.820833333,0.558333333,124.3333333,118.8333333,154.375,197,0,0,1,0
7/11/2019,0.875,0.591666667,0.5125,0.583333333,132.375,197.7916667,199.4583333,219.5833333,0,0,1,0
7/12/2019,0.6,0.566666667,0.695833333,0.616666667,143.2916667,204.4166667,219.7083333,218.6666667,0,0,1,0
7/13/2019,0.4875,0.770833333,1.245833333,0.833333333,172.1666667,224.625,229.9166667,277.1666667,0,0,1,0
7/14/2019,0.533333333,0.725,1.275,1.2125,223.9583333,193.1666667,224.6666667,280.625,0,0,1,0
7/15/2019,0.7125,0.6125,0.679166667,0.825,102.625,110.9583333,137.75,205.875,0,0,1,0
7/16/2019,0.791666667,0.4125,0.891666667,0.6375,132.5,171.375,181.0833333,180.7916667,0,0,1,0
7/17/2019,0.933333333,0.583333333,1.133333333,0.816666667,111.7916667,167.5416667,147.875,201.0833333,0,0,1,0
7/18/2019,0.741666667,0.691666667,0.9125,0.579166667,133.5416667,155.0833333,185.0833333,222.1666667,0,0,1,0
7/19/2019,0.783333333,0.583333333,0.895833333,0.441666667,119.625,160.75,134.0416667,189,0,0,1,0
7/20/2019,0.733333333,0.5125,0.783333333,0.570833333,106.2083333,162.3333333,133.7916667,191.7083333,0,0,1,0
7/21/2019,0.483333333,0.6375,0.7125,0.595833333,162.4166667,154.625,149.5416667,223.4166667,0,0,1,0
7/22/2019,0.845833333,0.566666667,0.775,0.608333333,125.9166667,174.9583333,152.7916667,189.0416667,0,0,1,0
7/23/2019,0.85,0.483333333,0.7625,0.629166667,100.75,221.8333333,191.375,181.2916667,0,0,1,0
7/24/2019,0.875,0.479166667,1.020833333,0.65,117.4166667,173.5416667,180.875,158.9583333,0,0,1,0
7/25/2019,0.929166667,0.425,1.0375,0.658333333,107.25,161.6666667,154.4166667,192.1666667,0,0,1,0
7/26/2019,0.7375,0.508333333,0.816666667,0.520833333,98.25,162.4166667,192.7916667,187.5,0,0,1,0
7/27/2019,0.858333333,0.754166667,1.079166667,0.5625,109.375,152.75,152.4583333,200.9166667,0,0,1,0
7/28/2019,0.4625,0.6875,0.908333333,0.508333333,102.6666667,78.375,141.6666667,172.5416667,0,0,1,0
7/29/2019,0.479166667,0.504166667,0.95,0.708333333,154.5833333,203.75,225.375,234.7083333,0,0,1,0
7/30/2019,0.554166667,0.570833333,0.8625,0.895833333,153.5833333,153.875,180.6666667,222.3333333,0,0,1,0
7/31/2019,0.783333333,0.608333333,0.983333333,0.916666667,168.3333333,205.5416667,188.7083333,232.75,0,0,1,0
8/1/2019,0.645833333,0.516666667,1.1875,0.875,169.8333333,148.2083333,161.375,225.2916667,0,0,1,0
8/2/2019,0.391666667,0.495833333,0.791666667,0.545833333,158.0416667,204.0416667,230.375,247.5833333,0,0,1,0
8/3/2019,0.395833333,0.708333333,1.104166667,1.2375,190.4583333,219.8333333,274.5416667,282.75,0,0,1,0
8/4/2019,0.620833333,0.55,0.5625,0.5,144.9166667,202.3333333,218.0833333,217.125,0,0,1,0
8/5/2019,0.858333333,0.508333333,0.708333333,0.504166667,146.75,185.2083333,195.3333333,211.9166667,0,0,1,0
8/6/2019,0.65,0.4875,0.9,0.570833333,156,169.5416667,160.4166667,179.4583333,0,0,1,0
8/7/2019,0.808333333,0.5875,0.975,0.6125,128.2083333,185.5,171.375,194.0416667,0,0,1,0
8/8/2019,0.5375,0.4875,0.875,0.6,140.625,167.3333333,186,220.125,0,0,1,0
8/9/2019,0.645833333,0.416666667,0.770833333,0.495833333,148.7916667,182.125,154.5833333,199.4166667,0,0,1,0
8/10/2019,0.75,0.445833333,1.033333333,0.6125,144.4583333,161.0833333,161,186.875,0,0,1,0
8/11/2019,0.520833333,0.4625,0.875,0.616666667,163.125,142.7916667,156.9583333,212.6666667,0,0,1,0
8/12/2019,0.795833333,0.579166667,0.891666667,0.595833333,118.4583333,159.8333333,142.125,193.5,0,0,1,0
8/13/2019,0.541666667,0.533333333,0.9875,0.816666667,186.625,178.8333333,169.5416667,218,0,0,1,0
8/14/2019,0.425,0.804166667,1.383333333,1.020833333,194.25,249.4583333,280.3333333,277.3333333,0,0,1,0
8/15/2019,0.820833333,0.45,0.966666667,0.570833333,148.4583333,179.5833333,156.3333333,204.7083333,0,0,1,0
8/16/2019,0.641666667,0.4375,0.7,0.5875,152.7916667,185.9166667,209.1666667,203.625,0,0,1,0
8/17/2019,0.8,0.458333333,0.716666667,0.575,87.5,207.5833333,151.5416667,193.2083333,0,0,1,0
8/18/2019,0.704166667,0.391666667,0.8125,0.570833333,134.875,156.4166667,172.9583333,180.2916667,0,0,1,0
8/19/2019,0.975,0.579166667,1.266666667,0.908333333,144.7916667,146.3333333,159.4166667,176.9166667,0,0,1,0
8/20/2019,0.608333333,0.375,0.666666667,0.483333333,106.2916667,195.8333333,152.4583333,199.6666667,0,0,1,0
8/21/2019,0.420833333,0.808333333,2.125,1.420833333,249.25,249.5,300.125,308.625,0,0,1,0
8/22/2019,0.525,0.391666667,0.529166667,0.558333333,132.7083333,177.5833333,181.1666667,196.25,0,0,1,0
8/23/2019,0.458333333,0.458333333,0.383333333,0.520833333,123.875,211.9166667,200.75,219.6666667,0,0,1,0
8/24/2019,0.666666667,0.6125,0.783333333,0.533333333,116.7083333,178.4583333,186.4583333,234.0833333,0,0,1,0
8/25/2019,0.491666667,0.4375,0.625,0.470833333,161.625,181.0833333,175.125,162.6666667,0,0,1,0
8/26/2019,0.591666667,0.541666667,0.670833333,0.483333333,135.3333333,131.9583333,178.25,201.125,0,0,1,0
8/27/2019,0.666666667,0.4,0.591666667,0.504166667,131.5833333,180.25,173,195.625,0,0,1,0
8/28/2019,0.75,0.395833333,0.75,0.570833333,122.375,199.9583333,179.0833333,183.375,0,0,1,0
8/29/2019,0.6875,0.416666667,0.7125,0.475,68.54166667,145.2083333,180.7916667,214.875,0,0,1,0
8/30/2019,0.670833333,0.725,0.991666667,0.733333333,175.2083333,245.9166667,228.75,198.625,0,0,1,0
8/31/2019,0.854166667,0.466666667,0.575,0.520833333,117.9583333,174.4583333,201.125,232.2083333,0,0,1,0
9/1/2019,0.766666667,0.466666667,0.7625,0.529166667,103.375,207.0833333,167.2083333,213.875,1,0,0,0
9/2/2019,0.416666667,0.425,0.775,0.783333333,153.4583333,167.5833333,191.5833333,271.7083333,1,0,0,0
9/3/2019,0.504166667,0.533333333,1.254166667,1.195833333,159.9583333,143.0416667,245.7083333,262.2916667,1,0,0,0
9/4/2019,0.820833333,0.466666667,0.6625,0.529166667,166.5833333,204.0416667,198.5,190.7916667,1,0,0,0
9/5/2019,0.7375,0.4125,0.870833333,0.5125,108.5833333,169.6666667,158.125,198.4583333,1,0,0,0
9/6/2019,0.370833333,0.591666667,1.375,1.120833333,221.625,261.7916667,267,269.5833333,1,0,0,0
9/7/2019,0.320833333,0.5,0.441666667,0.408333333,147.9166667,178.25,152.5416667,217.0416667,1,0,0,0
9/8/2019,0.275,0.370833333,0.395833333,0.370833333,144.375,216.7916667,228.3333333,231.0416667,1,0,0,0
9/9/2019,0.304166667,0.6,0.85,0.695833333,205.9583333,206.4583333,230.8333333,253,1,0,0,0
9/10/2019,0.8375,0.545833333,0.8375,0.704166667,68.95833333,181.75,211.2916667,131.4583333,1,0,0,0
9/11/2019,0.733333333,0.4,0.575,0.495833333,121.125,213.2083333,180.6666667,178.875,1,0,0,0
9/12/2019,0.616666667,0.479166667,0.708333333,0.720833333,134.25,144.2083333,186.5416667,225.375,1,0,0,0
9/13/2019,0.870833333,0.5375,0.808333333,0.5875,99.54166667,229.875,208.6666667,188.5416667,1,0,0,0
9/14/2019,0.670833333,0.554166667,0.65,0.4375,94.875,180.2916667,128.5416667,186.8333333,1,0,0,0
9/15/2019,0.520833333,0.3875,0.470833333,0.504166667,140.125,181.875,166.9583333,195.6666667,1,0,0,0
9/16/2019,0.733333333,0.329166667,0.604166667,0.5125,129.4583333,186.4583333,170.5,180.2916667,1,0,0,0
9/17/2019,0.620833333,0.395833333,0.7,0.5125,112.7916667,167.875,141.6666667,216.0416667,1,0,0,0
9/18/2019,0.895833333,0.558333333,1.158333333,0.816666667,216.0833333,153.875,169.0416667,158.0416667,1,0,0,0
9/19/2019,0.625,0.675,0.770833333,0.5125,109.2916667,135.8333333,118.2916667,197.6666667,1,0,0,0
9/20/2019,0.670833333,0.483333333,0.6625,0.491666667,129.9583333,170,197.125,153.5,1,0,0,0
9/21/2019,0.766666667,0.4125,0.679166667,0.479166667,111.1666667,180.2916667,183.875,142.2916667,1,0,0,0
9/22/2019,0.6125,0.395833333,0.366666667,0.383333333,106.5833333,171,155.3333333,177.3333333,1,0,0,0
9/23/2019,0.429166667,0.479166667,0.5125,0.291666667,131.5416667,135.6666667,154.125,204.375,1,0,0,0
9/24/2019,0.475,0.3625,0.5375,0.345833333,122.5833333,164.875,159.5833333,207.4583333,1,0,0,0
9/25/2019,0.3125,0.366666667,0.554166667,0.4625,141.0833333,210.5416667,212.625,197.75,1,0,0,0
9/26/2019,0.533333333,0.425,0.4,0.4,128.25,185.2083333,192.2083333,214.6666667,1,0,0,0
9/27/2019,0.620833333,0.320833333,0.554166667,0.4125,108.4166667,158.8333333,159.6666667,215.625,1,0,0,0
9/28/2019,0.35,0.404166667,0.575,0.379166667,102.5833333,218.375,215.5416667,197.75,1,0,0,0
9/29/2019,0.5125,0.329166667,0.504166667,0.420833333,90.25,180.375,175.3333333,195.0416667,1,0,0,0
9/30/2019,0.520833333,0.5,0.9125,0.770833333,135.9583333,147.625,201.125,226.0833333,1,0,0,0
10/1/2019,0.525,0.454166667,0.666666667,0.5375,156.9166667,171.5,179.7083333,125.7916667,1,0,0,0
10/2/2019,0.425,0.479166667,0.666666667,0.658333333,120.875,195.4166667,224.875,258.2083333,1,0,0,0
10/3/2019,0.45,0.666666667,1.191666667,0.845833333,183,235.5416667,291.5833333,275.9583333,1,0,0,0
10/4/2019,0.775,0.395833333,0.5625,0.508333333,106.5416667,175.7083333,142.8333333,171.6666667,1,0,0,0
10/5/2019,0.345833333,0.429166667,0.6,0.591666667,157.875,161.7083333,193.25,246.6666667,1,0,0,0
10/6/2019,0.641666667,0.745833333,1.145833333,0.654166667,136.4166667,186.3333333,168.125,179.7916667,1,0,0,0
10/7/2019,0.279166667,0.633333333,0.5,0.429166667,137.7916667,95.375,124.8333333,211.4166667,1,0,0,0
10/8/2019,0.375,0.341666667,0.466666667,0.4125,184.7083333,164.25,142.5416667,180.9583333,1,0,0,0
10/9/2019,0.5875,0.345833333,0.591666667,0.479166667,178.5416667,208.75,157.0833333,221.4166667,1,0,0,0
10/10/2019,0.366666667,0.325,0.483333333,0.366666667,195.5,145.75,169.375,184.375,1,0,0,0
10/11/2019,0.504166667,0.4125,0.566666667,0.441666667,148.5833333,208.25,174.75,179.2083333,1,0,0,0
10/12/2019,0.604166667,0.358333333,0.4875,0.370833333,133.375,199.2916667,152.0416667,203.5833333,1,0,0,0
10/13/2019,0.575,0.320833333,0.383333333,0.3875,136.25,195,175.6666667,191.75,1,0,0,0
10/14/2019,0.595833333,0.395833333,0.475,0.370833333,152.6666667,196.5416667,176.3333333,177.5416667,1,0,0,0
10/15/2019,0.608333333,0.416666667,0.425,0.35,119.7083333,202,183.0833333,194.7916667,1,0,0,0
10/16/2019,0.654166667,0.525,0.779166667,0.629166667,113.75,165.875,191.7083333,187.125,1,0,0,0
10/17/2019,0.45,0.3625,0.525,0.4125,214.25,167.4583333,158.5833333,205.375,1,0,0,0
10/18/2019,0.525,0.429166667,0.491666667,0.354166667,205,151,163.25,194.0833333,1,0,0,0
10/19/2019,0.7125,0.308333333,0.625,0.5,184.4583333,186.4166667,161.2916667,218.9583333,1,0,0,0
10/20/2019,0.829166667,0.545833333,0.854166667,0.929166667,159.5833333,224.125,248.0416667,168,1,0,0,0
10/21/2019,0.570833333,0.308333333,0.454166667,0.375,145.7083333,170.0416667,217.3333333,203.7083333,1,0,0,0
10/22/2019,0.720833333,0.329166667,0.383333333,0.3375,116.3333333,174.5,180.4583333,206.9166667,1,0,0,0
10/23/2019,0.695833333,0.329166667,0.370833333,0.345833333,84,208.2083333,169.4583333,186.9166667,1,0,0,0
10/24/2019,0.716666667,0.266666667,0.370833333,0.3,107.5833333,185.7083333,178.1666667,214.2916667,1,0,0,0
10/25/2019,0.766666667,0.35,0.370833333,0.370833333,131.25,231.75,190.125,206.2083333,1,0,0,0
10/26/2019,0.8125,0.333333333,0.383333333,0.333333333,128.5,198.5416667,161.9583333,193.5,1,0,0,0
10/27/2019,0.616666667,0.2875,0.358333333,0.308333333,151.5833333,211.0833333,191.5416667,194.625,1,0,0,0
10/28/2019,0.75,0.408333333,0.5125,0.325,107.2083333,182.625,142.9583333,208.1666667,1,0,0,0
10/29/2019,0.270833333,0.633333333,0.433333333,0.316666667,168.125,142.7083333,135.5416667,213.375,1,0,0,0
10/30/2019,0.358333333,0.6,0.4625,0.270833333,132.0833333,150.2083333,159.375,185.4583333,1,0,0,0
10/31/2019,0.354166667,0.4625,0.483333333,0.308333333,153.2916667,129.4583333,130.5416667,186.375,1,0,0,0
11/1/2019,0.304166667,0.595833333,0.3625,0.254166667,173.5833333,129.2083333,121.8333333,165.875,1,0,0,0
11/2/2019,0.241666667,0.275,0.1375,0.225,214.2916667,177,173.625,229,1,0,0,0
11/3/2019,0.545833333,0.6,0.975,0.4875,162.875,191.4166667,192.3333333,170.7916667,1,0,0,0
11/4/2019,0.45,0.445833333,0.670833333,0.620833333,218.125,185.4166667,207,211.5833333,1,0,0,0
11/5/2019,0.358333333,0.416666667,0.520833333,0.4875,189.3333333,262.7083333,265.5833333,134.25,1,0,0,0
11/6/2019,0.229166667,0.325,0.333333333,0.241666667,189.4166667,238.5416667,247.9166667,181.4166667,1,0,0,0
11/7/2019,0.3625,0.408333333,0.345833333,0.279166667,130.25,144.5,197.25,188.5833333,1,0,0,0
11/8/2019,0.2875,0.425,0.341666667,0.3,220.875,190.0416667,199.2083333,225.0833333,1,0,0,0
11/9/2019,0.270833333,0.4625,0.5875,0.495833333,207.2916667,207.9583333,166.3333333,206,1,0,0,0
11/10/2019,0.391666667,0.4125,0.433333333,0.3125,168,221.5416667,214.4166667,195.0416667,1,0,0,0
11/11/2019,0.475,0.345833333,0.275,0.320833333,157.4583333,162.5833333,203.2083333,177.1666667,1,0,0,0
11/12/2019,0.1875,0.4,0.345833333,0.275,150.5416667,185.4166667,163.2083333,193.9166667,1,0,0,0
11/13/2019,0.2875,0.65,1.116666667,0.804166667,225.1666667,214.3333333,206.375,220.8333333,1,0,0,0
11/14/2019,0.375,0.341666667,0.2625,0.283333333,163.5833333,134,150.7083333,197.0416667,1,0,0,0
11/15/2019,0.4375,0.745833333,0.454166667,0.266666667,101.3333333,130,133.9166667,178.25,1,0,0,0
11/16/2019,0.2375,0.441666667,0.275,0.216666667,212.5833333,149.5,207.8333333,200.9166667,1,0,0,0
11/17/2019,0.454166667,0.770833333,0.466666667,0.258333333,140.5833333,120.9583333,125.8333333,185.4583333,1,0,0,0
11/18/2019,0.875,1.079166667,1.05,0.670833333,208.75,202.7916667,186.5,183.6666667,1,0,0,0
11/19/2019,0.504166667,0.341666667,0.279166667,0.366666667,238.9583333,227.6666667,207.4166667,212.7916667,1,0,0,0
11/20/2019,0.341666667,0.429166667,0.420833333,0.283333333,179.9166667,203.3333333,228.4583333,145.375,1,0,0,0
11/21/2019,0.341666667,0.308333333,0.291666667,0.295833333,205.3333333,197.4166667,186.375,205.7916667,1,0,0,0
11/22/2019,0.291666667,0.3375,0.329166667,0.391666667,271.9583333,182.5,199.6666667,142.0833333,1,0,0,0
11/23/2019,0.495833333,0.475,0.6125,0.3625,132.625,157.25,115.7083333,158.7083333,1,0,0,0
11/24/2019,0.333333333,0.3375,0.325,0.258333333,145.75,151.5,150.4583333,183.25,1,0,0,0
11/25/2019,0.316666667,0.379166667,0.35,0.2875,133.375,133.2916667,177.4583333,222.1666667,1,0,0,0
11/26/2019,0.470833333,0.35,0.608333333,0.358333333,147,194.125,146.625,176.5416667,1,0,0,0
11/27/2019,0.3625,0.345833333,0.2625,0.241666667,187.7083333,187.7083333,217.4583333,217.7916667,1,0,0,0
11/28/2019,0.3875,0.325,0.254166667,0.225,209.2916667,200.0833333,192.0833333,167.4583333,1,0,0,0
11/29/2019,0.525,0.308333333,0.316666667,0.270833333,229.5416667,183.5,215.5416667,179.2083333,1,0,0,0
11/30/2019,0.741666667,0.7625,1.3875,0.954166667,248.625,218.6666667,281.5416667,228.4583333,1,0,0,0
12/1/2019,0.504166667,0.458333333,0.508333333,0.516666667,199.625,145.1666667,138.9166667,145.3333333,0,0,0,1
12/2/2019,0.325,0.395833333,0.25,0.3625,190.5833333,151.3333333,155.4166667,184.5833333,0,0,0,1
12/3/2019,0.504166667,0.291666667,0.229166667,0.354166667,187.5416667,189.4166667,181,170.5416667,0,0,0,1
12/4/2019,0.704166667,0.341666667,0.341666667,0.4625,191.8333333,206.7916667,157.7083333,174.5416667,0,0,0,1
12/5/2019,0.925,0.429166667,0.633333333,0.625,175.0833333,191.5416667,161.5,176.9166667,0,0,0,1
12/6/2019,0.541666667,0.391666667,0.545833333,0.525,205.3333333,181.9166667,146.5416667,154.8333333,0,0,0,1
12/7/2019,0.466666667,0.433333333,0.2625,0.358333333,213.375,223.25,177.5416667,201.9166667,0,0,0,1
12/8/2019,0.4625,0.245833333,0.295833333,0.2375,165.7083333,161.0416667,170.625,213.125,0,0,0,1
12/9/2019,0.533333333,0.304166667,0.3,0.241666667,198.875,184.625,172.875,187.875,0,0,0,1
12/10/2019,0.95,0.566666667,0.970833333,0.716666667,284.0416667,190.125,248.9583333,234.7916667,0,0,0,1
12/11/2019,0.591666667,0.333333333,0.354166667,0.479166667,225.25,205.1666667,202.0416667,172.0416667,0,0,0,1
12/12/2019,0.579166667,0.3625,0.220833333,0.316666667,250.3333333,255.2916667,179.2916667,209.3333333,0,0,0,1
12/13/2019,0.441666667,0.3875,0.391666667,0.4,191.6666667,196.25,181,196.5,0,0,0,1
12/14/2019,0.566666667,0.2625,0.254166667,0.3,244.4583333,192.75,160.6666667,176.4166667,0,0,0,1
12/15/2019,0.620833333,0.2375,0.175,0.2125,204.7916667,185.75,178.25,216.2916667,0,0,0,1
