ds,pm1_prophet_trend,pm1_prophet_seasonality_weekly,pm1_prophet_seasonality_yearly,pm25_prophet_trend,pm25_prophet_seasonality_weekly,pm25_prophet_seasonality_yearly,pm10_prophet_trend,pm10_prophet_seasonality_weekly,pm10_prophet_seasonality_yearly
2009-03-18,19.95031424012996,0.15584122025418298,-0.7662691847405068,26.160651839431015,0.02668022944307055,-0.8834263687501676,33.01099264446388,0.26699978655158657,-0.15040541643293445
2009-03-19,19.94754638148685,0.153240783270327,-0.9715794212762958,26.15807525512094,0.1481766314574369,-1.2085846648479195,33.00831278841436,0.32487276736562926,-0.48659441070009973
2009-03-20,19.944778522843738,-0.24381333795476104,-1.1488175092769268,26.155498670810864,-0.3111294566212389,-1.5008915293042038,33.005632932364826,0.20830637869968047,-0.8085988912629694
2009-03-21,19.94201066420063,-0.3308059560742252,-1.2963336008781676,26.15292208650079,-0.30227482175760245,-1.7565664933712164,33.00295307631529,-0.6215796844336873,-1.1117952658578063
2009-03-22,19.939242805557523,-0.12784135795861176,-1.4133839323020478,26.150345502190714,0.30706020526779493,-1.972966067245015,33.00027322026576,-0.10462524419806842,-1.3922069197734113
2009-03-23,19.93647494691441,0.6744763141049065,-1.5001541854817535,26.14776891788064,0.5460069068450244,-2.148664862530891,32.997593364216236,0.42357878922154957,-1.6466102054807301
2009-03-24,19.9337070882713,-0.28109766563959804,-1.5577529029533856,26.145192333570563,-0.4145196946337852,-2.2834970070728065,32.99491350816671,-0.497552793205635,-1.872613931188864
2009-03-25,19.93093922962819,0.15584122025341168,-1.5881752595834926,26.142615749260493,0.0266802294422128,-2.378556773705075,32.99223365211718,0.2669997865506472,-2.068710414306025
2009-03-26,19.928171370985083,0.1532407832689182,-1.59423842557401,26.14003916495042,0.14817663145689872,-2.436158633008089,32.989553796067646,0.3248727673647772,-2.2342970992764766
2009-03-27,19.925403512341976,-0.2438133379556664,-1.5794906444044736,26.137462580640342,-0.31112945662191716,-2.459758215314674,32.986873940018114,0.20830637869862048,-2.3696686903065856
2009-03-28,19.922635653698862,-0.3308059560741413,-1.5480969696309135,26.13488599633027,-0.30227482175811665,-2.453836889706538,32.98419408396859,-0.6215796844332401,-2.4759806881730357
2009-03-29,19.919867795055755,-0.12784135795734364,-1.5047053305734504,26.13230941202019,0.30706020526878663,-2.4237537999169203,32.98151422791906,-0.10462524419600791,-2.5551861172491743
2009-03-30,19.917099936412644,0.674476314104781,-1.4542972068600784,26.129732827710118,0.546006906844619,-2.3755702044602285,32.978834371869524,0.42357878922169573,-2.609948056573344
2009-03-31,19.914332077769537,-0.2810976656396846,-1.4020276669233913,26.127156243400044,-0.41451969463348953,-2.315851820161691,32.97615451581999,-0.49755279320454754,-2.6435313218520156
2009-04-01,19.911564219126426,0.15584122025332503,-1.3530598515477683,26.124579659089967,0.02668022944246396,-2.2514555388218582,32.97347465977047,0.26699978655116713,-2.6596772616890574
2009-04-02,19.908796360483315,0.15324078326931606,-1.3123991507623407,26.122003074779897,0.1481766314569989,-2.18930735602508,32.97079480372094,0.32487276736506693,-2.6624661129476626
2009-04-03,19.906028501840208,-0.24381333795657198,-1.284732325811469,26.11942649046982,-0.31112945662259556,-2.1361786050672795,32.96811494767141,0.20830637869756044,-2.6561716930003465
2009-04-04,19.903260643197097,-0.33080595607523533,-1.2742766679177189,26.116849906159747,-0.30227482175845516,-2.0984676206435497,32.96543509162188,-0.6215796844347751,-2.645113381816419
2009-04-05,19.90049278455399,-0.1278413579594442,-1.2846439672166465,26.114273321849673,0.3070602052671347,-2.0819937658580385,32.962755235572345,-0.10462524419937123,-2.6335103602781005
2009-04-06,19.89772492591088,0.6744763141049548,-1.3187235986841155,26.111696737539596,0.5460069068452348,-2.091810348914828,32.96007537952282,0.4235787892208564,-2.625342923959451
2009-04-07,19.894957067267768,-0.2810976656390462,-1.3785884316776533,26.109120153229522,-0.41451969463347854,-2.132042345658202,32.95739552347329,-0.49755279320583096,-2.6242253900186996
2009-04-08,19.89218920862466,0.15584122025323832,-1.4654265545651037,26.106543568919445,0.026680229442715135,-2.2057540503955795,32.954715667423756,0.266999786551687,-2.6332946698588757
2009-04-09,19.88942134998155,0.15324078326971388,-1.5795009979960128,26.10396698460937,0.14817663145709908,-2.314850825140784,32.95203581137423,0.32487276736535664,-2.6551180072656266
2009-04-10,19.88665349133844,-0.24381333795747748,-1.7201387646891497,26.1013904002993,-0.31112945662327385,-2.4600180364166753,32.9493559553247,0.2083063786965004,-2.6916227002494573
2009-04-11,19.883885632695332,-0.3308059560767796,-1.885749557273052,26.098813815989224,-0.3022748217599525,-2.6406990928565572,32.94667609927517,-0.6215796844363204,-2.744049857577211
2009-04-12,19.88111777405222,-0.1278413579581761,-2.073873666963566,26.09623723167915,0.30706020526812633,-2.8551132625917233,32.94399624322564,-0.10462524419731069,-2.8129334132301644
2009-04-13,19.878349915409114,0.6744763141048291,-2.281257573428739,26.093660647369074,0.5460069068448294,-3.100312695274237,32.94131638717611,0.4235787892210025,-2.898104760956899
2009-04-14,19.875582056766003,-0.2810976656391327,-2.503954938209899,26.091084063059,-0.41451969463318283,-3.3722768384656603,32.938636531126576,-0.49755279320474355,-2.998722504690288
2009-04-15,19.872814198122892,0.15584122025462463,-2.737449877274192,26.088507478748923,0.02668022944363197,-3.66604126027361,32.93595667507705,0.2669997865522509,-3.113325976891439
2009-04-16,19.870046339479785,0.15324078327021082,-2.9767986973954033,26.08593089443885,0.14817663145753232,-3.975856806190952,32.93327681902752,0.3248727673654264,-3.239910383173545
2009-04-17,19.867278480836674,-0.24381333795515767,-3.21678569760446,26.083354310128772,-0.3111294566216796,-4.295374061499612,32.93059696297799,0.20830637869896285,-3.3760207132376703
2009-04-18,19.864510622193567,-0.3308059560746174,-3.452088189122302,26.080777725818702,-0.30227482175832476,-4.617847291131908,32.92791710692846,-0.621579684433871,-3.5188609383097225
2009-04-19,19.861742763550456,-0.1278413579578805,-3.6774455888097317,26.07820114150863,0.3070602052684311,-4.936351411223009,32.92523725087893,-0.10462524419722287,-3.6654145136226894
2009-04-20,19.858974904907345,0.6744763141047038,-3.8878273016166105,26.07562455719855,0.5460069068444242,-5.244005129940164,32.922557394829404,0.4235787892211488,-3.812571836988688
2009-04-21,19.856207046264238,-0.28109766563847083,-4.078594131287859,26.073047972888478,-0.41451969463265903,-5.5341931925511405,32.91987753877987,-0.49755279320449863,-3.957260092781655
