,pm10,pm2.5,pm1
2008-11-23,26.402570654578888,16.723743027562183,
2008-11-24,32.95254764979092,26.615934877965106,
2008-11-25,42.75469144939934,30.10416970126655,
2008-11-26,39.046106300623336,24.749646651006408,
2008-11-27,44.90866868700299,32.65007903452932,
2008-11-28,63.99131944377816,52.55710703526515,
2008-11-29,54.27004459876023,45.8186466627339,
2008-11-30,26.019448725207212,19.814205493840788,
2008-12-01,31.634971872597156,21.612859413906985,
2008-12-02,29.660634713865424,23.42482578487494,
2008-12-03,36.5919791773567,25.109506085794056,
2008-12-04,36.54475878526166,27.14930330356424,
2008-12-05,19.80359867225383,12.375041321710391,
2008-12-06,15.858030394948877,10.03190884092057,
2008-12-07,25.78760271028576,19.096174375205734,
2008-12-08,60.80705025329908,43.642787561860885,
2008-12-09,59.45154866136744,33.10795252899658,
