,Ost_8010_208,DonBosco_8020_110,DonBosco_8020_119,DonBosco_8020_122,DonBosco_8053_111,Nord_8010_205,Ost_8010_209,Ost_8010_213,Ost_8010_214,Nord_8020_102,West_8020_103,Sud_8020_107,Sud_8041_218,Ost_8041_221,Nord_8045_203,Nord_8051_101,D_NO2,D_PM10K,N_NO2,N_O3,N_PM10K,O_NO2,O_PM10K,S_NO2,S_O3,S_PM10K,W_NO2,W_PM10K,year,dayofyear,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,season_fall,season_spring,season_summer,season_winter,N_Ox,S_Ox,holiday,holiday_school,DonBosco_RH,DonBosco_Temp,Nord_Precip,Nord_Pressure,Nord_RH,Nord_Temp,Nord_Winddirection,Nord_Windspeed,Sud_RH,Sud_Temp,Sud_Winddirection,Sud_Windspeed,West_RH,West_Temp,West_Winddirection,West_Windspeed,Ost_Pressure,Ost_RH,Ost_Temp,Ost_Winddirection,Ost_Windspeed,Cloud_Cover_Mean,Temperature_Air_2m_Max_Day_Time,Temperature_Air_2m_Min_Night_Time,Wind_Speed_10m_Mean,D_NO,D_NOX,N_NO,N_NOX,Nord_Radiation,Nord_peek_wind_speed,O_NO,O_NOX,Ost_peek_wind_speed,S_NO,Sud_peek_wind_speed,W_NO,W_NOX,West_peek_wind_speed
2019-10-21,965.0,1274.0,470.0,1422.0,1060.0,964.0,686.0,676.0,812.0,1503.0,1679.0,1104.0,536.0,1361.0,959.2164179104477,1507.0,20.034687,12.929162,10.601556,42.517616,15.793397,11.834319,15.957857999999998,14.274133,38.328884,14.192074,13.166754999999998,12.957378,2019,294,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,53.119172,52.603017,0,0,72.072044,15.887034,0.0020858645,975.5345,71.38886,15.319348,161.27762,0.83020896,72.9925,15.749164,251.68091,0.8585612,72.8729,15.69827,175.03944,0.92499495,971.6215,78.22826,15.668218,229.42578,0.5474845,0.17764778,295.8336,281.6004,1.7216355,50.52173913043478,68.30434782608695,6.260869565217392,18.82608695652174,139.74166666666667,2.1,26.217391304347824,40.95652173913044,1.5708333333333335,27.73913043478261,1.675,18.304347826086957,34.95652173913044,1.8208333333333335
2019-10-22,976.0,1310.0,480.0,1425.0,1111.0,946.0,699.0,685.0,823.0,1562.0,1700.0,1070.0,526.0,1357.0,959.2164179104477,1543.0,53.355392,38.25876,26.662046000000004,26.10658,24.981897,37.592045,36.421936,35.53822,19.563982,31.328638,39.23388,33.27933,2019,295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,52.768626,55.10220200000001,0,0,71.782875,17.627258,0.0,979.24097,71.25347,16.905119,132.1326,0.5986772,72.18898,17.023056,214.87627,0.443002,72.87335,17.180634,201.05621,0.37933108,975.3543,77.13761,17.004265,169.84721,0.30071557,0.34684193,294.29434,281.27695,1.11466,59.130434782608695,72.47826086956522,5.043478260869565,17.652173913043477,148.89583333333334,2.1083333333333334,34.34782608695652,46.130434782608695,1.3416666666666668,56.0,1.1375,20.652173913043477,34.608695652173914,1.3416666666666668
2019-10-23,995.0,1291.0,494.0,1452.0,1092.0,985.0,707.0,697.0,851.0,1617.0,1728.0,1099.0,538.0,1414.0,959.2164179104477,1621.0,48.358006,37.394547,25.787584,27.147419,29.775099,35.406387,38.96744,33.41199,17.335860999999998,35.742527,34.895695,49.232822,2019,296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,52.935003,50.747851,0,0,81.80941,15.494453,0.0,982.48615,77.09597,15.950078,115.77798,0.70026773,81.850525,14.684799,181.02466,0.38596225,80.843376,15.443993,208.33931,0.3391316,978.6316,87.252045,15.257594,179.57874,0.32209677,0.41343853,294.56296,281.29935,1.283322,70.56521739130434,80.91304347826087,11.304347826086957,23.217391304347824,142.42083333333332,2.004166666666667,48.69565217391305,56.869565217391305,1.1791666666666667,60.91304347826087,0.9708333333333333,33.08695652173913,45.08695652173913,1.175
2019-10-24,997.0,1322.0,488.0,1422.0,1118.0,952.0,710.0,705.0,866.0,1621.0,1770.0,1122.0,560.0,1424.0,959.2164179104477,1622.0,46.135643,36.5052,27.364525,13.346124,29.155832,33.88961,40.457935,33.617126,9.437118,36.235283,35.36287,38.302197,2019,297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,40.710649,43.054244,0,0,81.82745,14.729535,0.0042369366,980.241,78.281006,14.878777,84.06113,0.70072705,83.032585,13.895076,167.44176,0.37839735,81.08698,14.706512,186.575,0.33538938,976.3491,87.94393,14.271817,196.47125,0.3214545,0.1316738,294.408,279.34854,1.4834399,83.21739130434783,93.52173913043478,10.434782608695652,23.869565217391305,150.50416666666666,2.25,47.47826086956522,57.78260869565217,1.2541666666666667,66.26086956521739,1.1125,44.04347826086956,56.130434782608695,1.1583333333333334
2019-10-25,1015.0,1335.0,514.0,1563.0,1100.0,956.0,703.0,740.0,940.0,1622.0,1716.0,1164.0,590.0,1537.0,959.2164179104477,1640.0,51.769512,34.734898,30.017916,15.851407,25.766394,37.086395,40.327686,36.25684,10.168051,35.641323,40.116978,37.440086,2019,298,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,45.869323,46.424891,0,0,75.07261,13.954358,0.0041717687,975.8768,71.71941,14.031129,114.55963,0.7342191,77.60376,13.075629,178.41815,0.37697074,75.5249,13.847709,212.8983,0.29756615,971.9205,80.59478,13.355301,197.0884,0.29207817,0.2644927,293.5046,279.2294,1.1194202,68.8695652173913,82.43478260869566,14.478260869565217,28.47826086956522,137.13333333333333,2.1791666666666667,38.52173913043478,52.73913043478261,1.3375000000000001,68.91304347826087,1.2458333333333333,30.695652173913043,45.82608695652174,1.3583333333333334
2019-10-26,655.0,882.0,385.0,941.0,761.0,511.0,460.0,449.0,498.0,961.0,1272.0,664.0,284.0,723.0,959.2164179104477,861.0,52.07939,38.647823,32.228146,22.879196,30.204523,41.42628,39.39678,38.820835,12.017198,39.7204,40.56956,31.759321000000003,2019,299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,55.107342,50.838033,1,0,75.03192,13.35782,0.0,981.3953,71.09687,13.501751,124.055084,0.75912505,76.87864,12.3278265,184.09612,0.37100017,75.395386,13.242862,194.92744,0.37789595,977.46655,80.483116,12.773873,232.54639,0.3381349,0.003665777,293.10114,278.49808,1.2073728,31.869565217391305,46.04347826086956,3.4782608695652173,13.73913043478261,141.35416666666666,2.379166666666667,14.391304347826088,26.956521739130434,1.2916666666666667,36.391304347826086,1.0541666666666667,11.478260869565217,25.08695652173913,1.1791666666666667
2019-10-27,664.0,825.0,344.0,920.0,710.0,505.0,456.0,422.0,463.0,1008.0,1268.0,689.0,282.0,703.0,959.2164179104477,900.0,39.054466,24.436592,21.160097,27.883768,25.065048,29.325241,27.67536,28.522875,14.968312,28.146696,29.967833,24.552841,2019,300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,49.043865,43.491187,0,0,77.830086,12.657531,0.0,982.9233,74.265144,13.122935,135.9186,0.79756206,79.011566,11.710735,166.80302,0.3870581,78.05399,12.558457,204.85869,0.3205565,978.9592,83.06338,12.178857,188.23596,0.3201905,0.2268613,294.5812,278.6885,1.1572918,32.130434782608695,46.869565217391305,2.4782608695652173,12.608695652173912,141.79999999999998,2.1708333333333334,13.434782608695652,25.782608695652176,1.2166666666666666,36.91304347826087,0.8833333333333333,14.173913043478262,28.565217391304348,1.1041666666666667
2019-10-28,975.0,1221.0,474.0,1449.0,1018.0,828.0,699.0,692.0,819.0,1424.0,1592.0,1129.0,561.0,1384.0,959.2164179104477,1241.0,39.888023,25.991335,20.910826,28.59964,22.65246,28.576633,26.446045,29.185835,14.97868,28.94342,32.746204,25.744513,2019,301,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,49.510466,44.164515,0,0,71.53213,13.454296,0.0,980.0673,67.27113,14.30283,144.21489,0.64329255,73.996826,12.48542,190.71553,0.35383925,73.70106,13.306415,195.20929,0.30512077,976.16205,76.946945,13.000421,220.83809,0.3010994,0.9319053,287.74957,279.93973,1.2536488,67.73913043478261,77.56521739130434,7.695652173913044,20.47826086956522,47.0,2.175,32.40909090909091,44.27272727272727,1.3375000000000001,57.65217391304348,1.4083333333333332,21.391304347826086,34.17391304347826,1.2791666666666666
2019-10-29,979.0,1275.0,495.0,1488.0,1006.0,963.0,716.0,722.0,843.0,1439.0,1617.0,1105.0,565.0,1420.0,959.2164179104477,1434.0,43.369984,34.128,26.576271,17.962975,21.867437,33.198467,29.529219,31.24554,10.862287,34.953423,31.426506,28.209047,2019,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,44.539246,42.107827,0,0,85.938995,11.436302,0.012580435,979.1438,81.32607,11.904365,114.73986,0.73934096,85.12408,10.782871,143.20505,0.53182334,85.91369,11.492313,203.7032,0.3291677,975.19556,89.676125,11.135852,173.49457,0.41683888,0.9362532,280.8638,279.2394,0.9049432,23.91304347826087,35.47826086956522,0.5652173913043478,6.043478260869565,22.604166666666668,1.1166666666666667,10.826086956521738,20.17391304347826,1.5958333333333332,3.5217391304347827,1.375,1.565217391304348,10.130434782608695,1.3833333333333335
2019-10-30,1023.0,1286.0,499.0,1499.0,1029.0,957.0,744.0,745.0,846.0,1448.0,1614.0,1164.0,579.0,1429.0,959.2164179104477,1449.0,31.532993,10.923242,10.98254,37.372433,10.69687,22.053497,13.188385,15.87611,33.658916,10.841511,17.31673,9.816358,2019,303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,48.354973,49.535026,0,0,90.676186,7.2915077,0.13062647,980.9909,90.12634,7.344171,175.0225,0.25380394,87.48962,7.3491683,137.28967,0.4243023,92.2996,7.268976,215.96727,0.31528,976.9407,93.99938,7.3335724,147.41957,0.63161707,0.93937445,279.98886,278.0713,1.3560878,34.391304347826086,46.30434782608695,1.391304347826087,8.73913043478261,23.079166666666666,1.5208333333333333,16.0,25.782608695652176,1.8166666666666667,9.391304347826088,1.4291666666666665,3.608695652173913,13.608695652173912,1.3041666666666667
2019-10-31,1053.0,1363.0,538.0,1473.0,1077.0,986.0,742.0,793.0,892.0,1544.0,1707.0,1224.0,611.0,1512.0,959.2164179104477,1562.0,35.422646,16.306723,14.019865,28.609648,9.58892,24.263979,17.44811,21.568863,26.211237,13.4574995,19.87211,13.602066,2019,304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,42.629513,47.7801,0,0,91.64059,6.121664,0.092886694,985.8572,88.8872,6.0933166,119.63088,0.35196117,88.69311,6.1815777,155.78627,0.47550794,92.23151,6.15243,188.44203,0.27188954,981.86566,94.322136,6.0955043,146.66716,0.5899968,0.92382705,278.80466,275.35696,1.3229764,26.043478260869566,38.26086956521739,0.8260869565217391,9.043478260869565,17.0375,1.325,19.391304347826086,29.043478260869566,1.4791666666666667,5.130434782608695,1.4583333333333333,1.4782608695652173,11.521739130434783,1.2541666666666667
2019-11-01,659.0,807.0,396.0,1007.0,681.0,504.0,459.0,463.0,478.0,873.0,1217.0,702.0,300.0,690.0,959.2164179104477,790.0,32.715584,25.320946,15.946275,28.936167,13.627681,25.641287,27.051561,17.787813,26.211237,18.218967000000006,19.490091,18.565262,2019,305,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,44.882442,43.99905,1,0,92.8332,5.039027,0.033437636,984.95135,90.17048,5.071413,162.5811,0.36413148,88.94909,5.1418786,131.40427,0.4885651,93.289085,5.0773797,179.56102,0.31498337,980.8807,95.41151,5.048825,129.36577,0.4617134,0.90354264,280.6057,275.0849,1.8220522,11.521739130434783,21.47826086956522,0.782608695652174,7.3478260869565215,29.1375,1.2416666666666667,6.608695652173913,14.043478260869565,1.5125,2.3043478260869565,1.2208333333333334,0.9130434782608695,8.565217391304348,1.1208333333333333
2019-11-02,672.0,998.0,412.0,1168.0,854.0,600.0,461.0,528.0,635.0,1164.0,1344.0,917.0,468.0,974.0,959.2164179104477,1106.0,23.126816,22.167854,12.755582,27.973675,19.315735,16.769785,23.266106,12.638547,31.117317,19.43338,15.167326,20.533003,2019,306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,40.729257,43.755864,0,0,85.20575,5.7057223,0.0,979.905,83.73061,5.7105975,174.22984,0.30624434,82.50332,5.8082356,118.90963,0.36198315,86.422516,5.758838,173.5526,0.26568535,975.7674,86.73525,5.687246,126.71035,0.597264,0.694448,284.80643,275.43277,1.2966139,50.91304347826087,56.869565217391305,11.782608695652174,18.0,46.7125,1.0541666666666667,22.0,28.652173913043477,1.1625,39.78260869565217,0.6208333333333333,21.08695652173913,28.130434782608695,1.0208333333333333
2019-11-03,614.0,794.0,341.0,867.0,683.0,472.0,416.0,406.0,443.0,900.0,1201.0,631.0,266.0,665.0,959.2164179104477,804.0,30.632303000000004,30.29098,16.33683,6.2065845,22.980707,21.348652,31.099382,25.261305,6.951867999999998,36.07136,21.06546,27.110586,2019,307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,22.5434145,32.213173,0,0,91.03246,6.1229477,0.0,966.8767,87.957054,6.1988454,202.43279,0.25219718,88.493286,5.920542,178.7578,0.13808604,91.23185,6.224043,227.4998,0.22850436,962.5701,91.45113,6.1886506,186.54407,0.2588381,0.88259,290.33292,276.95807,2.046383,24.782608695652176,32.391304347826086,10.608695652173912,16.695652173913043,72.37916666666668,2.0875,7.3478260869565215,13.217391304347826,2.025,23.17391304347826,2.8083333333333336,12.347826086956522,20.17391304347826,1.925
2019-11-04,995.0,1314.0,485.0,1472.0,1074.0,990.0,696.0,711.0,820.0,1502.0,1685.0,1133.0,575.0,1393.0,959.2164179104477,1483.0,24.659702,13.878514,15.80305,13.590704999999998,12.665109,13.860293,14.637767000000002,12.575568,27.360632,15.914417000000002,19.521702,13.124764,2019,308,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,29.393755,39.9362,0,0,87.312706,11.739202,0.0020858794,957.2596,85.98004,10.919023,173.85976,0.53976965,84.00913,11.964326,196.43617,0.9739566,86.38475,11.431909,171.99931,0.48604953,952.8918,89.19083,12.114652,181.51576,0.5958469,0.49092773,287.65408,281.24985,1.6342711,42.69565217391305,56.869565217391305,8.869565217391305,18.73913043478261,84.1,1.9583333333333333,20.782608695652176,32.26086956521739,1.9583333333333333,24.52173913043478,2.2916666666666665,12.695652173913043,23.652173913043477,2.783333333333333
2019-11-05,1026.0,1296.0,494.0,1460.0,1071.0,977.0,709.0,749.0,827.0,1485.0,1662.0,1085.0,559.0,1398.0,959.2164179104477,1449.0,41.98575,23.246729,21.532658,25.060417,11.908208,29.692219,21.72,29.713379,22.02119,16.437498,25.36382,14.254402,2019,309,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,46.593075,51.734569,0,0,87.31686,11.269019,0.15500677,958.3287,85.22155,10.718967,221.39555,0.4617271,87.4103,10.961258,205.06366,0.67054814,85.40461,11.314004,198.25227,0.6320246,954.0644,92.57058,11.149144,197.33467,0.43971005,0.9194283,284.51825,277.43643,1.0999342,52.30434782608695,62.47826086956522,6.608695652173913,16.130434782608695,15.308333333333332,1.7583333333333335,22.73913043478261,33.95652173913044,1.5833333333333333,25.304347826086957,1.9166666666666667,14.173913043478262,24.217391304347824,2.2916666666666665
2019-11-06,1014.0,1275.0,498.0,1476.0,1055.0,966.0,729.0,759.0,845.0,1510.0,1683.0,1112.0,555.0,1424.0,959.2164179104477,1501.0,39.377907,11.562717,20.594374,12.728537,9.061465,31.0828,10.691601,31.66163,4.729259,11.717533,24.152264,10.47195,2019,310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,33.322911,36.390889,0,0,95.43292,8.594788,0.68553025,960.4716,94.045105,8.251508,175.33171,0.34508184,95.16047,8.569201,266.80792,0.5165197,95.05047,8.583578,141.3773,0.4733928,956.1442,100.0,8.53181,256.32864,0.40465304,0.94840837,284.1967,279.0988,0.9376879,46.17391304347826,61.21739130434783,5.391304347826087,17.956521739130434,48.75,1.125,16.956521739130434,29.608695652173914,1.3166666666666667,15.434782608695652,1.2583333333333333,7.260869565217392,21.08695652173913,1.1624999999999999
2019-11-07,1048.0,1318.0,508.0,1506.0,1105.0,985.0,725.0,755.0,854.0,1602.0,1749.0,1124.0,578.0,1445.0,959.2164179104477,1587.0,45.49275,14.79995,26.271238,18.194849,8.766446,30.614952,12.96944,33.040848,12.439145,12.17443,28.602842,9.946976,2019,311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,44.466087,45.47999299999999,0,0,91.38195,8.59185,0.21706001,965.4931,88.53513,8.4129095,190.07536,0.22797012,91.62136,8.643155,249.54735,0.33805785,91.50175,8.583588,182.17625,0.25516024,961.25775,96.0646,8.629161,244.91302,0.32377514,0.66095924,285.3597,278.35437,1.2842438,68.14285714285714,77.42857142857143,5.956521739130435,15.608695652173912,64.61666666666666,1.3541666666666667,26.956521739130434,36.95652173913044,1.3208333333333333,41.47826086956522,1.1333333333333333,18.869565217391305,29.130434782608695,1.1458333333333333
2019-11-08,1031.0,1348.0,522.0,1508.0,1097.0,990.0,731.0,767.0,893.0,1555.0,1708.0,1161.0,583.0,1481.0,959.2164179104477,1536.0,43.067192,23.050377,20.46481,15.74857,8.901342999999997,29.617094,23.821571,27.525951,10.471841,17.899057,26.93187,16.300825,2019,312,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,36.21338,37.997792,0,0,91.21933,8.185924,0.022749076,967.9121,88.508644,7.9547424,143.941,0.3619959,91.904106,7.904588,192.81963,0.34619716,91.688225,8.061465,193.64775,0.27499133,963.6619,95.949745,8.199592,133.08406,0.40924358,0.937877,283.261,274.7624,1.291487,36.43478260869565,45.391304347826086,3.7,12.55,37.44166666666667,1.1083333333333334,16.217391304347824,25.52173913043478,1.5333333333333332,18.565217391304348,1.2208333333333334,7.391304347826087,16.869565217391305,1.2333333333333334
2019-11-09,779.0,1090.0,466.0,1254.0,914.0,664.0,538.0,597.0,704.0,1227.0,1443.0,882.0,465.0,1059.0,959.2164179104477,1130.0,30.676077000000006,24.573938,18.924545,9.776786,14.99303,24.944077,25.659018,23.134514000000006,7.252548700000001,20.49177,21.009264,19.012968,2019,313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,28.701331,30.3870627,0,0,94.203026,6.2722836,0.00814797,968.1584,92.82388,6.2557683,219.06325,0.27502313,95.07721,6.3670526,198.70691,0.35098568,95.28638,6.368685,221.82233,0.30659953,963.8404,98.80487,6.652384,197.15273,0.42646003,0.901487,283.50116,278.4375,1.016581,25.09090909090909,35.5,2.0434782608695654,11.869565217391305,26.27916666666667,1.4041666666666668,8.782608695652174,18.652173913043477,1.6291666666666667,5.826086956521739,1.7708333333333333,2.727272727272727,11.863636363636363,2.095833333333333
2019-11-10,654.0,809.0,379.0,935.0,665.0,498.0,463.0,456.0,498.0,923.0,1236.0,652.0,290.0,721.0,959.2164179104477,799.0,29.293299,18.252762,19.682585,14.796297,13.730636,21.336683,18.79662,19.03572,14.67515,18.667013,18.326519,15.536176,2019,314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,34.478882,33.71087,0,0,88.14954,8.047935,0.039436128,969.6092,86.680275,8.045449,194.83209,0.27317774,90.04455,7.990132,160.21866,0.597576,86.84246,8.187238,210.23102,0.5168372,965.3584,95.35599,7.8955493,201.067,0.45997486,0.73814625,283.22977,277.26486,0.7574835,22.52173913043478,31.0,2.9565217391304346,10.91304347826087,75.43333333333334,1.5625,10.043478260869565,17.304347826086957,1.5,8.91304347826087,1.5041666666666667,5.6521739130434785,13.347826086956522,1.3708333333333333
2019-11-11,966.0,1266.0,470.0,1427.0,1056.0,962.0,711.0,698.0,831.0,1500.0,1660.0,1097.0,551.0,1399.0,959.2164179104477,1474.0,24.646511,9.709605,15.584221,13.745222,9.116245,18.189222,14.110194,17.327827,15.320255,11.209975,17.161385,10.061084,2019,315,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,29.329443,32.648082,0,0,84.447754,6.3702435,0.008147945,972.30914,81.654495,6.1168785,167.75078,0.41140422,85.80334,6.3321013,226.95518,0.43409088,83.36999,6.391248,194.16803,0.30359998,968.07574,91.84589,6.1773667,232.62834,0.4204919,0.9534835,281.45203,273.21036,1.0878975,66.26086956521739,72.1304347826087,12.521739130434783,22.217391304347824,59.520833333333336,1.5958333333333332,21.82608695652174,29.347826086956523,1.3625,27.73913043478261,1.075,18.73913043478261,27.91304347826087,1.2416666666666667
2019-11-12,990.0,1295.0,495.0,1451.0,1080.0,961.0,708.0,739.0,863.0,1514.0,1675.0,1071.0,559.0,1415.0,959.2164179104477,1476.0,36.461754,25.563059,23.69947,3.8649356,19.254091,22.732386,27.307726,24.175585,4.737497,22.313599,24.800222,21.48095,2019,316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,27.564405600000004,28.91308200000001,0,0,91.73092,4.071411,0.0,975.7417,87.947174,3.960864,170.67804,0.45436403,90.59045,3.9744978,191.07173,0.2695991,90.57377,4.196645,178.28041,0.31839007,971.56964,96.8594,4.0903215,151.96828,0.35367632,0.95688397,280.4043,276.82675,1.635399,58.69565217391305,64.73913043478261,8.217391304347826,18.043478260869566,14.429166666666667,0.9458333333333333,23.217391304347824,31.565217391304348,1.3666666666666665,18.869565217391305,1.2208333333333334,12.0,20.956521739130434,1.1416666666666666
2019-11-13,1046.0,1275.0,506.0,1473.0,1057.0,730.0,718.0,759.0,884.0,1458.0,1619.0,1075.0,550.0,1447.0,959.2164179104477,1430.0,33.921535,14.426109,21.29992,5.3073015,13.904082,25.427927,13.673851999999998,24.787718,5.7390537,16.13392,21.774618,14.138801,2019,317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,26.6072215,30.5267717,0,0,96.67203,6.732248,0.4569342,968.0144,94.92557,6.687535,139.05754,0.18409403,97.40402,6.7746167,165.43474,0.34478799,98.098595,6.8167405,181.5089,0.27531552,963.72736,100.0,6.7861323,187.71202,0.3852167,0.94332653,280.8735,277.31168,1.5780748,38.47826086956522,48.869565217391305,2.608695652173913,12.0,11.612499999999999,2.2875,16.956521739130434,28.869565217391305,2.475,8.956521739130435,3.079166666666667,5.086956521739131,13.695652173913043,3.766666666666667
2019-11-14,1025.0,1283.0,497.0,1475.0,1065.0,722.0,751.0,751.0,879.0,1480.0,1659.0,1101.0,571.0,1457.0,959.2164179104477,1448.0,34.736217,7.456927,19.366472,25.977734,5.3884063,29.229103,7.153791,25.449722,20.84195,8.543312,18.887848,5.9389853,2019,318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,45.344206,46.29167200000001,0,0,92.049995,5.8345017,0.5770662,963.1155,90.9976,5.6453147,237.74664,0.30353922,94.15165,5.753866,203.52235,1.0965036,91.38925,5.9222965,226.18846,0.8126336,958.68854,98.26432,5.771341,210.8966,0.66326493,0.8946204,281.10367,274.13483,1.036828,58.69565217391305,70.82608695652173,12.521739130434783,26.08695652173913,53.24166666666667,1.3333333333333333,23.91304347826087,36.47826086956522,1.3583333333333334,22.26086956521739,1.0041666666666667,17.391304347826086,30.73913043478261,1.1791666666666667
2019-11-15,1054.0,1321.0,529.0,1528.0,1063.0,750.0,734.0,774.0,913.0,1506.0,1719.0,1161.0,595.0,1506.0,959.2164179104477,1504.0,45.02526500000001,27.272364000000003,31.502075,8.573348,16.702496,33.380077,23.592978,34.256817,4.684936,21.31692,32.411716,18.825829,2019,319,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,40.075423,38.94175300000001,0,0,91.4909,4.3259044,0.0,971.5637,88.33976,4.182449,157.37251,0.3609061,91.93845,4.3300815,155.04207,0.26346835,91.179375,4.42365,200.12358,0.27173513,967.2868,97.44903,4.174932,139.67769,0.33405936,0.9573322,283.49042,276.54233,1.859569,59.30434782608695,68.04347826086956,5.956521739130435,14.26086956521739,10.541666666666666,1.7583333333333335,21.782608695652176,31.17391304347826,1.9416666666666667,20.52173913043478,1.325,12.869565217391305,24.391304347826086,1.3666666666666665
2019-11-16,790.0,1066.0,454.0,1222.0,881.0,481.0,539.0,608.0,695.0,1222.0,1417.0,895.0,455.0,1025.0,959.2164179104477,1118.0,38.305588,31.343863,17.233107,8.573348,23.758844,25.267242,31.670145,24.618116,9.464377,28.881256,26.093046,28.715822,2019,320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,25.806455,34.082493,0,0,94.71463,7.366848,0.031027416,970.055,92.78143,7.407702,97.63166,0.46127164,94.16443,7.3874454,131.03445,0.48180795,95.04937,7.4672666,172.9471,0.26436195,965.7586,99.871376,7.4789205,125.997856,0.804796,0.95609087,285.93573,278.81732,1.5924006,36.73913043478261,47.43478260869565,4.478260869565218,13.217391304347826,23.791666666666668,1.1291666666666667,18.608695652173914,28.17391304347826,1.4833333333333334,20.695652173913043,0.8624999999999999,6.304347826086956,16.52173913043478,1.0041666666666667
2019-11-17,643.0,809.0,366.0,973.0,666.0,355.0,448.0,455.0,529.0,917.0,1243.0,649.0,298.0,734.0,959.2164179104477,794.0,35.358196,21.747536,18.696638,8.573348,16.485905,25.760708,25.035315,24.1342,9.270738,25.640665,22.680365,20.366402,2019,321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,27.269986,33.404938,0,0,94.414154,9.586644,0.12462958,973.14355,93.346245,9.443926,216.42944,0.2140374,95.913734,9.451356,210.85243,0.23100781,95.13196,9.663567,208.5139,0.21237455,969.05347,99.589226,9.783782,147.69295,0.38856986,0.9557017,285.77466,279.16068,1.8905307,19.304347826086957,29.17391304347826,1.5217391304347827,7.782608695652174,32.670833333333334,1.8541666666666667,3.869565217391304,9.869565217391305,2.2083333333333335,6.0,1.5708333333333335,1.9565217391304348,9.26086956521739,1.3916666666666666
2019-11-18,976.0,1276.0,464.0,1416.0,1047.0,727.0,714.0,719.0,846.0,1479.0,1655.0,1097.0,545.0,1391.0,959.2164179104477,1449.0,25.1261,22.815147,11.4662695,8.573348,20.772375,12.574881,21.82476,14.091577,22.343786,23.91054500000001,14.028442000000002,21.996918,2019,322,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,20.0396175,36.435363,0,0,92.175804,10.843148,0.0824573,971.61664,89.1905,10.87804,137.69254,0.473238,92.446014,10.760585,122.891754,0.48933986,91.53153,10.942913,183.27583,0.26233575,967.5059,97.37881,10.88258,122.7826,0.7931294,0.6471309,285.41132,279.92822,1.6559796,36.04347826086956,47.21739130434783,4.260869565217392,14.304347826086957,95.63749999999999,3.233333333333333,22.26086956521739,33.391304347826086,3.0041666666666664,21.285714285714285,3.2416666666666667,9.347826086956522,19.26086956521739,2.8083333333333336
