,8010_003||Keplerbrücke,8010_208||Glacis,8020_110||Kärntner Straße Q2,8020_119||Rösselmühlgasse,8020_122||Karlauergürtel,8053_111||Kärntner Straße Q3,8010_202|Nord|K. Franz Josefs- Kai,8010_205||Grabengürtel,8010_205|Ost|Grabengürtel,8010_205|West|Grabengürtel,8010_209||Elisabethstraße,8010_209|Ost|Elisabethstraße,8010_209|West|Elisabethstraße,8010_213|Ost|Grazbachgasse,8010_214||C.v. Hötzendorf-Straße,8010_214|Nord|C.v. Hötzendorf-Straße,8010_214|Süd|C.v. Hötzendorf-Straße,8020_102||Wiener Straße (südl.),8020_102|Nord|Wiener Straße (südl.),8020_102|Süd|Wiener Straße (südl.),8020_103||Bahnhofgürtel,8020_103|Nord|Bahnhofgürtel,8020_103|Süd|Bahnhofgürtel,8020_107||Triester Straße (nördl.),8020_107|Nord|Triester Straße (nördl.),8020_107|Süd|Triester Straße (nördl.),8041_218||Liebenauer Hauptstraße,8041_218|Nord|Liebenauer Hauptstraße,8041_218|Süd|Liebenauer Hauptstraße,8041_221||Liebenauer Tangente,8041_221|Ost|Liebenauer Tangente,8041_221|West|Liebenauer Tangente,8045_203||Grabenstraße,8045_203|Nord|Grabenstraße,8045_203|Süd|Grabenstraße,8051_101||Wiener Straße (nördl.),8051_101|Nord|Wiener Straße (nördl.),8051_101|Süd|Wiener Straße (nördl.),Incoming home,Outgoing home,Incoming mobile,Outgoing mobile,Graz-DB (LUFE),Graz-DB (LUTE),Graz-DB (NO),Graz-DB (NO2),Graz-DB (NOX),Graz-DB (PM10),Graz-DB (SO2),Graz-DB (STBK 10K),Graz-N (LUFE),Graz-N (LUTE),Graz-N (NO),Graz-N (NO2),Graz-N (NOX),Graz-N (PM10),Graz-N (SO2),Graz-N (STBK 10K),Graz-O P (LUFE),Graz-O P (LUTE),Graz-O P (NO),Graz-O P (NO2),Graz-O P (NOX),Graz-O P (PM10),Graz-O P (STBK 10K),Graz-S (LUFE),Graz-S (LUTE),Graz-S (NO),Graz-S (NO2),Graz-S (NOX),Graz-S (PM10),Graz-S (SO2),Graz-S (STBK 10K),Graz-W (LUFE),Graz-W (LUTE),Graz-W (NO),Graz-W (NO2),Graz-W (NOX),Graz-W (PM10),Graz-W (STBK 10K),Graz-W (SO2),Graz-N (O3),Graz-S (O3),Dew_Point_Temperature_2m_Mean,Vapour_Pressure_Mean,Solar_Radiation_Flux,Cloud_Cover_Mean,Temperature_Air_2m_Max_Day_Time,Temperature_Air_2m_Min_Night_Time,Wind_Speed_10m_Mean
2019-05-31,746.5222222222222,1074.4634146341464,1109.5098039215686,506.07804878048785,1361.2146341463415,1017.609756097561,402.1277777777778,732.2439024390244,408.79310344827593,326.10731707317075,671.209756097561,291.0536585365854,379.7268292682927,677.3560975609756,804.0680628272252,379.0543478260869,445.4095744680851,1424.7598039215686,716.6078431372549,707.6225490196077,1616.7560975609756,827.7853658536584,788.5024390243902,1044.111111111111,579.7171717171718,458.6534653465346,532.5075376884422,233.75,254.1375,1295.303664921466,652.265625,643.9166666666666,1098.2922077922078,550.9155844155844,546.8961038961039,1384.351219512195,628.2487804878049,757.3365853658537,3332.0,2910.0,3637.0,4059.0,76.88285,12.160817,5.4822025000000005,18.011312,13.80156,9.322999000000001,1.4713405000000002,8.794681,76.27471,12.127025,0.46129417,7.3739475999999975,4.230809,10.118763000000001,1.1968215,10.118763000000001,85.93915600000004,12.344746,1.8345199,10.212781,6.8125715,7.804995,10.228888000000001,76.48103,12.375438,1.2519453999999999,10.590817,6.5403438,8.113004,0.29650483,10.288007,77.30965,12.19421,0.2695126,8.218957000000001,4.4652996,8.258045,8.258045,,55.165369999999996,55.96385,281.92303,11.374495,18617478.0,0.43076807,294.4013,282.9336,2.166028
2019-06-01,573.3277777777778,794.8146341463415,866.5196078431372,427.81951219512194,1051.1024390243902,813.1170731707318,300.45,488.15609756097564,280.9458128078818,208.8390243902439,466.00975609756097,200.99024390243903,264.51219512195115,503.4,593.2198952879581,287.9782608695652,322.0695187165776,1103.0634146341465,553.6,549.5512195121951,1288.9219512195125,640.6292682926829,647.8585365853659,773.8282828282828,443.32323232323233,326.26732673267327,390.06565656565664,177.01020408163262,194.0125,852.796875,421.53125,434.75520833333326,788.0909090909091,398.8181818181818,388.7597402597403,1027.4585365853661,451.83333333333326,578.9121951219512,3007.0,2617.0,3271.0,3640.0,64.42959,16.001089999999998,15.475776999999999,27.740078000000004,26.918915000000002,16.0,1.9078564999999998,16.140383,66.94769000000001,15.533101,2.76055,10.975648,7.9577975000000025,14.361114,1.3547643,14.361114,74.72827,15.840244,6.949762299999999,16.977306,14.453609,18.0,21.581575,66.137985,15.908741000000001,4.9952817000000005,18.047361,13.43481,14.659995,0.60149914,17.373383999999998,66.46696,15.930601999999999,2.2897122000000003,14.366982,9.332664,14.866110999999998,14.866110999999998,,51.24454,50.5037,285.04147,13.9445715,20743210.0,0.42727244,296.2392,284.16168,2.3276074
2019-06-02,463.6723163841808,691.2238805970151,674.34,336.745,823.3781094527362,631.5373134328357,186.01129943502826,388.6218905472637,225.2713567839196,164.45771144278606,406.5074626865672,180.23880597014926,225.8009950248756,385.7363184079602,435.5322580645162,223.30508474576268,226.15300546448086,870.2039800995026,432.01990049751237,438.23880597014926,1127.0149253731342,580.2487562189054,546.223880597015,577.6443298969073,328.22680412371136,245.72222222222226,256.95360824742266,119.83333333333331,131.53846153846158,634.5775401069519,290.50267379679144,343.5989304812834,588.2733333333333,286.61333333333334,301.20666666666665,768.7810945273633,356.19,416.22388059701484,2704.0,2345.0,2931.0,3252.0,56.934174,20.64471,10.9938755,28.404377,23.672447000000002,15.330001000000001,2.3663363,12.576978,57.478072999999995,19.816477,0.8700328000000002,9.698936999999999,5.773114,13.643331,2.8079357000000003,13.643331,74.49325,19.50805,3.8429716,15.298576,11.082736,19.109991,23.535326,61.11682,19.56912,4.518144,19.086783999999998,13.635316,14.979997000000001,0.9514928,15.911067000000001,54.39865,21.031326,0.6612416,10.5852165,6.0094967000000015,11.607536999999999,11.607536999999999,,59.921172999999996,46.84565,286.0997,14.918365,22833188.0,0.20303431,296.92355,286.06638,1.6420722
2019-06-03,704.0552486187845,1020.4,1037.3268292682926,472.86341463414635,1301.7121951219513,968.2536585365854,371.1933701657459,715.229268292683,396.67980295566497,321.14146341463413,657.0975609756098,286.6,370.06341463414634,632.4585365853659,746.1302083333335,355.97837837837835,411.13829787234044,1334.4536585365856,673.2439024390244,660.780487804878,1537.0536585365853,796.6195121951221,739.8975609756097,997.45,550.135,442.97044334975374,500.7828282828283,215.70103092783503,234.93827160493828,1216.734375,594.2447916666666,621.9375,1038.8692810457517,511.64052287581706,526.7516339869281,1275.3951219512194,584.3578431372549,699.9170731707318,1900.0,1621.0,2027.0,2218.0,62.55954000000001,21.833956,5.8570980000000015,23.605776000000002,17.043642000000002,15.85999,2.4760392,14.313076,64.11654,20.940012,0.8449968000000001,10.351673,6.0961585,13.221288000000001,3.044139,13.221288000000001,76.15573,21.571396,1.6106943,11.260212,7.180409,15.320006,17.486376,61.9917,21.616835000000002,2.2226236,14.272582,9.249435,15.590007,1.261811,16.396542,62.568726,21.805466,0.13285856,10.624879,5.617451,13.263248,13.263248,,63.09863000000001,58.006367000000004,285.70816,14.542072000000001,25213224.0,0.10043679,298.4566,286.03665,1.4076817
2019-06-04,710.7900552486187,1037.5414634146339,1061.3529411764703,478.89705882352933,1311.406862745098,981.563725490196,378.414364640884,727.1804878048779,403.2167487684729,326.619512195122,665.8048780487803,290.38536585365847,374.8731707317073,648.5637254901961,753.3937823834196,359.31891891891894,417.1957671957672,1353.3627450980389,680.8039215686274,672.0735294117648,1554.0292682926831,803.5512195121951,750.1609756097562,992.4292929292931,552.8071065989849,439.2089552238806,506.01522842639605,211.23469387755105,233.0975609756097,1243.2105263157896,614.7473684210528,628.0315789473684,1046.326797385621,516.7712418300654,529.0718954248366,1298.4975609756098,595.6487804878049,709.8,2456.0,2121.0,2652.0,2933.0,67.26168,21.279203,20.108207999999998,34.71755,34.2835,15.85999,3.5310639999999998,22.537457999999997,67.45698,20.802870000000002,1.849503,13.256354,8.4205675,17.618536,3.1837795,17.618536,76.8032,21.712784,5.564907,17.650698000000006,13.694648,20.630003,23.45093,63.864666,21.430585999999998,7.210512,20.473122,16.4933,19.619997,1.5766178,21.193482999999997,72.25782,20.499954000000002,4.283889,18.594496,13.159061,18.907629999999997,18.907629999999997,,64.28284000000001,54.151672,287.23907,16.061121,25028946.0,0.24482961,299.82138,286.20715,1.3678213
2019-06-05,722.0666666666667,1062.6,1069.75,480.60784313725486,1323.2892156862745,993.3529411764706,384.03333333333336,734.6585365853657,409.3399014778325,329.03902439024387,679.3853658536585,296.07804878048785,382.77073170731705,659.6470588235294,766.5,363.2,427.1176470588235,1375.3891625615765,691.2463054187192,683.6502463054188,1566.3902439024394,807.4585365853659,758.3951219512195,1002.5505050505052,558.2131979695431,443.30348258706476,514.6565656565657,220.30208333333331,237.0,1265.6596858638745,626.9214659685864,638.2303664921466,1076.525974025974,531.8636363636364,544.2207792207794,1324.4439024390244,610.8578431372549,724.1024390243903,4054.0,3559.0,4449.0,4987.0,66.60185,21.364069,19.189532999999997,39.727959999999996,36.16667,24.92,4.7293706,23.174797,65.91469000000001,20.740467000000002,1.8802067999999998,13.135836999999999,8.382578,17.058733,3.1643092999999998,17.058733,85.58065,20.755026,5.83986,20.190022,15.242657000000001,21.419995999999998,24.132597,65.78335,21.14905,13.112125,26.947151,24.607502,25.27001,1.8650105,27.421090000000003,67.65269,20.967098,3.1872795,20.050621,13.034047,16.79349,16.79349,,67.37951,48.547306,288.39877,17.280495000000002,23598668.0,0.46018168,298.93698,287.18808,1.5369774
2019-06-06,724.6759776536313,1055.590243902439,1074.4803921568628,485.77073170731705,1323.9656862745098,993.6764705882354,385.4972067039106,725.2341463414633,403.09359605911334,324.64878048780486,670.9268292682926,292.23414634146343,378.20975609756096,659.4803921568628,770.203125,363.6918918918919,430.4491978609625,1371.4532019704436,685.9261083743843,685.0640394088671,1573.9121951219513,808.1268292682927,765.1951219512197,1008.7806122448981,559.4183673469388,443.96,508.1055276381909,217.3762376237624,238.24691358024688,1241.8020833333333,617.3333333333334,623.8229166666666,1069.5844155844156,530.5974025974026,538.5584415584416,1328.360975609756,605.4019607843137,727.4536585365854,4563.0,4017.0,5022.0,5641.0,69.84775,21.421839000000002,17.502304000000002,35.618225,32.663740000000004,25.130003,4.835086,24.368156,69.99961,20.923555,1.9337276,11.570312,7.6063643,19.247736,2.4736287999999997,19.247736,82.71985,21.489029000000002,6.701579,17.943724,14.759443,21.94,25.090189000000002,70.730705,21.181566,8.819312,19.833117,17.443596,25.27001,1.1510684,27.588228000000004,74.696556,21.016893,2.5125506,17.981987,11.407657,19.859785000000002,19.859785000000002,,71.11314399999999,55.285973,288.54514,17.436298,18630110.0,0.5025352,298.7286,288.63885,1.4002658
2019-06-07,746.5222222222222,1074.4634146341464,1109.5098039215686,506.07804878048785,1361.2146341463415,1017.609756097561,402.1277777777778,732.2439024390244,408.79310344827593,326.10731707317075,671.209756097561,291.0536585365854,379.7268292682927,677.3560975609756,804.0680628272252,379.0543478260869,445.4095744680851,1424.7598039215686,716.6078431372549,707.6225490196077,1616.7560975609756,827.7853658536584,788.5024390243902,1044.111111111111,579.7171717171718,458.6534653465346,532.5075376884422,233.75,254.1375,1295.303664921466,652.265625,643.9166666666666,1098.2922077922078,550.9155844155844,546.8961038961039,1384.351219512195,628.2487804878049,757.3365853658537,2718.0,2357.0,2946.0,3269.0,84.343285,19.833145000000002,16.878817,33.478027000000004,31.044949,24.27001,4.835086,24.505613,82.04576999999998,19.246315,1.1851206,10.766349,6.5862393,16.779923999999998,1.8329741999999998,16.779923999999998,96.92294,19.85866,4.608815,12.829938,10.406993,21.94,24.810434,82.91993000000002,19.701094,3.9776726000000004,15.081361,11.076986,20.020006,0.8639353000000001,21.720442000000002,83.60051999999997,19.703889999999998,1.2563598,15.367709,9.0437975,19.981764000000002,19.981764000000002,,54.853535,47.14032,286.20355,15.023105,26563308.0,0.12387209,299.409,286.71628,2.2070255000000003
2019-06-08,573.3277777777778,794.8146341463415,866.5196078431372,427.81951219512194,1051.1024390243902,813.1170731707318,300.45,488.15609756097564,280.9458128078818,208.8390243902439,466.00975609756097,200.99024390243903,264.51219512195115,503.4,593.2198952879581,287.9782608695652,322.0695187165776,1103.0634146341465,553.6,549.5512195121951,1288.9219512195125,640.6292682926829,647.8585365853659,773.8282828282828,443.32323232323233,326.26732673267327,390.06565656565664,177.01020408163262,194.0125,852.796875,421.53125,434.75520833333326,788.0909090909091,398.8181818181818,388.7597402597403,1027.4585365853661,451.83333333333326,578.9121951219512,1938.0,1655.0,2069.0,2266.0,61.651630000000004,22.047447000000002,14.984541,31.297573,28.38583,24.310005,3.082027,23.381365,63.628209999999996,21.57305,2.2929466,11.449887,7.8323399999999985,19.684904,2.2361357,19.684904,75.31411,22.154204999999997,7.176711599999999,16.997265,14.645868,24.260008,24.811007,64.32488000000001,21.818846,7.192058,17.902044,15.150676999999998,20.09999,1.1239299999999999,21.491196,62.807956999999995,21.848425,2.6674306,15.812141,10.407125,18.968729999999997,18.968729999999997,,71.75021,57.46791999999999,285.8483,14.659970999999999,24820152.0,0.5073822,298.93417,287.0765,1.8915923
2019-06-09,463.6723163841808,691.2238805970151,674.34,336.745,823.3781094527362,631.5373134328357,186.01129943502826,388.6218905472637,225.2713567839196,164.45771144278606,406.5074626865672,180.23880597014926,225.8009950248756,385.7363184079602,435.5322580645162,223.30508474576268,226.15300546448086,870.2039800995026,432.01990049751237,438.23880597014926,1127.0149253731342,580.2487562189054,546.223880597015,577.6443298969073,328.22680412371136,245.72222222222226,256.95360824742266,119.83333333333331,131.53846153846158,634.5775401069519,290.50267379679144,343.5989304812834,588.2733333333333,286.61333333333334,301.20666666666665,768.7810945273633,356.19,416.22388059701484,1546.0,1302.0,1628.0,1763.0,55.780590000000004,22.403753,6.716724,23.627447,17.744529999999994,22.669998,3.383714,22.506609,56.259624,21.87886,0.9224264000000001,10.749885,6.3656273,21.154837,3.628994,21.154837,70.79279,22.103563,2.5052407000000003,12.973099000000001,8.795182,22.15001,23.990753,56.57759,22.08551,1.5936344,13.594345,8.389043,20.729992000000006,1.479767,24.18157,57.538563,22.201307,0.53680694,13.542395,7.488386999999999,22.214422,22.214422,,73.71261,68.72057,286.16568,14.999345000000002,26455632.0,0.5730462,299.8893700000001,288.77563,1.6015329
2019-06-10,704.0552486187845,1020.4,1037.3268292682926,472.86341463414635,1301.7121951219513,968.2536585365854,371.1933701657459,715.229268292683,396.67980295566497,321.14146341463413,657.0975609756098,286.6,370.06341463414634,632.4585365853659,746.1302083333335,355.97837837837835,411.13829787234044,1334.4536585365856,673.2439024390244,660.780487804878,1537.0536585365853,796.6195121951221,739.8975609756097,997.45,550.135,442.97044334975374,500.7828282828283,215.70103092783503,234.93827160493828,1216.734375,594.2447916666666,621.9375,1038.8692810457517,511.64052287581706,526.7516339869281,1275.3951219512194,584.3578431372549,699.9170731707318,1536.0,1293.0,1616.0,1749.0,56.40396,22.663918,2.9583535,17.848326,11.707684500000001,17.510006,2.8658360000000003,14.959217,57.454327,22.040346,0.6200729,5.6907190000000005,3.4767733,17.500374,2.4267776000000003,17.500374,68.660545,22.648310000000002,1.2205716,7.571091,4.939291000000001,16.950006,17.603176,55.99436600000001,22.451529999999998,1.5189883,10.854825,6.9025893,16.450006,1.0906017,17.671657999999994,58.54858,22.57505,0.15307434,8.098111,4.2804546,15.586007,15.586007,,81.60819000000001,72.22295,289.69006,18.735935,25421650.0,0.4549161,301.934,288.4290000000001,1.9724624
2019-06-11,710.7900552486187,1037.5414634146339,1061.3529411764703,478.89705882352933,1311.406862745098,981.563725490196,378.414364640884,727.1804878048779,403.2167487684729,326.619512195122,665.8048780487803,290.38536585365847,374.8731707317073,648.5637254901961,753.3937823834196,359.31891891891894,417.1957671957672,1353.3627450980389,680.8039215686274,672.0735294117648,1554.0292682926831,803.5512195121951,750.1609756097562,992.4292929292931,552.8071065989849,439.2089552238806,506.01522842639605,211.23469387755105,233.0975609756097,1243.2105263157896,614.7473684210528,628.0315789473684,1046.326797385621,516.7712418300654,529.0718954248366,1298.4975609756098,595.6487804878049,709.8,1617.0,1366.0,1708.0,1854.0,63.52913,24.370848000000002,3.757486,19.827293,13.383506,27.369996999999998,4.5182776,26.32511,63.00945,23.67203,0.83880615,7.7383795,4.724686,31.293892,2.8944664,31.293892,81.49351,24.357508,1.250936,7.634361699999999,4.9971633,26.780015999999996,27.505915,60.638813,24.352262,1.2362181,8.386583,5.3750519999999975,26.430006,1.9741471000000002,27.41292,64.39147,24.296286,0.4311876,10.35427,5.6735463,27.782576000000002,27.782576000000002,,87.52431999999999,84.53905,290.35400000000004,19.53639,25365968.0,0.43758386,300.57812,290.17218,2.0447674
2019-06-12,722.0666666666667,1062.6,1069.75,480.60784313725486,1323.2892156862745,993.3529411764706,384.03333333333336,734.6585365853657,409.3399014778325,329.03902439024387,679.3853658536585,296.07804878048785,382.77073170731705,659.6470588235294,766.5,363.2,427.1176470588235,1375.3891625615765,691.2463054187192,683.6502463054188,1566.3902439024394,807.4585365853659,758.3951219512195,1002.5505050505052,558.2131979695431,443.30348258706476,514.6565656565657,220.30208333333331,237.0,1265.6596858638745,626.9214659685864,638.2303664921466,1076.525974025974,531.8636363636364,544.2207792207794,1324.4439024390244,610.8578431372549,724.1024390243903,2056.0,1761.0,2202.0,2419.0,66.97634000000001,24.62201,13.199404999999999,33.976459999999996,28.355095000000002,35.280018,3.3521183,34.509859999999996,68.95166,23.574919,2.0614786,17.423336,10.769504,29.191313,3.7678480000000003,29.191313,83.36776,24.774584,3.9797947,16.989635,12.078157000000001,30.949990999999997,32.234398,63.005145999999996,24.670073000000002,4.334039,19.457006,13.642909,31.569986,2.6258914,31.31707,68.56936999999999,24.380411,2.2138379,19.877113,12.162521,31.795664000000002,31.795664000000002,,85.10993,77.89757,290.12332000000004,19.261808,26246886.0,0.25976798,302.66684,289.27615,1.9965025
2019-06-13,724.6759776536313,1055.590243902439,1074.4803921568628,485.77073170731705,1323.9656862745098,993.6764705882354,385.4972067039106,725.2341463414633,403.09359605911334,324.64878048780486,670.9268292682926,292.23414634146343,378.20975609756096,659.4803921568628,770.203125,363.6918918918919,430.4491978609625,1371.4532019704436,685.9261083743843,685.0640394088671,1573.9121951219513,808.1268292682927,765.1951219512197,1008.7806122448981,559.4183673469388,443.96,508.1055276381909,217.3762376237624,238.24691358024688,1241.8020833333333,617.3333333333334,623.8229166666666,1069.5844155844156,530.5974025974026,538.5584415584416,1328.360975609756,605.4019607843137,727.4536585365854,2619.0,2268.0,2835.0,3142.0,65.181335,24.904173,13.265481,28.221829999999997,25.398429999999998,31.160003999999997,2.1052706000000003,29.946547999999996,64.06554399999999,24.301996,1.6534394000000001,12.09817,7.658191,26.849334999999996,4.1984015,26.849334999999996,78.75204000000002,25.208138,6.157948,19.128248000000006,14.942585000000001,29.75,31.713263,62.166945999999996,24.812720000000002,3.8464508,15.81008,11.365338000000001,27.0,2.4399397,27.1569,66.006355,24.864542,1.8271422,14.667264999999999,9.121172999999999,27.336199,27.336199,,90.27089000000001,73.10882600000001,288.28915,17.227220000000003,27697192.0,0.05921469,302.77548,290.35986,2.1979423
2019-06-14,746.5222222222222,1074.4634146341464,1109.5098039215686,506.07804878048785,1361.2146341463415,1017.609756097561,402.1277777777778,732.2439024390244,408.79310344827593,326.10731707317075,671.209756097561,291.0536585365854,379.7268292682927,677.3560975609756,804.0680628272252,379.0543478260869,445.4095744680851,1424.7598039215686,716.6078431372549,707.6225490196077,1616.7560975609756,827.7853658536584,788.5024390243902,1044.111111111111,579.7171717171718,458.6534653465346,532.5075376884422,233.75,254.1375,1295.303664921466,652.265625,643.9166666666666,1098.2922077922078,550.9155844155844,546.8961038961039,1384.351219512195,628.2487804878049,757.3365853658537,2537.0,2194.0,2743.0,3037.0,57.447216000000004,26.378088,12.765614,29.70179000000001,25.771313,38.790012,1.9954726000000005,37.105579999999996,60.30390500000001,25.417473,2.2622576000000003,11.663574,7.9176283,42.999996,3.196551,42.999996,68.25875,26.201073,4.5145607000000005,15.314836999999999,11.63068,36.35999,37.385395,57.784286,26.052284,5.348781,17.053326000000002,13.216419,34.550014000000004,1.3834367,36.88444000000001,60.309452,26.237372999999998,2.2172356,15.062002,9.638419,34.52519,34.52519,,90.2309,75.50206,288.42537999999996,17.321627,28239996.0,0.2588354,304.05774,288.1889,1.7375656000000004
2019-06-15,573.3277777777778,794.8146341463415,866.5196078431372,427.81951219512194,1051.1024390243902,813.1170731707318,300.45,488.15609756097564,280.9458128078818,208.8390243902439,466.00975609756097,200.99024390243903,264.51219512195115,503.4,593.2198952879581,287.9782608695652,322.0695187165776,1103.0634146341465,553.6,549.5512195121951,1288.9219512195125,640.6292682926829,647.8585365853659,773.8282828282828,443.32323232323233,326.26732673267327,390.06565656565664,177.01020408163262,194.0125,852.796875,421.53125,434.75520833333326,788.0909090909091,398.8181818181818,388.7597402597403,1027.4585365853661,451.83333333333326,578.9121951219512,2792.0,2424.0,3030.0,3365.0,52.551853,26.561707000000002,13.639551,41.556194,32.672540000000005,35.57999,2.6556914000000003,33.5135,54.252959999999995,25.692743,1.3819364,18.146181,10.603701,31.551214,5.8242845999999995,31.551214,65.64095,26.308998,4.9612474,22.103315,15.538542000000001,32.079994,32.033120000000004,52.010456,26.165848,5.1137690000000005,23.83436,16.550257000000002,32.72999,2.409793,32.866215000000004,55.35236,26.603119,0.5507732,17.871551999999994,9.770482000000001,29.598152000000002,29.598152000000002,,105.052475,87.976875,290.09252999999995,19.185655999999998,20978850.0,0.68261385,303.7652,290.28326,1.6158347
2019-06-16,463.6723163841808,691.2238805970151,674.34,336.745,823.3781094527362,631.5373134328357,186.01129943502826,388.6218905472637,225.2713567839196,164.45771144278606,406.5074626865672,180.23880597014926,225.8009950248756,385.7363184079602,435.5322580645162,223.30508474576268,226.15300546448086,870.2039800995026,432.01990049751237,438.23880597014926,1127.0149253731342,580.2487562189054,546.223880597015,577.6443298969073,328.22680412371136,245.72222222222226,256.95360824742266,119.83333333333331,131.53846153846158,634.5775401069519,290.50267379679144,343.5989304812834,588.2733333333333,286.61333333333334,301.20666666666665,768.7810945273633,356.19,416.22388059701484,1891.0,1613.0,2016.0,2206.0,65.33488,25.666876000000002,8.592943,36.42435,25.94127000000001,35.030018,2.0019777,32.152294,64.318016,24.820035999999998,2.2424817000000004,16.826445,10.603679,32.249313,4.4892564,32.249313,82.16799999999998,25.70213900000001,2.7360456,15.883832,10.502428,33.400013,33.363820000000004,61.95170600000001,25.527075,3.1669447,20.86625,13.457783,33.56002,1.9101998,32.8031,67.18585999999999,25.47391,1.0613652,21.227257,11.945707,32.69708,32.69708,,93.00601999999999,75.459366,288.22946,17.110754,20033506.0,0.6728608,299.5444,290.8347,2.1570816
2019-06-17,704.0552486187845,1020.4,1037.3268292682926,472.86341463414635,1301.7121951219513,968.2536585365854,371.1933701657459,715.229268292683,396.67980295566497,321.14146341463413,657.0975609756098,286.6,370.06341463414634,632.4585365853659,746.1302083333335,355.97837837837835,411.13829787234044,1334.4536585365856,673.2439024390244,660.780487804878,1537.0536585365853,796.6195121951221,739.8975609756097,997.45,550.135,442.97044334975374,500.7828282828283,215.70103092783503,234.93827160493828,1216.734375,594.2447916666666,621.9375,1038.8692810457517,511.64052287581706,526.7516339869281,1275.3951219512194,584.3578431372549,699.9170731707318,1650.0,1396.0,1745.0,1896.0,68.33598,23.353079,4.976195,19.416292000000002,14.145574,26.52001,2.0302505,25.366926,69.22479,22.440474,0.6316141,7.7647796,4.573765799999999,23.483526,3.6349247000000013,23.483526,85.92135999999998,23.307154,1.0404935,8.469469,5.2637763,24.58,25.344573999999998,62.702175,23.366056,1.4209905,11.233262,7.0125699999999975,24.819998000000002,1.5918957,25.332285,69.77077,23.220029999999998,0.22969262,9.333995,5.059346,23.213724,23.213724,,77.72385,71.4858,288.2728,17.132915,14808143.0,0.9412669,297.63684,289.70865,1.7528679
2019-06-18,710.7900552486187,1037.5414634146339,1061.3529411764703,478.89705882352933,1311.406862745098,981.563725490196,378.414364640884,727.1804878048779,403.2167487684729,326.619512195122,665.8048780487803,290.38536585365847,374.8731707317073,648.5637254901961,753.3937823834196,359.31891891891894,417.1957671957672,1353.3627450980389,680.8039215686274,672.0735294117648,1554.0292682926831,803.5512195121951,750.1609756097562,992.4292929292931,552.8071065989849,439.2089552238806,506.01522842639605,211.23469387755105,233.0975609756097,1243.2105263157896,614.7473684210528,628.0315789473684,1046.326797385621,516.7712418300654,529.0718954248366,1298.4975609756098,595.6487804878049,709.8,2546.0,2203.0,2753.0,3049.0,67.53774,22.005554,13.063329,31.585993,26.987331,19.080004000000002,2.2408981,18.168587,63.881023,21.588007,0.78401035,11.782428,6.795781,15.523931,3.6671133,15.523931,82.91035500000002,21.954262,5.4273906,19.458103,14.521803,20.09999,22.183512,63.47002,21.679092,2.939368,18.272833,11.904634,16.19,1.5112212,18.121836,66.6341,22.183754,0.7692414000000001,11.08099,6.3976836,14.858517,14.858517,,84.33037,71.67989,288.68304,17.544532999999998,20044926.0,0.63024294,297.70538,289.6875,1.3812715
2019-06-19,722.0666666666667,1062.6,1069.75,480.60784313725486,1323.2892156862745,993.3529411764706,384.03333333333336,734.6585365853657,409.3399014778325,329.03902439024387,679.3853658536585,296.07804878048785,382.77073170731705,659.6470588235294,766.5,363.2,427.1176470588235,1375.3891625615765,691.2463054187192,683.6502463054188,1566.3902439024394,807.4585365853659,758.3951219512195,1002.5505050505052,558.2131979695431,443.30348258706476,514.6565656565657,220.30208333333331,237.0,1265.6596858638745,626.9214659685864,638.2303664921466,1076.525974025974,531.8636363636364,544.2207792207794,1324.4439024390244,610.8578431372549,724.1024390243903,2795.0,2426.0,3033.0,3368.0,71.00461,23.001093,13.890937,31.550926,27.641714,21.950006,2.1332757,20.815920000000002,68.26002,22.43962,1.3272588,12.102139999999999,7.398455,19.940426000000002,3.1529555,19.940426000000002,85.67057,23.066406,4.7792907,16.535872,12.479622,21.590011999999998,23.38735,64.61142,23.012787,3.1165418999999996,13.986789000000002,9.807228,17.34001,1.6483776999999995,19.453796,71.61856999999998,22.977629999999998,0.87976897,11.757354,6.8260818,19.797329,19.797329,,81.16581,74.80595,288.44223,17.290415,22121378.0,0.45337445,300.45215,288.46722,1.5423566
2019-06-20,724.6759776536313,1055.590243902439,1074.4803921568628,485.77073170731705,1323.9656862745098,993.6764705882354,385.4972067039106,725.2341463414633,403.09359605911334,324.64878048780486,670.9268292682926,292.23414634146343,378.20975609756096,659.4803921568628,770.203125,363.6918918918919,430.4491978609625,1371.4532019704436,685.9261083743843,685.0640394088671,1573.9121951219513,808.1268292682927,765.1951219512197,1008.7806122448981,559.4183673469388,443.96,508.1055276381909,217.3762376237624,238.24691358024688,1241.8020833333333,617.3333333333334,623.8229166666666,1069.5844155844156,530.5974025974026,538.5584415584416,1328.360975609756,605.4019607843137,727.4536585365854,2863.0,2488.0,3110.0,3456.0,72.60159,21.94341,12.935825,32.199432,27.21417000000001,21.010006,2.0350702000000003,22.097105,72.42771,21.259024,1.0302808,12.550071,7.3933253,17.100653,0.5227741,17.100653,88.255066,21.743402,4.2544227,17.60294,12.619665,19.75,21.485647,67.40404000000001,21.879683,4.0644307,18.077578,12.695147,17.75,1.4408318000000002,20.09702,73.78409599999998,21.80771,1.1812593,13.490079000000001,7.994435,17.203552,17.203552,,81.240234,69.94111,288.2943,17.159704,24706162.0,0.38583043,302.02533,288.20624,1.4448385
