"Name";"Time";"Q@KFZ";
"8010_205";"04.11.2021 00:00:00";683;5408
"8010_209";"04.11.2021 00:00:00";704;19885
"8010_214";"04.11.2021 00:00:00";858;201
"8010_202_Nord";"04.11.2021 00:00:00";430;946
"8010_205_Ost";"04.11.2021 00:00:00";436;17075
"8010_205_West";"04.11.2021 00:00:00";247;15425
"8010_209_Ost";"04.11.2021 00:00:00";294;72025
"8010_209_West";"04.11.2021 00:00:00";409;47757
"8010_213_Ost";"04.11.2021 00:00:00";718;9513
"8010_214_Nord";"04.11.2021 00:00:00";390;8567
"8010_214_Süd";"04.11.2021 00:00:00";467;34332
"8020_102";"04.11.2021 00:00:00";1397;375
"8020_103";"04.11.2021 00:00:00";1639;3615
"8020_107";"04.11.2021 00:00:00";1105;1644
"8020_102_Nord";"04.11.2021 00:00:00";700;93085
"8020_102_Süd";"04.11.2021 00:00:00";696;4431
"8020_103_Nord";"04.11.2021 00:00:00";863;66095
"8020_103_Süd";"04.11.2021 00:00:00";775;6994
"8020_107_Nord";"04.11.2021 00:00:00";599;76984
"8020_107_Süd";"04.11.2021 00:00:00";505;55713
"8041_218";"04.11.2021 00:00:00";560;6586
"8041_221";"04.11.2021 00:00:00";1452;1185
"8041_218_Nord";"04.11.2021 00:00:00";237;1477
"8041_218_Süd";"04.11.2021 00:00:00";-1;0
"8041_221_Ost";"04.11.2021 00:00:00";669;25726
"8041_221_West";"04.11.2021 00:00:00";782;8611
"8045_203";"04.11.2021 00:00:00";1373;5735
"8045_238";"04.11.2021 00:00:00";294;30753
"8045_203_Nord";"04.11.2021 00:00:00";658;81445
"8045_203_Süd";"04.11.2021 00:00:00";714;75806
"8051_101";"04.11.2021 00:00:00";1384;665
"8051_101_Nord";"04.11.2021 00:00:00";630;6761
"8051_101_Süd";"04.11.2021 00:00:00";756;757
"8055_108";"04.11.2021 00:00:00";948;2753
"8055_108_Nord";"04.11.2021 00:00:00";449;6456
"8055_108_Nord_bis20210121";"04.11.2021 00:00:00";118;8797
"8055_108_Süd";"04.11.2021 00:00:00";500;72025
"8055_108_Süd_bis20210121";"04.11.2021 00:00:00";449;39713
"8010_205";"05.11.2021 00:00:00";667;3631
"8010_209";"05.11.2021 00:00:00";702;86804
"8010_214";"05.11.2021 00:00:00";859;791
"8010_202_Nord";"05.11.2021 00:00:00";429;20636
"8010_205_Ost";"05.11.2021 00:00:00";428;5671
"8010_205_West";"05.11.2021 00:00:00";238;79095
"8010_209_Ost";"05.11.2021 00:00:00";300;4719
"8010_209_West";"05.11.2021 00:00:00";402;39587
"8010_213_Ost";"05.11.2021 00:00:00";701;5952
"8010_214_Nord";"05.11.2021 00:00:00";385;2993
"8010_214_Süd";"05.11.2021 00:00:00";473;77856
"8020_102";"05.11.2021 00:00:00";1365;234
"8020_103";"05.11.2021 00:00:00";1653;9817
"8020_107";"05.11.2021 00:00:00";1116;8698
"8020_102_Nord";"05.11.2021 00:00:00";689;5694
"8020_102_Süd";"05.11.2021 00:00:00";675;43994
"8020_103_Nord";"05.11.2021 00:00:00";874;13654
"8020_103_Süd";"05.11.2021 00:00:00";779;8439
"8020_107_Nord";"05.11.2021 00:00:00";607;79407
"8020_107_Süd";"05.11.2021 00:00:00";513;15765
"8041_218";"05.11.2021 00:00:00";567;5146
"8041_221";"05.11.2021 00:00:00";1443;1793
"8041_218_Nord";"05.11.2021 00:00:00";234;47672
"8041_218_Süd";"05.11.2021 00:00:00";-1;0
"8041_221_Ost";"05.11.2021 00:00:00";670;9096
"8041_221_West";"05.11.2021 00:00:00";772;27014
"8045_203";"05.11.2021 00:00:00";1389;4136
"8045_238";"05.11.2021 00:00:00";300;83273
"8045_203_Nord";"05.11.2021 00:00:00";674;5995
"8045_203_Süd";"05.11.2021 00:00:00";714;81384
"8051_101";"05.11.2021 00:00:00";1350;2379
"8051_101_Nord";"05.11.2021 00:00:00";623;6532
"8051_101_Süd";"05.11.2021 00:00:00";742;9082
"8055_108";"05.11.2021 00:00:00";954;3569
"8055_108_Nord";"05.11.2021 00:00:00";462;4533
"8055_108_Nord_bis20210121";"05.11.2021 00:00:00";121;26859
"8055_108_Süd";"05.11.2021 00:00:00";491;32162
"8055_108_Süd_bis20210121";"05.11.2021 00:00:00";462;2921
"8010_205";"06.11.2021 00:00:00";676;25
"8010_209";"06.11.2021 00:00:00";697;9167
"8010_214";"06.11.2021 00:00:00";877;4147
"8010_202_Nord";"06.11.2021 00:00:00";444;58008
"8010_205_Ost";"06.11.2021 00:00:00";436;58334
"8010_205_West";"06.11.2021 00:00:00";239;66667
"8010_209_Ost";"06.11.2021 00:00:00";294;58334
"8010_209_West";"06.11.2021 00:00:00";403;33334
"8010_213_Ost";"06.11.2021 00:00:00";750;66205
"8010_214_Nord";"06.11.2021 00:00:00";392;3559
"8010_214_Süd";"06.11.2021 00:00:00";485;588
"8020_102";"06.11.2021 00:00:00";1459;9551
"8020_103";"06.11.2021 00:00:00";1692;913
"8020_107";"06.11.2021 00:00:00";1168;5398
"8020_102_Nord";"06.11.2021 00:00:00";741;7477
"8020_102_Süd";"06.11.2021 00:00:00";718;2074
"8020_103_Nord";"06.11.2021 00:00:00";890;1222
"8020_103_Süd";"06.11.2021 00:00:00";802;7907
"8020_107_Nord";"06.11.2021 00:00:00";636;4995
"8020_107_Süd";"06.11.2021 00:00:00";532;403
"8041_218";"06.11.2021 00:00:00";597;375
"8041_221";"06.11.2021 00:00:00";1473;4718
"8041_218_Nord";"06.11.2021 00:00:00";253;95833
"8041_218_Süd";"06.11.2021 00:00:00";-1;0
"8041_221_Ost";"06.11.2021 00:00:00";693;12463
"8041_221_West";"06.11.2021 00:00:00";780;3471
"8045_203";"06.11.2021 00:00:00";1415;3334
"8045_238";"06.11.2021 00:00:00";299;95383
"8045_203_Nord";"06.11.2021 00:00:00";696;417
"8045_203_Süd";"06.11.2021 00:00:00";719;2917
"8051_101";"06.11.2021 00:00:00";1371;9225
"8051_101_Nord";"06.11.2021 00:00:00";647;5259
"8051_101_Süd";"06.11.2021 00:00:00";781;9583
"8055_108";"06.11.2021 00:00:00";998;1365
"8055_108_Nord";"06.11.2021 00:00:00";475;51517
"8055_108_Nord_bis20210121";"06.11.2021 00:00:00";130;46527
"8055_108_Süd";"06.11.2021 00:00:00";521;87335
"8055_108_Süd_bis20210121";"06.11.2021 00:00:00";475;5558
"8010_205";"07.11.2021 00:00:00";446;20834
"8010_209";"07.11.2021 00:00:00";479;16666
"8010_214";"07.11.2021 00:00:00";685;3599
"8010_202_Nord";"07.11.2021 00:00:00";358;29584
"8010_205_Ost";"07.11.2021 00:00:00";295;45834
"8010_205_West";"07.11.2021 00:00:00";150;75
"8010_209_Ost";"07.11.2021 00:00:00";200;33333
"8010_209_West";"07.11.2021 00:00:00";278;83334
"8010_213_Ost";"07.11.2021 00:00:00";571;8764
"8010_214_Nord";"07.11.2021 00:00:00";318;6161
"8010_214_Süd";"07.11.2021 00:00:00";366;74387
"8020_102";"07.11.2021 00:00:00";1167;7926
"8020_103";"07.11.2021 00:00:00";1406;836
"8020_107";"07.11.2021 00:00:00";874;14
"8020_102_Nord";"07.11.2021 00:00:00";589;852
"8020_102_Süd";"07.11.2021 00:00:00";578;7074
"8020_103_Nord";"07.11.2021 00:00:00";717;9176
"8020_103_Süd";"07.11.2021 00:00:00";688;9185
"8020_107_Nord";"07.11.2021 00:00:00";486;29214
"8020_107_Süd";"07.11.2021 00:00:00";387;70926
"8041_218";"07.11.2021 00:00:00";454;58334
"8041_221";"07.11.2021 00:00:00";1043;1115
"8041_218_Nord";"07.11.2021 00:00:00";198;0
"8041_218_Süd";"07.11.2021 00:00:00";-1;0
"8041_221_Ost";"07.11.2021 00:00:00";472;1928
"8041_221_West";"07.11.2021 00:00:00";570;91864
"8045_203";"07.11.2021 00:00:00";1032;375
"8045_238";"07.11.2021 00:00:00";236;31923
"8045_203_Nord";"07.11.2021 00:00:00";501;54166
"8045_203_Süd";"07.11.2021 00:00:00";530;8333
"8051_101";"07.11.2021 00:00:00";1081;4994
"8051_101_Nord";"07.11.2021 00:00:00";473;1632
"8051_101_Süd";"07.11.2021 00:00:00";616;9167
"8055_108";"07.11.2021 00:00:00";735;1648
"8055_108_Nord";"07.11.2021 00:00:00";354;13947
"8055_108_Nord_bis20210121";"07.11.2021 00:00:00";102;973274
"8055_108_Süd";"07.11.2021 00:00:00";381;23682
"8055_108_Süd_bis20210121";"07.11.2021 00:00:00";354;2228
"8010_205";"08.11.2021 00:00:00";347;58334
"8010_209";"08.11.2021 00:00:00";399;95834
"8010_214";"08.11.2021 00:00:00";442;8154
"8010_202_Nord";"08.11.2021 00:00:00";204;33519
"8010_205_Ost";"08.11.2021 00:00:00";236;33333
"8010_205_West";"08.11.2021 00:00:00";111;25
"8010_209_Ost";"08.11.2021 00:00:00";174;45833
"8010_209_West";"08.11.2021 00:00:00";225;5
"8010_213_Ost";"08.11.2021 00:00:00";429;54584
"8010_214_Nord";"08.11.2021 00:00:00";208;95613
"8010_214_Süd";"08.11.2021 00:00:00";233;85925
"8020_102";"08.11.2021 00:00:00";882;96204
"8020_103";"08.11.2021 00:00:00";1179;6694
"8020_107";"08.11.2021 00:00:00";614;7949
"8020_102_Nord";"08.11.2021 00:00:00";440;62546
"8020_102_Süd";"08.11.2021 00:00:00";442;33658
"8020_103_Nord";"08.11.2021 00:00:00";615;918
"8020_103_Süd";"08.11.2021 00:00:00";563;7514
"8020_107_Nord";"08.11.2021 00:00:00";342;1264
"8020_107_Süd";"08.11.2021 00:00:00";272;66852
"8041_218";"08.11.2021 00:00:00";276;875
"8041_221";"08.11.2021 00:00:00";659;4059
"8041_218_Nord";"08.11.2021 00:00:00";120;291664
"8041_218_Süd";"08.11.2021 00:00:00";-1;0
"8041_221_Ost";"08.11.2021 00:00:00";294;9763
"8041_221_West";"08.11.2021 00:00:00";364;42963
"8045_203";"08.11.2021 00:00:00";752;4167
"8045_238";"08.11.2021 00:00:00";194;23737
"8045_203_Nord";"08.11.2021 00:00:00";352;54166
"8045_203_Süd";"08.11.2021 00:00:00";399;875
"8051_101";"08.11.2021 00:00:00";763;3343
"8051_101_Nord";"08.11.2021 00:00:00";351;50092
"8051_101_Süd";"08.11.2021 00:00:00";411;83334
"8055_108";"08.11.2021 00:00:00";511;64548
"8055_108_Nord";"08.11.2021 00:00:00";256;49225
"8055_108_Nord_bis20210121";"08.11.2021 00:00:00";78;188545
"8055_108_Süd";"08.11.2021 00:00:00";255;52824
"8055_108_Süd_bis20210121";"08.11.2021 00:00:00";256;69952
"8010_205";"09.11.2021 00:00:00";637;974
"8010_209";"09.11.2021 00:00:00";676;51196
"8010_214";"09.11.2021 00:00:00";821;4336
"8010_202_Nord";"09.11.2021 00:00:00";388;33777
"8010_205_Ost";"09.11.2021 00:00:00";411;47372
"8010_205_West";"09.11.2021 00:00:00";226;49586
"8010_209_Ost";"09.11.2021 00:00:00";285;99426
"8010_209_West";"09.11.2021 00:00:00";390;51736
"8010_213_Ost";"09.11.2021 00:00:00";658;41724
"8010_214_Nord";"09.11.2021 00:00:00";377;44925
"8010_214_Süd";"09.11.2021 00:00:00";443;98294
"8020_102";"09.11.2021 00:00:00";1347;2405
"8020_103";"09.11.2021 00:00:00";1629;7196
"8020_107";"09.11.2021 00:00:00";1085;714
"8020_102_Nord";"09.11.2021 00:00:00";678;3524
"8020_102_Süd";"09.11.2021 00:00:00";668;885
"8020_103_Nord";"09.11.2021 00:00:00";865;6314
"8020_103_Süd";"09.11.2021 00:00:00";764;8636
"8020_107_Nord";"09.11.2021 00:00:00";594;60455
"8020_107_Süd";"09.11.2021 00:00:00";507;4472
"8041_218";"09.11.2021 00:00:00";552;833
"8041_221";"09.11.2021 00:00:00";1385;1625
"8041_218_Nord";"09.11.2021 00:00:00";231;18958
"8041_218_Süd";"09.11.2021 00:00:00";-1;0
"8041_221_Ost";"09.11.2021 00:00:00";629;2462
"8041_221_West";"09.11.2021 00:00:00";755;9163
"8045_203";"09.11.2021 00:00:00";1334;1245
"8045_238";"09.11.2021 00:00:00";288;4142
"8045_203_Nord";"09.11.2021 00:00:00";640;30786
"8045_203_Süd";"09.11.2021 00:00:00";693;8163
"8051_101";"09.11.2021 00:00:00";1323;4873
"8051_101_Nord";"09.11.2021 00:00:00";604;54706
"8051_101_Süd";"09.11.2021 00:00:00";717;8947
"8055_108";"09.11.2021 00:00:00";923;8182
"8055_108_Nord";"09.11.2021 00:00:00";447;53183
"8055_108_Nord_bis20210121";"09.11.2021 00:00:00";130;43138
"8055_108_Süd";"09.11.2021 00:00:00";476;14917
"8055_108_Süd_bis20210121";"09.11.2021 00:00:00";446;8299
"8010_205";"10.11.2021 00:00:00";628;94116
"8010_209";"10.11.2021 00:00:00";669;5
"8010_214";"10.11.2021 00:00:00";823;5434
"8010_202_Nord";"10.11.2021 00:00:00";404;8334
"8010_205_Ost";"10.11.2021 00:00:00";419;45966
"8010_205_West";"10.11.2021 00:00:00";209;4805
"8010_209_Ost";"10.11.2021 00:00:00";282;79166
"8010_209_West";"10.11.2021 00:00:00";386;70834
"8010_213_Ost";"10.11.2021 00:00:00";679;7523
"8010_214_Nord";"10.11.2021 00:00:00";376;78137
"8010_214_Süd";"10.11.2021 00:00:00";446;76205
"8020_102";"10.11.2021 00:00:00";1374;8745
"8020_103";"10.11.2021 00:00:00";1616;5837
"8020_107";"10.11.2021 00:00:00";1098;1635
"8020_102_Nord";"10.11.2021 00:00:00";693;8755
"8020_102_Süd";"10.11.2021 00:00:00";680;9991
"8020_103_Nord";"10.11.2021 00:00:00";854;6662
"8020_103_Süd";"10.11.2021 00:00:00";761;9176
"8020_107_Nord";"10.11.2021 00:00:00";599;91437
"8020_107_Süd";"10.11.2021 00:00:00";498;24908
"8041_218";"10.11.2021 00:00:00";535;7444
"8041_221";"10.11.2021 00:00:00";1403;6095
"8041_218_Nord";"10.11.2021 00:00:00";222;42494
"8041_218_Süd";"10.11.2021 00:00:00";-1;0
"8041_221_Ost";"10.11.2021 00:00:00";654;90283
"8041_221_West";"10.11.2021 00:00:00";748;7067
"8045_203";"10.11.2021 00:00:00";1333;4458
"8045_238";"10.11.2021 00:00:00";298;22812
"8045_203_Nord";"10.11.2021 00:00:00";625;9944
"8045_203_Süd";"10.11.2021 00:00:00";707;4504
"8051_101";"10.11.2021 00:00:00";1343;7087
"8051_101_Nord";"10.11.2021 00:00:00";614;625
"8051_101_Süd";"10.11.2021 00:00:00";729;25
"8055_108";"10.11.2021 00:00:00";911;6323
"8055_108_Nord";"10.11.2021 00:00:00";439;30118
"8055_108_Nord_bis20210121";"10.11.2021 00:00:00";115;130554
"8055_108_Süd";"10.11.2021 00:00:00";471;76205
"8055_108_Süd_bis20210121";"10.11.2021 00:00:00";439;30118
"8010_205";"11.11.2021 00:00:00";626;833
"8010_209";"11.11.2021 00:00:00";675;7917
"8010_214";"11.11.2021 00:00:00";827;63275
"8010_202_Nord";"11.11.2021 00:00:00";396;70602
"8010_205_Ost";"11.11.2021 00:00:00";421;54166
"8010_205_West";"11.11.2021 00:00:00";204;54167
"8010_209_Ost";"11.11.2021 00:00:00";284;33334
"8010_209_West";"11.11.2021 00:00:00";391;45834
"8010_213_Ost";"11.11.2021 00:00:00";670;7074
"8010_214_Nord";"11.11.2021 00:00:00";373;64688
"8010_214_Süd";"11.11.2021 00:00:00";453;98587
"8020_102";"11.11.2021 00:00:00";1366;6676
"8020_103";"11.11.2021 00:00:00";1602;9972
"8020_107";"11.11.2021 00:00:00";1088;2125
"8020_102_Nord";"11.11.2021 00:00:00";691;1255
"8020_102_Süd";"11.11.2021 00:00:00";675;5421
"8020_103_Nord";"11.11.2021 00:00:00";847;6245
"8020_103_Süd";"11.11.2021 00:00:00";755;3727
"8020_107_Nord";"11.11.2021 00:00:00";599;7949
"8020_107_Süd";"11.11.2021 00:00:00";488;4176
"8041_218";"11.11.2021 00:00:00";547;0
"8041_221";"11.11.2021 00:00:00";1435;8645
"8041_218_Nord";"11.11.2021 00:00:00";221;91667
"8041_218_Süd";"11.11.2021 00:00:00";-1;0
"8041_221_Ost";"11.11.2021 00:00:00";670;193
"8041_221_West";"11.11.2021 00:00:00";765;8452
"8045_203";"11.11.2021 00:00:00";1322;625
"8045_238";"11.11.2021 00:00:00";298;657
"8045_203_Nord";"11.11.2021 00:00:00";629;0
"8045_203_Süd";"11.11.2021 00:00:00";693;625
"8051_101";"11.11.2021 00:00:00";1333;3314
"8051_101_Nord";"11.11.2021 00:00:00";610;1648
"8051_101_Süd";"11.11.2021 00:00:00";723;1667
"8055_108";"11.11.2021 00:00:00";928;2451
"8055_108_Nord";"11.11.2021 00:00:00";436;15775
"8055_108_Nord_bis20210121";"11.11.2021 00:00:00";111;89375
"8055_108_Süd";"11.11.2021 00:00:00";492;8737
"8055_108_Süd_bis20210121";"11.11.2021 00:00:00";436;15775
"8010_205";"12.11.2021 00:00:00";645;9167
"8010_209";"12.11.2021 00:00:00";688;75
"8010_214";"12.11.2021 00:00:00";836;8453
"8010_202_Nord";"12.11.2021 00:00:00";419;14
"8010_205_Ost";"12.11.2021 00:00:00";420;45834
"8010_205_West";"12.11.2021 00:00:00";225;45833
"8010_209_Ost";"12.11.2021 00:00:00";291;41666
"8010_209_West";"12.11.2021 00:00:00";397;33334
"8010_213_Ost";"12.11.2021 00:00:00";674;6259
"8010_214_Nord";"12.11.2021 00:00:00";373;21725
"8010_214_Süd";"12.11.2021 00:00:00";462;86725
"8020_102";"12.11.2021 00:00:00";1359;8337
"8020_103";"12.11.2021 00:00:00";1610;4171
"8020_107";"12.11.2021 00:00:00";1091;9987
"8020_102_Nord";"12.11.2021 00:00:00";692;417
"8020_102_Süd";"12.11.2021 00:00:00";667;7921
"8020_103_Nord";"12.11.2021 00:00:00";851;625
"8020_103_Süd";"12.11.2021 00:00:00";758;7921
"8020_107_Nord";"12.11.2021 00:00:00";596;3324
"8020_107_Süd";"12.11.2021 00:00:00";495;6662
"8041_218";"12.11.2021 00:00:00";551;833
"8041_221";"12.11.2021 00:00:00";1392;5781
"8041_218_Nord";"12.11.2021 00:00:00";230;70833
"8041_218_Süd";"12.11.2021 00:00:00";-1;0
"8041_221_Ost";"12.11.2021 00:00:00";652;114
"8041_221_West";"12.11.2021 00:00:00";740;4641
"8045_203";"12.11.2021 00:00:00";1360;1666
"8045_238";"12.11.2021 00:00:00";302;68854
"8045_203_Nord";"12.11.2021 00:00:00";650;75
"8045_203_Süd";"12.11.2021 00:00:00";709;4167
"8051_101";"12.11.2021 00:00:00";1347;5
"8051_101_Nord";"12.11.2021 00:00:00";626;5014
"8051_101_Süd";"12.11.2021 00:00:00";720;5
"8055_108";"12.11.2021 00:00:00";903;5173
"8055_108_Nord";"12.11.2021 00:00:00";431;57547
"8055_108_Nord_bis20210121";"12.11.2021 00:00:00";115;1146
"8055_108_Süd";"12.11.2021 00:00:00";471;94177
"8055_108_Süd_bis20210121";"12.11.2021 00:00:00";431;57547
"8010_205";"13.11.2021 00:00:00";623;4956
"8010_209";"13.11.2021 00:00:00";682;875
"8010_214";"13.11.2021 00:00:00";851;7656
"8010_202_Nord";"13.11.2021 00:00:00";424;33334
"8010_205_Ost";"13.11.2021 00:00:00";421;2456
"8010_205_West";"13.11.2021 00:00:00";202;24791
"8010_209_Ost";"13.11.2021 00:00:00";287;75
"8010_209_West";"13.11.2021 00:00:00";395;125
"8010_213_Ost";"13.11.2021 00:00:00";702;7916
"8010_214_Nord";"13.11.2021 00:00:00";381;2287
"8010_214_Süd";"13.11.2021 00:00:00";470;5369
"8020_102";"13.11.2021 00:00:00";1415;9963
"8020_103";"13.11.2021 00:00:00";1650;2856
"8020_107";"13.11.2021 00:00:00";1111;4158
"8020_102_Nord";"13.11.2021 00:00:00";717;8333
"8020_102_Süd";"13.11.2021 00:00:00";698;16296
"8020_103_Nord";"13.11.2021 00:00:00";864;99677
"8020_103_Süd";"13.11.2021 00:00:00";785;2889
"8020_107_Nord";"13.11.2021 00:00:00";612;832
"8020_107_Süd";"13.11.2021 00:00:00";498;5838
"8041_218";"13.11.2021 00:00:00";566;5417
"8041_221";"13.11.2021 00:00:00";1421;5148
"8041_218_Nord";"13.11.2021 00:00:00";246;20833
"8041_218_Süd";"13.11.2021 00:00:00";-1;0
"8041_221_Ost";"13.11.2021 00:00:00";673;1334
"8041_221_West";"13.11.2021 00:00:00";748;38135
"8045_203";"13.11.2021 00:00:00";1371;8334
"8045_238";"13.11.2021 00:00:00";299;91458
"8045_203_Nord";"13.11.2021 00:00:00";664;5833
"8045_203_Süd";"13.11.2021 00:00:00";707;25
"8051_101";"13.11.2021 00:00:00";1371;5837
"8051_101_Nord";"13.11.2021 00:00:00";621;9167
"8051_101_Süd";"13.11.2021 00:00:00";749;6667
"8055_108";"13.11.2021 00:00:00";933;63403
"8055_108_Nord";"13.11.2021 00:00:00";444;35892
"8055_108_Nord_bis20210121";"13.11.2021 00:00:00";118;84908
"8055_108_Süd";"13.11.2021 00:00:00";489;27515
"8055_108_Süd_bis20210121";"13.11.2021 00:00:00";444;35892
"8010_205";"14.11.2021 00:00:00";428;875
"8010_209";"14.11.2021 00:00:00";448;54166
"8010_214";"14.11.2021 00:00:00";662;4492
"8010_202_Nord";"14.11.2021 00:00:00";347;41528
"8010_205_Ost";"14.11.2021 00:00:00";291;25
"8010_205_West";"14.11.2021 00:00:00";137;625
"8010_209_Ost";"14.11.2021 00:00:00";190;25
"8010_209_West";"14.11.2021 00:00:00";258;29166
"8010_213_Ost";"14.11.2021 00:00:00";528;293
"8010_214_Nord";"14.11.2021 00:00:00";304;95786
"8010_214_Süd";"14.11.2021 00:00:00";357;49133
"8020_102";"14.11.2021 00:00:00";1111;81
"8020_103";"14.11.2021 00:00:00";1363;37
"8020_107";"14.11.2021 00:00:00";819;4153
"8020_102_Nord";"14.11.2021 00:00:00";565;57965
"8020_102_Süd";"14.11.2021 00:00:00";545;5014
"8020_103_Nord";"14.11.2021 00:00:00";693;6671
"8020_103_Süd";"14.11.2021 00:00:00";669;33655
"8020_107_Nord";"14.11.2021 00:00:00";467;2912
"8020_107_Süd";"14.11.2021 00:00:00";352;12408
"8041_218";"14.11.2021 00:00:00";453;375
"8041_221";"14.11.2021 00:00:00";1010;2719
"8041_218_Nord";"14.11.2021 00:00:00";195;4167
"8041_218_Süd";"14.11.2021 00:00:00";-1;0
"8041_221_Ost";"14.11.2021 00:00:00";458;3849
"8041_221_West";"14.11.2021 00:00:00";551;887
"8045_203";"14.11.2021 00:00:00";974;875
"8045_238";"14.11.2021 00:00:00";234;83125
"8045_203_Nord";"14.11.2021 00:00:00";474;45834
"8045_203_Süd";"14.11.2021 00:00:00";500;41666
"8051_101";"14.11.2021 00:00:00";1025;9171
"8051_101_Nord";"14.11.2021 00:00:00";445;29166
"8051_101_Süd";"14.11.2021 00:00:00";580;625
"8055_108";"14.11.2021 00:00:00";673;19446
"8055_108_Nord";"14.11.2021 00:00:00";323;11877
"8055_108_Nord_bis20210121";"14.11.2021 00:00:00";98;25566
"8055_108_Süd";"14.11.2021 00:00:00";350;7568
"8055_108_Süd_bis20210121";"14.11.2021 00:00:00";323;11877
"8010_205";"15.11.2021 00:00:00";304;0
"8010_209";"15.11.2021 00:00:00";364;95834
"8010_214";"15.11.2021 00:00:00";413;2757
"8010_202_Nord";"15.11.2021 00:00:00";185;21065
"8010_205_Ost";"15.11.2021 00:00:00";205;29167
"8010_205_West";"15.11.2021 00:00:00";98;708336
"8010_209_Ost";"15.11.2021 00:00:00";157;95833
"8010_209_West";"15.11.2021 00:00:00";207;0
"8010_213_Ost";"15.11.2021 00:00:00";386;83566
"8010_214_Nord";"15.11.2021 00:00:00";199;3301
"8010_214_Süd";"15.11.2021 00:00:00";213;9456
"8020_102";"15.11.2021 00:00:00";791;4443
"8020_103";"15.11.2021 00:00:00";1086;9592
"8020_107";"15.11.2021 00:00:00";548;44
"8020_102_Nord";"15.11.2021 00:00:00";389;33566
"8020_102_Süd";"15.11.2021 00:00:00";401;7088
"8020_103_Nord";"15.11.2021 00:00:00";563;419
"8020_103_Süd";"15.11.2021 00:00:00";523;5403
"8020_107_Nord";"15.11.2021 00:00:00";311;33472
"8020_107_Süd";"15.11.2021 00:00:00";236;70926
"8041_218";"15.11.2021 00:00:00";250;0
"8041_221";"15.11.2021 00:00:00";604;23645
"8041_218_Nord";"15.11.2021 00:00:00";105;291664
"8041_218_Süd";"15.11.2021 00:00:00";-1;0
"8041_221_Ost";"15.11.2021 00:00:00";264;39398
"8041_221_West";"15.11.2021 00:00:00";339;84247
"8045_203";"15.11.2021 00:00:00";649;4167
"8045_238";"15.11.2021 00:00:00";162;41135
"8045_203_Nord";"15.11.2021 00:00:00";296;4166
"8045_203_Süd";"15.11.2021 00:00:00";353;375
"8051_101";"15.11.2021 00:00:00";661;9583
"8051_101_Nord";"15.11.2021 00:00:00";301;70834
"8051_101_Süd";"15.11.2021 00:00:00";360;25
"8055_108";"15.11.2021 00:00:00";453;15344
"8055_108_Nord";"15.11.2021 00:00:00";224;36156
"8055_108_Nord_bis20210121";"15.11.2021 00:00:00";76;14618
"8055_108_Süd";"15.11.2021 00:00:00";228;79189
"8055_108_Süd_bis20210121";"15.11.2021 00:00:00";224;36156
"8010_205";"16.11.2021 00:00:00";632;375
"8010_209";"16.11.2021 00:00:00";673;5833
"8010_214";"16.11.2021 00:00:00";808;165
"8010_202_Nord";"16.11.2021 00:00:00";381;6662
"8010_205_Ost";"16.11.2021 00:00:00";410;20834
"8010_205_West";"16.11.2021 00:00:00";222;16667
"8010_209_Ost";"16.11.2021 00:00:00";285;8334
"8010_209_West";"16.11.2021 00:00:00";388;5
"8010_213_Ost";"16.11.2021 00:00:00";656;9162
"8010_214_Nord";"16.11.2021 00:00:00";364;8683
"8010_214_Süd";"16.11.2021 00:00:00";443;13333
"8020_102";"16.11.2021 00:00:00";1314;5857
"8020_103";"16.11.2021 00:00:00";1592;2944
"8020_107";"16.11.2021 00:00:00";1077;4597
"8020_102_Nord";"16.11.2021 00:00:00";671;9
"8020_102_Süd";"16.11.2021 00:00:00";643;5847
"8020_103_Nord";"16.11.2021 00:00:00";845;4593
"8020_103_Süd";"16.11.2021 00:00:00";746;8352
"8020_107_Nord";"16.11.2021 00:00:00";586;8755
"8020_107_Süd";"16.11.2021 00:00:00";490;58426
"8041_218";"16.11.2021 00:00:00";554;7083
"8041_221";"16.11.2021 00:00:00";1370;2377
"8041_218_Nord";"16.11.2021 00:00:00";231;66667
"8041_218_Süd";"16.11.2021 00:00:00";-1;0
"8041_221_Ost";"16.11.2021 00:00:00";627;7729
"8041_221_West";"16.11.2021 00:00:00";742;4647
"8045_203";"16.11.2021 00:00:00";1331;416
"8045_238";"16.11.2021 00:00:00";287;85416
"8045_203_Nord";"16.11.2021 00:00:00";621;0
"8045_203_Süd";"16.11.2021 00:00:00";710;417
"8051_101";"16.11.2021 00:00:00";1271;499
"8051_101_Nord";"16.11.2021 00:00:00";586;1245
"8051_101_Süd";"16.11.2021 00:00:00";685;375
"8055_108";"16.11.2021 00:00:00";883;81805
"8055_108_Nord";"16.11.2021 00:00:00";426;791
"8055_108_Nord_bis20210121";"16.11.2021 00:00:00";111;38391
"8055_108_Süd";"16.11.2021 00:00:00";457;2707
"8055_108_Süd_bis20210121";"16.11.2021 00:00:00";426;791
"8010_205";"17.11.2021 00:00:00";627;2083
"8010_209";"17.11.2021 00:00:00";670;625
"8010_214";"17.11.2021 00:00:00";791;76086
"8010_202_Nord";"17.11.2021 00:00:00";383;62454
"8010_205_Ost";"17.11.2021 00:00:00";405;375
"8010_205_West";"17.11.2021 00:00:00";221;83333
"8010_209_Ost";"17.11.2021 00:00:00";286;54166
"8010_209_West";"17.11.2021 00:00:00";384;8334
